date,t,time_end,L_actual_kw,P_act_kw,R_reserve_kwh,x_plan_kwh,x_final_kwh,u_charge_kwh,v_discharge_kwh,e_emergency_kwh,E_end_kwh
2025-03-20,22,3:40,3699.7385,0.0,948.9384397298129,601.4600050945701,601.4600050945701,0.0,15.163078238763205,0.0,10553.641282654931
2025-03-20,23,3:50,3674.7825,0.0,948.9384397298129,592.6943160967573,592.6943160967573,0.0,19.769433903242543,0.0,10531.675244984663
2025-03-20,24,4:00,3623.58,0.0,948.9384397298129,580.2015094143155,580.2015094143155,0.0,23.728490585684426,0.0,10505.310255445012
2025-03-20,25,4:10,3538.7697,0.0019,948.9384397298129,602.9226388862883,602.9226388862883,13.12800555295496,0.0,0.0,10517.125460442672
2025-03-20,26,4:20,3488.7843,0.0,948.9384397298129,606.9838148735831,606.9838148735831,25.5197648735832,0.0,0.0,10540.093248828896
2025-03-20,27,4:30,3513.51,0.0,948.9384397298129,585.2394068625889,585.2394068625889,0.0,0.34559313741112874,0.0,10539.709256453994
2025-03-20,28,4:40,3598.3779,0.0271,948.9384397298129,595.5056137490111,595.5056137490111,0.0,4.219519584322256,0.0,10535.020901360303
2025-03-20,29,4:50,3700.4359,0.0,948.9384397298129,607.8528649050063,607.8528649050063,0.0,8.886451761660283,0.0,10525.14706606957
2025-03-20,30,5:00,3753.57,0.0,948.9384397298129,604.7681795915818,604.7681795915818,0.0,20.826820408418257,0.0,10502.006154504661
2025-03-20,31,5:10,3716.9811,0.3776,948.9384397298129,594.3958413619588,594.3958413619588,0.0,25.03807530470783,0.0,10474.186070832764
2025-03-20,32,5:20,3707.0664,0.0,948.9384397298129,593.9855231401998,593.9855231401998,0.0,23.858876859800148,0.0,10447.676207655208
2025-03-20,33,5:30,3642.69,0.0,948.9384397298129,599.6069469539701,599.6069469539701,0.0,7.508053046029886,0.0,10439.333926492953
2025-03-20,34,5:40,3457.8398,5.2594,948.9384397298129,598.2020651910227,598.2020651910227,22.771998524356036,0.0,0.0,10459.828725164873
2025-03-20,35,5:50,4028.7787,0.0,948.9384397298129,684.7318748536616,684.7318748536616,13.268758186995,0.0,0.0,10471.770607533168
2025-03-20,36,6:00,4962.09,0.0,948.9384397298129,0.0,0.0,0.0,827.015,0.0,9552.865051977613
2025-03-20,37,6:10,4905.1198,153.4202,948.9384397298129,0.0,0.0,0.0,791.9499333333334,0.0,8672.920681607242
2025-03-20,38,6:20,4660.8239,401.044,948.9384397298129,0.0,0.0,0.0,709.9633166666667,0.0,7884.072551977612
2025-03-20,39,6:30,4703.75,675.525,948.9384397298129,0.0,0.0,0.0,671.3708333333333,0.0,7138.10495938502
2025-03-20,40,6:40,4726.9008,952.6316,948.9384397298129,0.0,0.0,0.0,629.0448666666667,0.0,6439.166218644279
2025-03-20,41,6:50,4819.4733,1302.5378,948.9384397298129,0.0,186.89578262325426,0.0,399.2601340434123,0.0,5995.5438474849325
2025-03-20,42,7:00,4880.33,1693.2375,948.9384397298129,0.0,526.6667192394559,0.0,4.5153640938774515,0.0,5990.526776269513
2025-03-20,43,7:10,4689.3761,2009.9231,948.9384397298129,199.4438680599733,431.1740181769062,0.0,15.401481823093832,0.0,5973.414018688298
2025-03-20,44,7:20,4713.3646,2305.9149,948.9384397298129,377.05115272222537,386.1816650475221,0.0,15.059951619144499,0.0,5956.680739111471
2025-03-20,45,7:30,4827.2,2609.7375,948.9384397298129,340.1408251696373,349.8705440360252,0.0,19.706539297308154,0.0,5934.784584336684
2025-03-20,46,7:40,4578.156,2894.0148,948.9384397298129,262.2195852256874,272.5435987901744,0.0,8.146601209825576,0.0,5925.732805214656
2025-03-20,47,7:50,5187.0368,3179.5684,948.9384397298129,0.0,0.0,0.0,334.5780666666667,0.0,5553.9793978072485
2025-03-20,48,8:00,6405.59,3476.5125,948.9384397298129,0.0,0.0,0.0,488.1795833333334,0.0,5011.557638547989
2025-03-20,49,8:10,6658.0486,3761.2255,948.9384397298129,0.0,0.0,0.0,482.8038499999999,0.0,4475.108916325767
2025-03-20,50,8:20,6606.6001,3976.3717,948.9384397298129,0.0,0.0,0.0,438.3713999999999,0.0,3988.0295829924335
2025-03-20,51,8:30,6687.27,4220.325,948.9384397298129,0.0,0.0,0.0,411.15750000000014,0.0,3531.1879163257668
2025-03-20,52,8:40,6649.776,4653.7429,948.9384397298129,0.0,0.0,0.0,332.6721833333331,0.0,3161.552157066508
2025-03-20,53,8:50,6705.5335,5037.5027,948.9384397298129,0.0,0.0,0.0,278.00513333333333,0.0,2852.657564473915
2025-03-20,54,9:00,6757.81,5180.8875,948.9384397298129,0.0,0.0,0.0,262.8204166666668,0.0,2560.6348792887297
2025-03-20,55,9:10,6494.2004,5166.4978,948.9384397298129,0.0,0.0,0.0,221.28376666666668,0.0,2314.7640274368778
2025-03-20,56,9:20,6436.4392,5533.329,948.9384397298129,0.0,0.0,0.0,150.51836666666668,0.0,2147.521397807248
2025-03-20,57,9:30,6570.85,6107.7375,948.9384397298129,0.0,0.0,0.0,77.1854166666667,0.0,2061.759823733174
2025-03-20,58,9:40,6399.3635,6182.795,948.9384397298129,0.0,0.0,0.0,36.094750000000204,0.0,2021.654545955396
2025-03-20,59,9:50,6445.9301,6198.386,948.9384397298129,0.0,0.0,0.0,41.25734999999986,0.0,1975.8130459553963
2025-03-20,60,10:00,6697.43,6426.1875,948.9384397298129,0.0,0.0,0.0,45.20708333333323,0.0,1925.582953362804
2025-03-20,61,10:10,6577.9956,6675.2481,948.9384397298129,0.0,0.0,16.20875000000001,0.0,0.0,1940.1708283628038
2025-03-20,62,10:20,6445.2772,6774.004,948.9384397298129,0.0,0.0,54.787799999999834,0.0,0.0,1989.4798483628038
2025-03-20,63,10:30,6473.61,6879.075,948.9384397298129,0.0,0.0,67.57749999999987,0.0,0.0,2050.2995983628034
2025-03-20,64,10:40,6454.2353,7268.5137,948.9384397298129,0.0,0.0,135.7130666666667,0.0,0.0,2172.4413583628034
2025-03-20,65,10:50,6352.336,7455.3554,948.9384397298129,0.0,0.0,183.83656666666684,0.0,0.0,2337.8942683628034
2025-03-20,66,11:00,6279.9,7263.0,948.9384397298129,0.0,0.0,163.85000000000014,0.0,0.0,2485.3592683628035
2025-03-20,67,11:10,6362.0436,7021.6679,948.9384397298129,648.5123037118153,648.5123037118153,758.4496870451487,0.0,0.0,3167.9639867034375
2025-03-20,68,11:20,6393.8373,7052.8842,948.9384397298129,0.0,0.0,109.8411500000002,0.0,0.0,3266.8210217034375
2025-03-20,69,11:30,6360.1,7317.5625,948.9384397298129,470.4341951958128,470.4341951958128,630.011278529146,0.0,0.0,3833.8311723796687
2025-03-20,70,11:40,6424.0276,7505.6333,948.9384397298129,619.948170129979,619.948170129979,800.2157867966455,0.0,0.0,4554.02538049665
2025-03-20,71,11:50,6379.6216,7635.0323,948.9384397298129,603.4169124105147,603.4169124105147,812.6520290771812,0.0,0.0,5285.412206666113
2025-03-20,72,12:00,6168.32,7818.45,948.9384397298129,566.8585612657619,566.8585612657619,833.3333333333333,0.0,0.0,6035.412206666113
2025-03-20,73,12:10,5958.8116,8082.9395,948.9384397298129,651.7961629223585,651.7961629223585,833.3333333333333,0.0,0.0,6785.412206666113
2025-03-20,74,12:20,5855.2299,8090.5707,948.9384397298129,652.3091973633354,652.3091973633354,833.3333333333333,0.0,0.0,7535.412206666113
2025-03-20,75,12:30,5883.66,7709.3625,948.9384397298129,642.3191167115817,642.3191167115817,833.3333333333333,0.0,0.0,8285.412206666113
2025-03-20,76,12:40,6006.2794,7205.256,948.9384397298129,645.1230250147654,645.1230250147654,833.3333333333333,0.0,0.0,9035.412206666113
2025-03-20,77,12:50,6168.3548,7206.9442,948.9384397298129,0.0,0.0,173.09823333333338,0.0,0.0,9191.200616666112
2025-03-20,78,13:00,6351.38,7525.8,948.9384397298129,0.0,0.0,195.73666666666668,0.0,0.0,9367.363616666113
2025-03-20,79,13:10,6510.6216,7339.075,948.9384397298129,0.0,0.0,138.07556666666665,0.0,0.0,9491.631626666112
2025-03-20,80,13:20,6358.8315,6900.6338,948.9384397298129,0.0,0.0,90.30038333333323,0.0,0.0,9572.901971666113
2025-03-20,81,13:30,6039.3,6610.0125,948.9384397298129,0.0,0.0,95.11874999999986,0.0,0.0,9658.508846666113
2025-03-20,82,13:40,6028.9848,6642.1795,948.9384397298129,0.0,0.0,102.19911666666667,0.0,0.0,9750.488051666112
2025-03-20,83,13:50,6177.7813,6806.5377,948.9384397298129,0.0,0.0,104.79273333333344,0.0,0.0,9844.801511666112
2025-03-20,84,14:00,6280.02,6799.95,948.9384397298129,0.0,0.0,86.65499999999975,0.0,0.0,9922.791011666111
2025-03-20,85,14:10,6283.4823,6453.6137,948.9384397298129,0.0,0.0,28.355233333333217,0.0,0.0,9948.310721666112
2025-03-20,86,14:20,6314.912,6203.5886,948.9384397298129,0.0,0.0,0.0,18.553900000000112,0.0,9927.695277221668
2025-03-20,87,14:30,6352.79,6115.6875,948.9384397298129,0.0,0.0,0.0,39.517083333333176,0.0,9883.787406851297
2025-03-20,88,14:40,6259.4213,5837.6616,948.9384397298129,0.0,0.0,0.0,70.29328333333319,0.0,9805.68375870315
2025-03-20,89,14:50,6190.1146,5431.9635,948.9384397298129,0.0,0.0,0.0,126.35851666666656,0.0,9665.285406851297
2025-03-20,90,15:00,6156.64,5072.775,948.9384397298129,185.90203382816094,185.90203382816094,5.257867161494232,0.0,0.0,9670.017487296642
2025-03-20,91,15:10,6039.3659,4855.4545,948.9384397298129,809.7880320086592,809.7880320086592,612.4694653419924,0.0,0.0,10221.240006104435
2025-03-20,92,15:20,6054.6789,4561.8383,948.9384397298129,259.1377596196123,259.1377596196123,10.330992952945735,0.0,0.0,10230.537899762086
2025-03-20,93,15:30,6187.68,4146.825,948.9384397298129,306.68264915703026,306.68264915703026,0.0,33.459850842969786,0.0,10193.360287714342
2025-03-20,94,15:40,6195.3721,3778.6785,948.9384397298129,358.0295451926753,358.0295451926753,0.0,44.7527214739913,0.0,10143.63504163213
2025-03-20,95,15:50,6186.1376,3471.4229,948.9384397298129,390.69825169452986,390.69825169452986,0.0,61.75419830547003,0.0,10075.019265737163
2025-03-20,96,16:00,6200.17,3156.225,948.9384397298129,403.97443716962084,403.97443716962084,0.0,103.34972949704593,0.0,9960.186232962667
2025-03-20,97,16:10,6153.3743,2779.805,948.9384397298129,483.4102088634246,483.4102088634246,0.0,78.85134113657546,0.0,9872.573631699806
2025-03-20,98,16:20,6101.7592,2507.3559,948.9384397298129,548.844563245862,548.844563245862,0.0,50.222653420804704,0.0,9816.770683454468
2025-03-20,99,16:30,6118.95,2334.4125,948.9384397298129,608.5276630962243,608.5276630962243,0.0,22.228586903775636,0.0,9792.072253561384
2025-03-20,100,16:40,6209.4949,2077.0816,948.9384397298129,656.2077855975296,656.2077855975296,0.0,32.52776440247044,0.0,9755.930293114194
2025-03-20,101,16:50,6190.199,1733.8533,948.9384397298129,702.6648406664267,702.6648406664267,0.0,40.05944266690642,0.0,9711.419801262076
2025-03-20,102,17:00,6102.19,1377.7125,948.9384397298129,751.0575179695802,751.0575179695802,0.0,36.35539869708634,0.0,9671.02491382087
2025-03-20,103,17:10,6143.2969,1083.9022,948.9384397298129,828.2868142193457,834.0991441332275,0.0,9.133305866772616,0.0,9660.876796191122
2025-03-20,104,17:20,6075.0134,831.8823,948.9384397298129,864.0359371381911,869.7779395381397,0.0,4.077243795193567,0.0,9656.346525307574
2025-03-20,105,17:30,6025.68,597.3375,948.9384397298129,920.945925957284,926.7528504314231,22.029100431423103,0.0,0.0,9676.172715695855
2025-03-20,106,17:40,6213.4416,374.8971,948.9384397298129,993.8315342998494,999.8068300149309,26.716080014931094,0.0,0.0,9700.217187709293
2025-03-20,107,17:50,5394.1467,156.1276,948.9384397298129,916.6671668158415,922.0005066559102,48.99732332257679,0.0,0.0,9744.314778699612
2025-03-20,108,18:00,4094.12,0.0,948.9384397298129,728.9744390879622,733.1253979084806,50.7720645751474,0.0,0.0,9790.009636817245
2025-03-20,109,18:10,4187.9837,0.0,948.9384397298129,703.7686476321973,707.756592137487,9.759308804153761,0.0,0.0,9798.793014740984
2025-03-20,110,18:20,4441.4267,5.5774,948.9384397298129,731.918133401154,736.0655825032161,0.0,3.242634163450475,0.0,9795.190087892706
2025-03-20,111,18:30,4255.45,0.0,948.9384397298129,727.6204082194761,731.7435049433892,22.50183827672265,0.0,0.0,9815.441742341756
2025-03-20,112,18:40,4286.5369,0.0,948.9384397298129,732.4403437034892,736.5907518274101,22.16793516074347,0.0,0.0,9835.392883986426
2025-03-20,113,18:50,4470.2464,0.4004,948.9384397298129,732.1420536698698,736.290771580622,0.0,8.683561752711284,0.0,9825.744482038968
2025-03-20,114,19:00,4579.24,0.0,948.9384397298129,0.0,0.0,0.0,763.2066666666666,0.0,8977.737074631561
2025-03-20,115,19:10,4480.3082,0.0,948.9384397298129,0.0,0.0,0.0,746.7180333333333,0.0,8148.050370927857
2025-03-20,116,19:20,4285.5618,0.0288,948.9384397298129,0.0,14.389025930775347,0.0,699.8664740692246,0.0,7370.420955295385
2025-03-20,117,19:30,4196.78,0.0,948.9384397298129,0.0,0.0,0.0,699.4633333333333,0.0,6593.239473813904
2025-03-20,118,19:40,4330.8684,0.0,948.9384397298129,0.0,0.0,0.0,721.8114,0.0,5791.226807147237
2025-03-20,119,19:50,4370.9481,0.0021,948.9384397298129,0.0,0.0,0.0,728.4909999999999,0.0,4981.792362702793
2025-03-20,120,20:00,4358.21,0.0,948.9384397298129,0.0,0.0,0.0,726.3683333333333,0.0,4174.716436776867
2025-03-20,121,20:10,4586.0191,0.0,948.9384397298129,0.0,0.0,0.0,764.3365166666667,0.0,3325.4536404805713
2025-03-20,122,20:20,4523.6629,0.0,948.9384397298129,288.4320711622093,743.2910623204504,0.0,10.652754346216284,0.0,3313.6172467625533
2025-03-20,123,20:30,4215.37,0.0,948.9384397298129,0.0,0.0,0.0,702.5616666666666,0.0,2532.9931726884793
2025-03-20,124,20:40,4256.2469,0.0,948.9384397298129,0.0,0.0,0.0,709.3744833333333,0.0,1744.7993023181089
2025-03-20,125,20:50,4319.0159,0.0,948.9384397298129,750.0976110700886,754.3479202222916,34.51193688895819,0.0,0.0,1775.8600455181713
2025-03-20,126,21:00,4257.25,0.0,948.9384397298129,752.8950360273717,757.1611963444403,47.6195296777737,0.0,0.0,1818.7176222281676
2025-03-20,127,21:10,4290.2681,0.0,948.9384397298129,734.9276170760733,739.0919678631778,24.047284529844546,0.0,0.0,1840.3601783050276
2025-03-20,128,21:20,4418.7036,0.0,948.9384397298129,722.5891198904998,726.683556540113,0.0,9.76704345988685,0.0,1829.5079077940422
2025-03-20,129,21:30,4553.6,0.0,948.9384397298129,735.057995050181,739.2230846033988,0.0,19.71024872993462,0.0,1807.6076314274483
2025-03-20,130,21:40,4526.2528,0.0,948.9384397298129,735.55798166207,739.7259043101292,0.0,14.649562356537444,0.0,1791.3303399201845
2025-03-20,131,21:50,4001.6252,0.0,948.9384397298129,654.55784205328,658.2667902563762,0.0,8.670743076957024,0.0,1781.6961809457878
2025-03-20,132,22:00,3318.94,0.0,948.9384397298129,1389.8996312879312,1390.750759734897,833.3333333333333,0.0,0.0,2531.696180945788
2025-03-20,133,22:10,3233.4088,0.0,948.9384397298129,1388.8908565308652,1389.740442310056,833.3333333333333,0.0,0.0,3281.696180945788
2025-03-20,134,22:20,3319.971,0.0,948.9384397298129,573.9536627290511,709.9270027183812,156.59850271838127,0.0,0.0,3422.634833392331
2025-03-20,135,22:30,3255.84,0.0,948.9384397298129,1401.038215615382,1401.9063777311392,833.3333333333333,0.0,0.0,4172.634833392331
2025-03-20,136,22:40,3144.1326,0.0,948.9384397298129,1406.4311909536523,1407.307600271479,833.3333333333333,0.0,0.0,4922.634833392331
2025-03-20,137,22:50,3161.8174,0.0,948.9384397298129,1402.7547215820568,1403.625508662824,833.3333333333333,0.0,0.0,5672.634833392331
2025-03-20,138,23:00,3296.4,0.0,948.9384397298129,1400.6924794509932,1401.5601128500716,833.3333333333333,0.0,0.0,6422.634833392331
2025-03-20,139,23:10,3356.4081,0.0,948.9384397298129,1417.9064976398333,1418.8004555587775,833.3333333333333,0.0,0.0,7172.634833392331
2025-03-20,140,23:20,3261.7676,0.0,948.9384397298129,1417.3932339948615,1418.286407005897,833.3333333333333,0.0,0.0,7922.634833392331
2025-03-20,141,23:30,3267.73,0.0,948.9384397298129,1402.6110904485636,1403.481657881565,833.3333333333333,0.0,0.0,8672.63483339233
2025-03-20,142,23:40,3604.076,0.0,948.9384397298129,1407.4768766096304,1408.3548850411864,807.6755517078532,0.0,0.0,9399.542829929398
2025-03-20,143,23:50,3245.8691,0.0,948.9384397298129,1345.3622018845388,1346.145221512736,805.1670381794028,0.0,0.0,10124.19316429086
2025-03-20,144,24:00,2401.0,0.0,948.9384397298129,875.0701495808539,1263.4362572148555,750.8964841212663,0.0,0.0,10800.0
2025-06-21,1,0:10,3087.9838,0.0,1383.6567277307445,534.9646144559815,534.9646144559815,13.228898592389871,0.0,0.0,10800.0
2025-06-21,2,0:20,3200.0919,0.0,1383.6567277307445,539.6017003288807,539.6017003288807,0.0,0.0,0.0,10800.0
2025-06-21,3,0:30,3401.46,0.0,1383.6567277307445,527.8833787655385,527.8833787655385,0.0,39.02662123446146,0.0,10756.637087517265
2025-06-21,4,0:40,3063.5261,0.0,1383.6567277307445,522.8586066501642,522.8586066501642,12.270923316830931,0.0,0.0,10767.680918502412
2025-06-21,5,0:50,2820.2572,0.0,1383.6567277307445,523.4807412062053,523.4807412062053,35.91009055287537,0.0,0.0,10800.0
2025-06-21,6,1:00,2883.38,0.0,1383.6567277307445,530.374685904085,530.374685904085,0.0,0.0,0.0,10800.0
2025-06-21,7,1:10,2869.9796,0.0,1383.6567277307445,519.4673908693939,519.4673908693939,0.0,0.0,0.0,10800.0
2025-06-21,8,1:20,2985.8287,0.0,1383.6567277307445,493.9108424254582,493.9108424254582,0.0,3.72727424120842,0.0,10795.858584176434
2025-06-21,9,1:30,3164.18,0.0,1383.6567277307445,473.65524383753024,473.65524383753024,0.0,53.708089495802994,0.0,10736.182929181097
2025-06-21,10,1:40,3064.8457,0.0,1383.6567277307445,495.5458576344293,495.5458576344293,0.0,15.261759032237308,0.0,10719.225419145278
2025-06-21,11,1:50,2954.0459,0.0,1383.6567277307445,486.64367540419903,486.64367540419903,0.0,5.697307929134297,0.0,10712.895077001795
2025-06-21,12,2:00,2994.62,0.0,1383.6567277307445,476.3130857892563,476.3130857892563,0.0,22.790247544076976,0.0,10687.572579730599
2025-06-21,13,2:10,3072.4014,0.0,1383.6567277307445,496.6004327491299,496.6004327491299,0.0,15.466467250870153,0.0,10670.38761611852
2025-06-21,14,2:20,3013.1015,0.0,1383.6567277307445,491.0490520672115,491.0490520672115,0.0,11.134531266121826,0.0,10658.015914711717
2025-06-21,15,2:30,2838.75,0.0,1383.6567277307445,0.0,0.0,0.0,473.125,0.0,10132.321470267272
2025-06-21,16,2:40,2749.9199,0.0,1383.6567277307445,462.9895566448109,462.9895566448109,4.6695733114775635,0.0,0.0,10136.524086247602
2025-06-21,17,2:50,2820.5847,0.0,1383.6567277307445,457.7182377899067,457.7182377899067,0.0,12.379212210093272,0.0,10122.769406014166
2025-06-21,18,3:00,2936.24,0.0,1383.6567277307445,0.0,0.0,0.0,489.3733333333333,0.0,9579.021257866018
2025-06-21,19,3:10,2920.1894,0.0012,1383.6567277307445,0.0,0.0,0.0,486.69803333333334,0.0,9038.245665273425
2025-06-21,20,3:20,2951.0328,0.0,1383.6567277307445,0.0,0.0,0.0,491.8388,0.0,8491.75810971787
2025-06-21,21,3:30,2977.51,0.0,1383.6567277307445,376.07117365689777,376.07117365689777,0.0,120.1804930097689,0.0,8358.224228595904
2025-06-21,22,3:40,2780.298,0.0162,1383.6567277307445,478.2744289686867,478.2744289686867,14.8941289686868,0.0,0.0,8371.628944667722
2025-06-21,23,3:50,2728.3059,0.0,1383.6567277307445,0.0,0.0,0.0,454.71764999999994,0.0,7866.3871113343885
2025-06-21,24,4:00,2862.19,0.0,1383.6567277307445,0.0,0.0,0.0,477.03166666666664,0.0,7336.351926149204
2025-06-21,25,4:10,2845.9182,0.2263,1383.6567277307445,0.0,0.0,0.0,474.28198333333336,0.0,6809.371944667722
2025-06-21,26,4:20,2748.951,0.0,1383.6567277307445,0.0,0.0,0.0,458.1585,0.0,6300.306944667723
2025-06-21,27,4:30,2677.31,0.0,1383.6567277307445,0.0,0.0,0.0,446.2183333333333,0.0,5804.508796519574
2025-06-21,28,4:40,2660.8713,3.1516,1383.6567277307445,0.0,0.0,0.0,442.9532833333333,0.0,5312.33848170476
2025-06-21,29,4:50,2702.3205,0.0,1383.6567277307445,0.0,0.0,0.0,450.38674999999995,0.0,4811.908759482538
2025-06-21,30,5:00,2732.32,7.275,1383.6567277307445,0.0,0.0,0.0,454.1741666666667,0.0,4307.270796519575
2025-06-21,31,5:10,2664.7178,116.7655,1383.6567277307445,405.36045537138386,405.36045537138386,0.0,19.29826129528277,0.0,4285.828283969261
2025-06-21,32,5:20,2606.871,263.9703,1383.6567277307445,0.0,0.0,0.0,390.48345,0.0,3851.957783969261
2025-06-21,33,5:30,2642.15,417.075,1383.6567277307445,364.67647808774797,364.67647808774797,0.0,6.169355245585393,0.0,3845.1029448074996
2025-06-21,34,5:40,2745.0641,587.5961,1383.6567277307445,355.4676013885431,355.4676013885431,0.0,4.110398611456901,0.0,3840.535835239214
2025-06-21,35,5:50,2758.042,735.8325,1383.6567277307445,0.0,0.0,0.0,337.0349166666666,0.0,3466.0525944984734
2025-06-21,36,6:00,2741.64,890.7,1383.6567277307445,0.0,0.0,0.0,308.48999999999995,0.0,3123.285927831807
2025-06-21,37,6:10,2888.7304,1136.9554,1383.6567277307445,0.0,0.0,0.0,291.9625,0.0,2798.883150054029
2025-06-21,38,6:20,2932.231,1453.4028,1383.6567277307445,0.0,33.241194971053034,0.0,213.23017169561365,0.0,2561.960737058903
2025-06-21,39,6:30,2764.02,1765.9125,1383.6567277307445,0.0,0.0,0.0,166.35125,0.0,2377.1260148366805
2025-06-21,40,6:40,2606.6137,2022.3026,1383.6567277307445,0.0,115.25301482402836,17.86783149069504,0.0,0.0,2393.207063178306
2025-06-21,41,6:50,2867.7649,2350.4923,1383.6567277307445,0.0,93.23106494875822,7.018964948758139,0.0,0.0,2399.524131632188
2025-06-21,42,7:00,3304.27,2699.25,1383.6567277307445,0.0,104.39770035840468,3.561033691738089,0.0,0.0,2402.7290619547525
2025-06-21,43,7:10,3254.3169,2874.6231,1383.6567277307445,0.0,50.31368450868774,0.0,12.968615491312221,0.0,2388.319489186628
2025-06-21,44,7:20,3137.5948,3006.0287,1383.6567277307445,0.0,20.809087010258395,0.0,1.1185963230749394,0.0,2387.0766043832114
2025-06-21,45,7:30,3174.85,3224.8875,1383.6567277307445,0.0,0.0,8.33958333333328,0.0,0.0,2394.582229383211
2025-06-21,46,7:40,3159.7263,3537.527,1383.6567277307445,0.0,0.0,62.9667833333333,0.0,0.0,2451.2523343832113
2025-06-21,47,7:50,3087.5763,3785.3986,1383.6567277307445,0.0,0.0,116.30371666666667,0.0,0.0,2555.9256793832114
2025-06-21,48,8:00,3062.36,4003.425,1383.6567277307445,0.0,0.0,156.84416666666664,0.0,0.0,2697.0854293832112
2025-06-21,49,8:10,3162.0197,4334.7324,1383.6567277307445,0.0,0.0,195.4521166666667,0.0,0.0,2872.9923343832115
2025-06-21,50,8:20,3160.9922,4441.8035,1383.6567277307445,0.0,0.0,213.46854999999994,0.0,0.0,3065.1140293832113
2025-06-21,51,8:30,3037.59,4358.7,1383.6567277307445,0.0,0.0,220.18499999999995,0.0,0.0,3263.280529383211
2025-06-21,52,8:40,3030.9974,4479.895,1383.6567277307445,0.0,0.0,241.48293333333334,0.0,0.0,3480.615169383211
2025-06-21,53,8:50,3289.939,4668.5166,1383.6567277307445,0.0,0.0,229.76293333333342,0.0,0.0,3687.4018093832115
2025-06-21,54,9:00,3650.62,4746.075,1383.6567277307445,0.0,0.0,182.57583333333332,0.0,0.0,3851.7200593832113
2025-06-21,55,9:10,3785.9011,4746.9534,1383.6567277307445,0.0,0.0,160.17538333333334,0.0,0.0,3995.8779043832114
2025-06-21,56,9:20,3849.6183,5139.4381,1383.6567277307445,0.0,0.0,214.96996666666678,0.0,0.0,4189.350874383212
2025-06-21,57,9:30,3824.6,5794.3125,1383.6567277307445,0.0,0.0,328.2854166666667,0.0,0.0,4484.807749383212
2025-06-21,58,9:40,3582.3586,6109.068,1383.6567277307445,0.0,0.0,421.11823333333336,0.0,0.0,4863.8141593832115
