date,j,plan_slot0,period_start,period_end,x0_kwh,x1_kwh,x2_kwh,x3_kwh,execution_date
2025-02-01,31,30,05:10,05:20,536.961084644,536.961084644,536.961084644,536.961084644,2025-02-01
2025-02-01,32,31,05:20,05:30,539.806535807,539.806535807,539.806535807,539.806535807,2025-02-01
2025-02-01,33,32,05:30,05:40,551.013455018,551.013455018,551.013455018,551.013455018,2025-02-01
2025-02-01,34,33,05:40,05:50,550.777905012,550.777905012,550.777905012,550.777905012,2025-02-01
2025-02-01,35,34,05:50,06:00,0,0,0,0,2025-02-01
2025-02-01,36,35,06:00,06:10,0,0,0,0,2025-02-01
2025-02-01,37,36,06:10,06:20,0,0,0,0,2025-02-01
2025-02-01,38,37,06:20,06:30,0,0,0,0,2025-02-01
2025-02-01,39,38,06:30,06:40,484.390220744,484.390220744,484.390220744,484.390220744,2025-02-01
2025-02-01,40,39,06:40,06:50,0,0,0,0,2025-02-01
2025-02-01,41,40,06:50,07:00,0,0,0,0,2025-02-01
2025-02-01,42,41,07:00,07:10,0,0,0,0,2025-02-01
2025-02-01,43,42,07:10,07:20,0,0,0,0,2025-02-01
2025-02-01,44,43,07:20,07:30,463.469430507,463.469430507,463.469430507,463.469430507,2025-02-01
2025-02-01,45,44,07:30,07:40,409.822824761,409.822824761,409.822824761,409.822824761,2025-02-01
2025-02-01,46,45,07:40,07:50,0,0,0,0,2025-02-01
2025-02-01,47,46,07:50,08:00,0,0,0,0,2025-02-01
2025-02-01,48,47,08:00,08:10,0,0,0,0,2025-02-01
2025-02-01,49,48,08:10,08:20,0,0,0,0,2025-02-01
2025-02-01,50,49,08:20,08:30,0,0,0,0,2025-02-01
2025-02-01,51,50,08:30,08:40,0,0,0,0,2025-02-01
2025-02-01,52,51,08:40,08:50,0,0,0,0,2025-02-01
2025-02-01,53,52,08:50,09:00,0,0,0,0,2025-02-01
2025-02-01,54,53,09:00,09:10,0,0,0,0,2025-02-01
2025-02-01,55,54,09:10,09:20,0,0,0,0,2025-02-01
2025-02-01,56,55,09:20,09:30,0,0,0,0,2025-02-01
2025-02-01,57,56,09:30,09:40,0,0,0,0,2025-02-01
2025-02-01,58,57,09:40,09:50,0,0,0,0,2025-02-01
2025-02-01,59,58,09:50,10:00,0,0,0,0,2025-02-01
2025-02-01,60,59,10:00,10:10,0,0,0,0,2025-02-01
2025-02-01,61,60,10:10,10:20,0,0,0,0,2025-02-01
2025-02-01,62,61,10:20,10:30,0,0,0,0,2025-02-01
2025-02-01,63,62,10:30,10:40,0,0,0,0,2025-02-01
2025-02-01,64,63,10:40,10:50,0,0,0,0,2025-02-01
2025-02-01,65,64,10:50,11:00,0,0,0,0,2025-02-01
2025-02-01,66,65,11:00,11:10,0,0,0,0,2025-02-01
2025-02-01,67,66,11:10,11:20,0,0,0,0,2025-02-01
2025-02-01,68,67,11:20,11:30,0,0,0,0,2025-02-01
2025-02-01,69,68,11:30,11:40,0,0,0,0,2025-02-01
2025-02-01,70,69,11:40,11:50,0,0,0,0,2025-02-01
2025-02-01,71,70,11:50,12:00,0,0,0,0,2025-02-01
2025-02-01,72,71,12:00,12:10,0,0,0,0,2025-02-01
2025-02-01,73,72,12:10,12:20,0,0,0,0,2025-02-01
2025-02-01,74,73,12:20,12:30,0,0,0,0,2025-02-01
2025-02-01,75,74,12:30,12:40,0,0,0,0,2025-02-01
2025-02-01,76,75,12:40,12:50,0,0,0,0,2025-02-01
2025-02-01,77,76,12:50,13:00,0,0,0,0,2025-02-01
2025-02-01,78,77,13:00,13:10,0,0,0,0,2025-02-01
2025-02-01,79,78,13:10,13:20,0,0,0,0,2025-02-01
2025-02-01,80,79,13:20,13:30,0,0,0,0,2025-02-01
2025-02-01,81,80,13:30,13:40,0,0,0,0,2025-02-01
2025-02-01,82,81,13:40,13:50,0,0,0,0,2025-02-01
2025-02-01,83,82,13:50,14:00,0,0,0,0,2025-02-01
2025-02-01,84,83,14:00,14:10,0,0,0,0,2025-02-01
2025-02-01,85,84,14:10,14:20,0,0,0,0,2025-02-01
2025-02-01,86,85,14:20,14:30,0,0,0,0,2025-02-01
2025-02-01,87,86,14:30,14:40,0,0,0,0,2025-02-01
2025-02-01,88,87,14:40,14:50,0,0,0,0,2025-02-01
2025-02-01,89,88,14:50,15:00,0,0,0,0,2025-02-01
2025-02-01,90,89,15:00,15:10,15.4842005907,15.4842005907,15.4842005907,15.4842005907,2025-02-01
2025-02-01,91,90,15:10,15:20,67.0583900552,67.0583900552,67.0583900552,67.0583900552,2025-02-01
2025-02-01,92,91,15:20,15:30,102.809450658,102.809450658,102.809450658,102.809450658,2025-02-01
2025-02-01,93,92,15:30,15:40,158.13989629,158.13989629,158.13989629,158.13989629,2025-02-01
2025-02-01,94,93,15:40,15:50,215.376444294,215.376444294,215.376444294,215.376444294,2025-02-01
2025-02-01,95,94,15:50,16:00,255.259105392,255.259105392,255.259105392,255.259105392,2025-02-01
2025-02-01,96,95,16:00,16:10,280.474296706,280.474296706,280.474296706,280.474296706,2025-02-01
2025-02-01,97,96,16:10,16:20,330.2878992,330.2878992,330.2878992,330.2878992,2025-02-01
2025-02-01,98,97,16:20,16:30,403.250068074,403.250068074,403.250068074,403.250068074,2025-02-01
2025-02-01,99,98,16:30,16:40,450.938610575,450.938610575,450.938610575,450.938610575,2025-02-01
2025-02-01,100,99,16:40,16:50,439.206607196,439.206607196,439.206607196,439.206607196,2025-02-01
2025-02-01,101,100,16:50,17:00,412.202619563,412.202619563,412.202619563,412.202619563,2025-02-01
2025-02-01,102,101,17:00,17:10,445.349640843,445.349640843,445.349640843,445.349640843,2025-02-01
2025-02-01,103,102,17:10,17:20,460.879955651,460.879955651,460.879955651,460.879955651,2025-02-01
2025-02-01,104,103,17:20,17:30,450.622798174,450.622798174,450.622798174,450.622798174,2025-02-01
2025-02-01,105,104,17:30,17:40,454.752926062,454.752926062,454.752926062,454.752926062,2025-02-01
2025-02-01,106,105,17:40,17:50,453.924470399,453.924470399,453.924470399,453.924470399,2025-02-01
2025-02-01,107,106,17:50,18:00,448.659794434,448.659794434,448.659794434,448.659794434,2025-02-01
2025-02-01,108,107,18:00,18:10,177.637541158,177.637541158,177.637541158,177.637541158,2025-02-01
2025-02-01,109,108,18:10,18:20,464.37298222,464.37298222,464.37298222,464.37298222,2025-02-01
2025-02-01,110,109,18:20,18:30,454.054398664,454.054398664,454.054398664,454.054398664,2025-02-01
2025-02-01,111,110,18:30,18:40,450.969264308,450.969264308,450.969264308,450.969264308,2025-02-01
2025-02-01,112,111,18:40,18:50,0,0,0,0,2025-02-01
2025-02-01,113,112,18:50,19:00,0,0,0,0,2025-02-01
2025-02-01,114,113,19:00,19:10,0,0,0,0,2025-02-01
2025-02-01,115,114,19:10,19:20,0,0,0,0,2025-02-01
2025-02-01,116,115,19:20,19:30,0,0,0,0,2025-02-01
2025-02-01,117,116,19:30,19:40,0,0,0,0,2025-02-01
2025-02-01,118,117,19:40,19:50,0,0,0,0,2025-02-01
2025-02-01,119,118,19:50,20:00,0,0,0,0,2025-02-01
2025-02-01,120,119,20:00,20:10,0,0,0,0,2025-02-01
2025-02-01,121,120,20:10,20:20,0,0,0,0,2025-02-01
2025-02-01,122,121,20:20,20:30,0,0,0,0,2025-02-01
2025-02-01,123,122,20:30,20:40,0,0,0,0,2025-02-01
2025-02-01,124,123,20:40,20:50,0,0,0,0,2025-02-01
2025-02-01,125,124,20:50,21:00,512.124622712,512.124622712,512.124622712,512.124622712,2025-02-01
2025-02-01,126,125,21:00,21:10,489.90586554,489.90586554,489.90586554,489.90586554,2025-02-01
2025-02-01,127,126,21:10,21:20,459.910529393,459.910529393,459.910529393,459.910529393,2025-02-01
2025-02-01,128,127,21:20,21:30,457.121746287,457.121746287,457.121746287,457.121746287,2025-02-01
2025-02-01,129,128,21:30,21:40,471.984098068,471.984098068,471.984098068,471.984098068,2025-02-01
2025-02-01,130,129,21:40,21:50,452.466951397,452.466951397,452.466951397,452.466951397,2025-02-01
2025-02-01,131,130,21:50,22:00,1240.13020874,1240.13020874,1240.13020874,1240.13020874,2025-02-01
2025-02-01,132,131,22:00,22:10,1230.02788435,1230.02788435,1230.02788435,1230.02788435,2025-02-01
2025-02-01,133,132,22:10,22:20,1248.84879188,1248.84879188,1248.84879188,1248.84879188,2025-02-01
2025-02-01,134,133,22:20,22:30,1265.37726622,1265.37726622,1265.37726622,1265.37726622,2025-02-01
2025-02-01,135,134,22:30,22:40,1252.74202507,1252.74202507,1252.74202507,1252.74202507,2025-02-01
2025-02-01,136,135,22:40,22:50,1228.11693043,1228.11693043,1228.11693043,1228.11693043,2025-02-01
2025-02-01,137,136,22:50,23:00,1216.29010998,1216.29010998,1216.29010998,1216.29010998,2025-02-01
2025-02-01,138,137,23:00,23:10,1229.46223953,1229.46223953,1229.46223953,1229.46223953,2025-02-01
2025-02-01,139,138,23:10,23:20,1244.08176275,1244.08176275,1244.08176275,1244.08176275,2025-02-01
2025-02-01,140,139,23:20,23:30,410.633984114,410.633984114,410.633984114,410.633984114,2025-02-01
2025-02-01,141,140,23:30,23:40,547.30943967,547.30943967,547.30943967,547.30943967,2025-02-01
2025-02-01,142,141,23:40,23:50,481.290434085,481.290434085,481.290434085,481.290434085,2025-02-01
2025-02-01,143,142,23:50,00:00+1,582.927862038,582.927862038,582.927862038,582.927862038,2025-02-01
2025-02-01,144,143,00:00+1,00:10+1,438.253427428,438.253427428,438.253427428,438.253427428,2025-02-02
2025-02-02,1,0,00:10,00:20,598.152109422,598.152109422,598.152109422,598.152109422,2025-02-02
2025-02-02,2,1,00:20,00:30,808.632841283,808.632841283,808.632841283,808.632841283,2025-02-02
2025-02-02,3,2,00:30,00:40,596.810730364,596.810730364,596.810730364,596.810730364,2025-02-02
2025-02-02,4,3,00:40,00:50,607.805176097,607.805176097,607.805176097,607.805176097,2025-02-02
2025-02-02,5,4,00:50,01:00,623.497829744,623.497829744,623.497829744,623.497829744,2025-02-02
2025-02-02,6,5,01:00,01:10,632.07734779,632.07734779,632.07734779,632.07734779,2025-02-02
2025-02-02,7,6,01:10,01:20,635.998481065,635.998481065,635.998481065,635.998481065,2025-02-02
2025-02-02,8,7,01:20,01:30,633.436610404,633.436610404,633.436610404,633.436610404,2025-02-02
2025-02-02,9,8,01:30,01:40,620.780516491,620.780516491,620.780516491,620.780516491,2025-02-02
2025-02-02,10,9,01:40,01:50,618.40228342,618.40228342,618.40228342,618.40228342,2025-02-02
2025-02-02,11,10,01:50,02:00,635.907449886,635.907449886,635.907449886,635.907449886,2025-02-02
2025-02-02,12,11,02:00,02:10,663.252562964,663.252562964,663.252562964,663.252562964,2025-02-02
2025-02-02,13,12,02:10,02:20,679.704385529,679.704385529,679.704385529,679.704385529,2025-02-02
2025-02-02,14,13,02:20,02:30,673.562433803,673.562433803,673.562433803,673.562433803,2025-02-02
2025-02-02,15,14,02:30,02:40,649.19858759,649.19858759,649.19858759,649.19858759,2025-02-02
2025-02-02,16,15,02:40,02:50,628.804009068,628.804009068,628.804009068,628.804009068,2025-02-02
2025-02-02,17,16,02:50,03:00,630.028001546,630.028001546,630.028001546,630.028001546,2025-02-02
2025-02-02,18,17,03:00,03:10,655.438809106,655.438809106,655.438809106,655.438809106,2025-02-02
2025-02-02,19,18,03:10,03:20,682.915192351,682.915192351,682.915192351,682.915192351,2025-02-02
2025-02-02,20,19,03:20,03:30,687.786284559,687.786284559,687.786284559,687.786284559,2025-02-02
2025-02-02,21,20,03:30,03:40,664.245099118,664.245099118,664.245099118,664.245099118,2025-02-02
2025-02-02,22,21,03:40,03:50,664.900725959,664.900725959,664.900725959,664.900725959,2025-02-02
2025-02-02,23,22,03:50,04:00,690.065838306,690.065838306,690.065838306,690.065838306,2025-02-02
2025-02-02,24,23,04:00,04:10,690.067288282,690.067288282,690.067288282,690.067288282,2025-02-02
2025-02-02,25,24,04:10,04:20,682.152957483,682.152957483,682.152957483,682.152957483,2025-02-02
2025-02-02,26,25,04:20,04:30,687.79645629,687.79645629,687.79645629,687.79645629,2025-02-02
2025-02-02,27,26,04:30,04:40,30.6387548101,30.6387548101,30.6387548101,30.6387548101,2025-02-02
2025-02-02,28,27,04:40,04:50,698.636577508,698.636577508,698.636577508,698.636577508,2025-02-02
2025-02-02,29,28,04:50,05:00,682.143449788,682.143449788,682.143449788,682.143449788,2025-02-02
2025-02-02,30,29,05:00,05:10,706.846352562,706.846352562,706.846352562,706.846352562,2025-02-02
2025-02-02,31,30,05:10,05:20,722.35557434,722.35557434,722.35557434,722.35557434,2025-02-02
2025-02-02,32,31,05:20,05:30,704.187641553,704.187641553,704.187641553,704.187641553,2025-02-02
2025-02-02,33,32,05:30,05:40,1526.03354331,1526.03354331,1526.03354331,1526.03354331,2025-02-02
2025-02-02,34,33,05:40,05:50,773.537651219,773.537651219,773.537651219,773.537651219,2025-02-02
2025-02-02,35,34,05:50,06:00,890.950060245,890.950060245,890.950060245,890.950060245,2025-02-02
2025-02-02,36,35,06:00,06:10,899.063637148,899.063637148,899.063637148,899.063637148,2025-02-02
2025-02-02,37,36,06:10,06:20,894.619446999,894.619446999,894.619446999,894.619446999,2025-02-02
2025-02-02,38,37,06:20,06:30,912.146439743,912.146439743,912.146439743,912.146439743,2025-02-02
2025-02-02,39,38,06:30,06:40,891.71824945,891.71824945,891.71824945,891.71824945,2025-02-02
2025-02-02,40,39,06:40,06:50,878.751168907,878.751168907,878.751168907,878.751168907,2025-02-02
2025-02-02,41,40,06:50,07:00,865.370152759,865.370152759,865.370152759,865.370152759,2025-02-02
2025-02-02,42,41,07:00,07:10,144.552593015,144.552593015,144.552593015,144.552593015,2025-02-02
2025-02-02,43,42,07:10,07:20,777.048728606,777.048728606,777.048728606,777.048728606,2025-02-02
2025-02-02,44,43,07:20,07:30,721.312275901,721.312275901,721.312275901,721.312275901,2025-02-02
2025-02-02,45,44,07:30,07:40,1462.03674068,1462.03674068,1462.03674068,1462.03674068,2025-02-02
2025-02-02,46,45,07:40,07:50,714.507765474,714.507765474,714.507765474,714.507765474,2025-02-02
2025-02-02,47,46,07:50,08:00,53.9120343399,53.9120343399,53.9120343399,53.9120343399,2025-02-02
2025-02-02,48,47,08:00,08:10,0,0,0,0,2025-02-02
2025-02-02,49,48,08:10,08:20,0,0,0,0,2025-02-02
2025-02-02,50,49,08:20,08:30,0,0,0,0,2025-02-02
2025-02-02,51,50,08:30,08:40,0,0,0,0,2025-02-02
2025-02-02,52,51,08:40,08:50,0,0,0,0,2025-02-02
2025-02-02,53,52,08:50,09:00,0,0,0,0,2025-02-02
2025-02-02,54,53,09:00,09:10,523.297479329,523.297479329,523.297479329,523.297479329,2025-02-02
2025-02-02,55,54,09:10,09:20,470.796270364,470.796270364,470.796270364,470.796270364,2025-02-02
2025-02-02,56,55,09:20,09:30,394.279982115,394.279982115,394.279982115,394.279982115,2025-02-02
2025-02-02,57,56,09:30,09:40,358.124853019,358.124853019,358.124853019,358.124853019,2025-02-02
2025-02-02,58,57,09:40,09:50,138.361770635,138.361770635,138.361770635,138.361770635,2025-02-02
2025-02-02,59,58,09:50,10:00,0,0,0,0,2025-02-02
2025-02-02,60,59,10:00,10:10,0,0,0,0,2025-02-02
2025-02-02,61,60,10:10,10:20,0,0,0,0,2025-02-02
2025-02-02,62,61,10:20,10:30,0,0,0,0,2025-02-02
2025-02-02,63,62,10:30,10:40,0,0,0,0,2025-02-02
2025-02-02,64,63,10:40,10:50,173.62992197,173.62992197,173.62992197,173.62992197,2025-02-02
2025-02-02,65,64,10:50,11:00,105.504551845,105.504551845,105.504551845,105.504551845,2025-02-02
2025-02-02,66,65,11:00,11:10,929.603502536,929.603502536,929.603502536,929.603502536,2025-02-02
2025-02-02,67,66,11:10,11:20,418.869524092,418.869524092,418.869524092,418.869524092,2025-02-02
2025-02-02,68,67,11:20,11:30,929.035453708,929.035453708,929.035453708,929.035453708,2025-02-02
2025-02-02,69,68,11:30,11:40,886.229546576,886.229546576,886.229546576,886.229546576,2025-02-02
2025-02-02,70,69,11:40,11:50,854.630984579,854.630984579,854.630984579,854.630984579,2025-02-02
2025-02-02,71,70,11:50,12:00,846.377221184,846.377221184,846.377221184,846.377221184,2025-02-02
2025-02-02,72,71,12:00,12:10,841.559415607,841.559415607,841.559415607,841.559415607,2025-02-02
2025-02-02,73,72,12:10,12:20,854.471694844,854.471694844,854.471694844,854.471694844,2025-02-02
2025-02-02,74,73,12:20,12:30,870.947760353,870.947760353,870.947760353,870.947760353,2025-02-02
2025-02-02,75,74,12:30,12:40,862.252016254,862.252016254,862.252016254,862.252016254,2025-02-02
2025-02-02,76,75,12:40,12:50,53.6708329752,53.6708329752,53.6708329752,53.6708329752,2025-02-02
2025-02-02,77,76,12:50,13:00,96.8614614462,96.8614614462,96.8614614462,96.8614614462,2025-02-02
2025-02-02,78,77,13:00,13:10,85.3947301376,85.3947301376,85.3947301376,85.3947301376,2025-02-02
2025-02-02,79,78,13:10,13:20,92.9059272469,92.9059272469,92.9059272469,92.9059272469,2025-02-02
2025-02-02,80,79,13:20,13:30,53.9821698768,53.9821698768,53.9821698768,53.9821698768,2025-02-02
2025-02-02,81,80,13:30,13:40,132.945337266,132.945337266,132.945337266,132.945337266,2025-02-02
2025-02-02,82,81,13:40,13:50,0,0,0,0,2025-02-02
2025-02-02,83,82,13:50,14:00,0,0,0,0,2025-02-02
2025-02-02,84,83,14:00,14:10,0,0,0,0,2025-02-02
2025-02-02,85,84,14:10,14:20,0,0,0,0,2025-02-02
2025-02-02,86,85,14:20,14:30,0,0,0,0,2025-02-02
2025-02-02,87,86,14:30,14:40,0,0,0,0,2025-02-02
2025-02-02,88,87,14:40,14:50,0,0,0,0,2025-02-02
2025-02-02,89,88,14:50,15:00,1279.95307071,1279.95307071,1279.95307071,1279.95307071,2025-02-02
2025-02-02,90,89,15:00,15:10,1310.60059743,1310.60059743,1310.60059743,1310.60059743,2025-02-02
2025-02-02,91,90,15:10,15:20,518.255985402,518.255985402,518.255985402,518.255985402,2025-02-02
2025-02-02,92,91,15:20,15:30,1414.84890376,1414.84890376,1414.84890376,1414.84890376,2025-02-02
2025-02-02,93,92,15:30,15:40,630.629235311,630.629235311,630.629235311,630.629235311,2025-02-02
2025-02-02,94,93,15:40,15:50,674.557540997,674.557540997,674.557540997,674.557540997,2025-02-02
2025-02-02,95,94,15:50,16:00,718.99844765,718.99844765,718.99844765,718.99844765,2025-02-02
2025-02-02,96,95,16:00,16:10,757.029591449,757.029591449,757.029591449,757.029591449,2025-02-02
2025-02-02,97,96,16:10,16:20,792.612699455,792.612699455,792.612699455,792.612699455,2025-02-02
2025-02-02,98,97,16:20,16:30,839.575974746,839.575974746,839.575974746,839.575974746,2025-02-02
2025-02-02,99,98,16:30,16:40,905.426390894,905.426390894,905.426390894,905.426390894,2025-02-02
2025-02-02,100,99,16:40,16:50,946.996580465,946.996580465,946.996580465,946.996580465,2025-02-02
2025-02-02,101,100,16:50,17:00,965.727430497,965.727430497,965.727430497,965.727430497,2025-02-02
2025-02-02,102,101,17:00,17:10,1001.88888369,1001.88888369,1001.88888369,1001.88888369,2025-02-02
2025-02-02,103,102,17:10,17:20,1019.59580501,1019.59580501,1019.59580501,1019.59580501,2025-02-02
2025-02-02,104,103,17:20,17:30,1039.70648125,1039.70648125,1039.70648125,1039.70648125,2025-02-02
2025-02-02,105,104,17:30,17:40,1067.78200846,1067.78200846,1067.78200846,1067.78200846,2025-02-02
2025-02-02,106,105,17:40,17:50,933.979238478,933.979238478,933.979238478,933.979238478,2025-02-02
2025-02-02,107,106,17:50,18:00,724.963591257,724.963591257,724.963591257,724.963591257,2025-02-02
2025-02-02,108,107,18:00,18:10,715.004730546,715.004730546,715.004730546,715.004730546,2025-02-02
2025-02-02,109,108,18:10,18:20,745.770124789,745.770124789,745.770124789,745.770124789,2025-02-02
2025-02-02,110,109,18:20,18:30,727.327965176,727.327965176,727.327965176,727.327965176,2025-02-02
2025-02-02,111,110,18:30,18:40,729.185321053,729.185321053,729.185321053,729.185321053,2025-02-02
2025-02-02,112,111,18:40,18:50,739.80445774,739.80445774,739.80445774,739.80445774,2025-02-02
2025-02-02,113,112,18:50,19:00,0,0,0,0,2025-02-02
2025-02-02,114,113,19:00,19:10,0,0,0,0,2025-02-02
2025-02-02,115,114,19:10,19:20,699.125398878,699.125398878,699.125398878,699.125398878,2025-02-02
2025-02-02,116,115,19:20,19:30,0,0,0,0,2025-02-02
2025-02-02,117,116,19:30,19:40,0,0,0,0,2025-02-02
2025-02-02,118,117,19:40,19:50,237.733523413,237.733523413,237.733523413,237.733523413,2025-02-02
2025-02-02,119,118,19:50,20:00,703.260703996,703.260703996,703.260703996,703.260703996,2025-02-02
2025-02-02,120,119,20:00,20:10,0,0,0,0,2025-02-02
2025-02-02,121,120,20:10,20:20,0,0,0,0,2025-02-02
2025-02-02,122,121,20:20,20:30,0,0,0,0,2025-02-02
2025-02-02,123,122,20:30,20:40,0,0,0,0,2025-02-02
2025-02-02,124,123,20:40,20:50,731.758245714,731.758245714,731.758245714,731.758245714,2025-02-02
2025-02-02,125,124,20:50,21:00,718.027438374,718.027438374,718.027438374,718.027438374,2025-02-02
2025-02-02,126,125,21:00,21:10,732.629978525,732.629978525,732.629978525,732.629978525,2025-02-02
2025-02-02,127,126,21:10,21:20,729.022755404,729.022755404,729.022755404,729.022755404,2025-02-02
2025-02-02,128,127,21:20,21:30,716.208065904,716.208065904,716.208065904,716.208065904,2025-02-02
2025-02-02,129,128,21:30,21:40,736.900927715,736.900927715,736.900927715,736.900927715,2025-02-02
2025-02-02,130,129,21:40,21:50,676.267657823,676.267657823,676.267657823,676.267657823,2025-02-02
2025-02-02,131,130,21:50,22:00,1393.98144324,1393.98144324,1393.98144324,1393.98144324,2025-02-02
2025-02-02,132,131,22:00,22:10,1377.10870273,1377.10870273,1377.10870273,1377.10870273,2025-02-02
2025-02-02,133,132,22:10,22:20,1399.44647785,1399.44647785,1399.44647785,1399.44647785,2025-02-02
2025-02-02,134,133,22:20,22:30,1407.59640474,1407.59640474,1407.59640474,1407.59640474,2025-02-02
2025-02-02,135,134,22:30,22:40,887.0732377,887.0732377,887.0732377,887.0732377,2025-02-02
2025-02-02,136,135,22:40,22:50,1413.79369825,1413.79369825,1413.79369825,1413.79369825,2025-02-02
2025-02-02,137,136,22:50,23:00,1417.06606479,1417.06606479,1417.06606479,1417.06606479,2025-02-02
2025-02-02,138,137,23:00,23:10,1413.46195638,1413.46195638,1413.46195638,1413.46195638,2025-02-02
2025-02-02,139,138,23:10,23:20,1422.89991913,1422.89991913,1422.89991913,1422.89991913,2025-02-02
2025-02-02,140,139,23:20,23:30,1431.65509892,1431.65509892,1431.65509892,1431.65509892,2025-02-02
2025-02-02,141,140,23:30,23:40,576.304390891,576.304390891,576.304390891,576.304390891,2025-02-02
2025-02-02,142,141,23:40,23:50,584.773662858,584.773662858,584.773662858,584.773662858,2025-02-02
2025-02-02,143,142,23:50,00:00+1,613.116451069,613.116451069,613.116451069,613.116451069,2025-02-02
2025-02-02,144,143,00:00+1,00:10+1,611.36932931,611.36932931,611.36932931,611.36932931,2025-02-03
2025-02-03,1,0,00:10,00:20,580.278880095,580.278880095,580.278880095,580.278880095,2025-02-03
2025-02-03,2,1,00:20,00:30,602.953953281,602.953953281,602.953953281,602.953953281,2025-02-03
2025-02-03,3,2,00:30,00:40,588.425283774,588.425283774,588.425283774,588.425283774,2025-02-03
2025-02-03,4,3,00:40,00:50,588.378960385,588.378960385,588.378960385,588.378960385,2025-02-03
2025-02-03,5,4,00:50,01:00,614.761697053,614.761697053,614.761697053,614.761697053,2025-02-03
2025-02-03,6,5,01:00,01:10,623.327777037,623.327777037,623.327777037,623.327777037,2025-02-03
2025-02-03,7,6,01:10,01:20,625.970989163,625.970989163,625.970989163,625.970989163,2025-02-03
2025-02-03,8,7,01:20,01:30,635.114387931,635.114387931,635.114387931,635.114387931,2025-02-03
2025-02-03,9,8,01:30,01:40,645.985753742,645.985753742,645.985753742,645.985753742,2025-02-03
2025-02-03,10,9,01:40,01:50,643.232570061,643.232570061,643.232570061,643.232570061,2025-02-03
2025-02-03,11,10,01:50,02:00,633.684562088,633.684562088,633.684562088,633.684562088,2025-02-03
2025-02-03,12,11,02:00,02:10,638.194204703,638.194204703,638.194204703,638.194204703,2025-02-03
2025-02-03,13,12,02:10,02:20,636.836412973,636.836412973,636.836412973,636.836412973,2025-02-03
2025-02-03,14,13,02:20,02:30,640.46809322,640.46809322,640.46809322,640.46809322,2025-02-03
2025-02-03,15,14,02:30,02:40,678.413781923,678.413781923,678.413781923,678.413781923,2025-02-03
