date,soc_min_kwh,soc_max_kwh,start_soc_kwh,end_soc_kwh,reserve_kwh,E_min_kwh,E_max_kwh
2025-03-16,2561.62941965,10800,9847.06799808,10520.7359198,885.832509522,1200,10800
2025-03-17,2269.97167858,10800,10520.7359198,10433.3997168,881.015902828,1200,10800
2025-03-18,2163.96312069,10800,10433.3997168,10293.8696698,876.199296134,1200,10800
2025-03-19,2474.2915478,10800,10293.8696698,10370.853319,862.717207203,1200,10800
2025-03-20,1674.87878097,10800,10370.853319,10152.9692072,890.649116216,1200,10800
2025-03-21,2409.4340696,10800,10152.9692072,9967.66120245,885.832509522,1200,10800
2025-03-22,2685.7981371,10800,9967.66120245,10342.3251225,881.015902828,1200,10800
2025-03-23,2549.73555596,10800,10342.3251225,10133.7379734,876.199296134,1200,10800
2025-03-24,2038.08179228,10800,10133.7379734,10253.3864857,863.519344643,1200,10800
2025-03-25,1826.30866515,10800,10253.3864857,10023.3005792,850.839393151,1200,10800
2025-03-26,2610.25302754,10800,10023.3005792,10182.7080298,838.15944166,1200,10800
2025-03-27,2281.23897391,10800,10182.7080298,10326.6776484,825.479490169,1200,10800
2025-03-28,2615.65887286,10800,10326.6776484,10132.2125104,812.799538677,1200,10800
2025-03-29,2636.85464759,10800,10132.2125104,10182.0577842,811.997401238,1200,10800
2025-03-30,1978.58136678,10800,10182.0577842,10200.1337656,811.195263799,1200,10800
2025-03-31,2454.59721629,10800,10200.1337656,10297.415311,810.393126359,1200,10800
2025-04-01,2538.10629901,10800,10297.415311,10160.6594453,825.479490169,1200,10800
2025-04-02,2459.36589856,10800,10160.6594453,10016.3462755,812.799538677,1200,10800
2025-04-03,2249.1344409,10800,10016.3462755,10173.3336052,863.519344643,1200,10800
2025-04-04,2439.47574693,10800,10173.3336052,10152.9333436,850.839393151,1200,10800
2025-04-05,2365.37895879,10800,10152.9333436,10052.763531,838.15944166,1200,10800
2025-04-06,1847.01648084,10800,10052.763531,10065.4735565,881.015902828,1200,10800
2025-04-07,2381.75876865,10800,10065.4735565,10120.4237067,876.199296134,1200,10800
2025-04-08,2298.8219249,10800,10120.4237067,9933.04951138,863.519344643,1200,10800
2025-04-09,1882.9810519,10782.4189352,9933.04951138,9985.25513502,850.839393151,1200,10800
2025-04-10,2219.07485139,10800,9985.25513502,10068.5325138,885.832509522,1200,10800
2025-04-11,2458.26750262,10800,10068.5325138,10031.3504225,881.015902828,1200,10800
2025-04-12,2490.34323847,10800,10031.3504225,10213.7407861,876.199296134,1200,10800
2025-04-13,1507.97790583,10800,10213.7407861,10122.1360171,863.519344643,1200,10800
2025-04-14,1539.46915077,10800,10122.1360171,9979.69776531,850.839393151,1200,10800
2025-04-15,2163.80815115,10800,9979.69776531,10154.7688985,838.15944166,1200,10800
2025-04-16,2405.61062339,10800,10154.7688985,10015.3628326,825.479490169,1200,10800
2025-04-17,2307.1629526,10800,10015.3628326,10148.4505626,876.199296134,1200,10800
2025-04-18,2500.57202332,10800,10148.4505626,10158.4419856,895.46572291,1200,10800
2025-04-19,2000.41715612,10800,10158.4419856,10043.6624776,890.649116216,1200,10800
2025-04-20,1970.83967086,10748.3633768,10043.6624776,10355.9529727,885.832509522,1200,10800
2025-04-21,2218.47531947,10800,10355.9529727,10073.3202841,881.015902828,1200,10800
2025-04-22,2432.15904487,10800,10073.3202841,10109.0548858,876.199296134,1200,10800
2025-04-23,2477.80638606,10800,10109.0548858,10270.610837,895.46572291,1200,10800
2025-04-24,1810.86050895,10800,10270.610837,10093.1337121,971.847681428,1200,10800
2025-04-25,2191.05103844,10800,10093.1337121,9863.26198333,947.992564153,1200,10800
2025-04-26,1907.78631669,10800,9863.26198333,9797.09548745,924.137446879,1200,10800
2025-04-27,1350.81311539,10800,9797.09548745,9864.36420583,900.282329604,1200,10800
2025-04-28,1836.09762235,10800,9864.36420583,10070.9162353,995.702798702,1200,10800
2025-04-29,1596.67905142,10800,10070.9162353,10091.7643426,1202.18534069,1200,10800
2025-04-30,1818.93335537,10800,10091.7643426,9862.7805116,1141.30953245,1200,10800
2025-05-01,1200,10800,9862.7805116,8861.71412391,1303.74496313,1200,10800
2025-05-02,1200,10800,8861.71412391,9246.35671053,1323.93695717,1200,10800
2025-05-03,1200,10800,9246.35671053,8750.93486971,1440.04126787,1200,10800
2025-05-04,1200,10800,8750.93486971,9117.66315557,1436.2405556,1200,10800
2025-05-05,1200,10800,9117.66315557,9464.86279456,1419.82716063,1200,10800
2025-05-06,1200,10800,9464.86279456,8790.62477708,1403.41376565,1200,10800
2025-05-07,1200,10800,8790.62477708,9091.49315627,1387.00037068,1200,10800
2025-05-08,2038.37821881,10800,9091.49315627,10083.4778538,1452.65395057,1200,10800
2025-05-09,2541.24553067,10800,10083.4778538,10190.7527564,1436.2405556,1200,10800
2025-05-10,2464.56157765,10800,10190.7527564,9871.02714032,1419.82716063,1200,10800
2025-05-11,1684.70811984,10661.9949446,9871.02714032,9559.61963118,1403.41376565,1200,10800
2025-05-12,1924.08552797,10800,9559.61963118,10003.1687757,1387.00037068,1200,10800
2025-05-13,1786.87503312,10800,10003.1687757,9974.72794238,1374.38768798,1200,10800
2025-05-14,1902.15812282,10800,9974.72794238,9774.87262181,1361.77500528,1200,10800
2025-05-15,2919.21778607,10800,9774.87262181,10800,1349.16232257,1200,10800
2025-05-16,2638.62677752,10800,10800,10066.1980286,1336.54963987,1200,10800
2025-05-17,2348.01989773,10800,10066.1980286,10174.3606955,1323.93695717,1200,10800
2025-05-18,2708.48718716,10800,10174.3606955,10511.1520625,1318.88895866,1200,10800
2025-05-19,2147.54234124,10800,10511.1520625,9965.59045342,1313.84096015,1200,10800
2025-05-20,1319.88847552,10794.5290452,9965.59045342,9821.96067894,1308.79296164,1200,10800
2025-05-21,2092.87739101,10800,9821.96067894,9944.36603524,1336.54963987,1200,10800
2025-05-22,2100.10078991,10786.6593806,9944.36603524,10312.4969277,1387.00037068,1200,10800
2025-05-23,1936.72544963,10800,10312.4969277,10283.4423022,1374.38768798,1200,10800
2025-05-24,2354.46975824,10800,10283.4423022,10306.5394125,1361.77500528,1200,10800
2025-05-25,1844.41899638,10800,10306.5394125,10118.4045447,1349.16232257,1200,10800
2025-05-26,1833.97703409,10800,10118.4045447,9968.3507818,1336.54963987,1200,10800
2025-05-27,1823.66679472,10800,9968.3507818,9979.52167022,1387.00037068,1200,10800
2025-05-28,2246.38815899,10800,9979.52167022,10298.9586929,1374.38768798,1200,10800
2025-05-29,1288.38831675,10800,10298.9586929,9807.42871438,1361.77500528,1200,10800
2025-05-30,2356.01639004,10800,9807.42871438,10314.8651538,1419.82716063,1200,10800
2025-05-31,2280.12296781,10800,10314.8651538,10185.3824094,1403.41376565,1200,10800
2025-06-01,1200,10800,10185.3824094,8788.39448212,1387.00037068,1200,10800
2025-06-02,1200,10598.1316251,8788.39448212,8865.3484225,1452.65395057,1200,10800
2025-06-03,1200,10800,8865.3484225,9319.08246968,1514.2035138,1200,10800
2025-06-04,1686.89356827,10800,9319.08246968,9229.64419753,1499.15812439,1200,10800
2025-06-05,1280.87338412,10800,9229.64419753,9140.34446638,1484.11273497,1200,10800
2025-06-06,1200,10800,9140.34446638,9121.23281449,1469.06734555,1200,10800
2025-06-07,1200,10800,9121.23281449,9243.85703011,1529.24890322,1200,10800
2025-06-08,2844.17144002,10800,9243.85703011,10800,1514.2035138,1200,10800
2025-06-09,2348.83213755,10800,10800,10650.9256509,1499.15812439,1200,10800
2025-06-10,2495.09738022,10800,10650.9256509,10491.3811473,1484.11273497,1200,10800
2025-06-11,1831.27796983,10800,10491.3811473,10352.7836739,1469.06734555,1200,10800
2025-06-12,1920.86389418,10800,10352.7836739,10443.1191184,1529.24890322,1200,10800
2025-06-13,1377.00764056,10800,10443.1191184,9413.20034149,1514.2035138,1200,10800
2025-06-14,1430.46484661,10800,9413.20034149,9279.45596607,1499.15812439,1200,10800
2025-06-15,1992.27323741,10800,9279.45596607,10800,1484.11273497,1200,10800
2025-06-16,1692.84067249,10800,10800,10800,1469.06734555,1200,10800
2025-06-17,1717.36262404,10800,10800,10034.8515936,1452.65395057,1200,10800
2025-06-18,2097.50755879,10800,10034.8515936,10312.3574112,1514.2035138,1200,10800
2025-06-19,1243.84614369,10800,10312.3574112,10124.7041356,1499.15812439,1200,10800
2025-06-20,2710.60080584,10800,10124.7041356,10306.8841388,1484.11273497,1200,10800
2025-06-21,2140.33179399,10800,10306.8841388,10556.5951123,1469.06734555,1200,10800
2025-06-22,2192.80814458,10800,10556.5951123,10386.1310716,1452.65395057,1200,10800
2025-06-23,1628.89131953,10800,10386.1310716,9989.15212987,1514.2035138,1200,10800
2025-06-24,1200,10800,9989.15212987,10267.6253187,1499.15812439,1200,10800
2025-06-25,2036.25124563,10800,10267.6253187,10030.6802407,1549.85173388,1200,10800
2025-06-26,2447.01658209,10764.4212974,10030.6802407,10026.8715051,1572.08149885,1200,10800
2025-06-27,2651.01670908,10800,10026.8715051,10126.5674938,1566.52405761,1200,10800
2025-06-28,2385.48469309,10800,10126.5674938,10113.82417,1560.96661637,1200,10800
2025-06-29,1803.96839467,10735.9048912,10113.82417,10017.1819002,1555.40917513,1200,10800
2025-06-30,1899.49332408,10800,10017.1819002,10030.0417624,1585.65860944,1200,10800
2025-07-01,1200,10628.3927204,10030.0417624,9035.41725552,1639.96705179,1200,10800
2025-07-02,1200,10381.5822082,9035.41725552,9261.07929373,1747.40864162,1200,10800
2025-07-03,1435.2968199,10800,9261.07929373,9823.70072592,1780.34194128,1200,10800
2025-07-04,1775.33188798,10800,9823.70072592,9391.97921076,1819.44315737,1200,10800
2025-07-05,1948.05563361,10800,9391.97921076,9698.77449059,1872.74650544,1200,10800
2025-07-06,2350.26253462,10800,9698.77449059,10635.0493395,1872.0220793,1200,10800
2025-07-07,3200.39759755,10800,10635.0493395,10800,1874.91978383,1200,10800
2025-07-08,2838.97789831,10800,10800,10800,1874.1953577,1200,10800
2025-07-09,3083.53792377,10800,10800,10800,1873.47093157,1200,10800
2025-07-10,2447.38929915,10800,10800,10800,1872.74650544,1200,10800
2025-07-11,2836.81790767,10800,10800,10159.985234,1872.0220793,1200,10800
2025-07-12,1957.8371483,10800,10159.985234,9782.88140802,1854.49577199,1200,10800
2025-07-13,1692.24318354,10800,9782.88140802,10247.4831711,1874.1953577,1200,10800
2025-07-14,1416.08288584,10800,10247.4831711,10085.0148383,1873.47093157,1200,10800
2025-07-15,2006.76973416,10800,10085.0148383,10800,1885.53460968,1200,10800
2025-07-16,2062.95717604,10800,10800,10747.6895842,1875.64420997,1200,10800
2025-07-17,1946.05158762,10800,10747.6895842,10201.9685633,1874.91978383,1200,10800
2025-07-18,3166.21836279,10800,10201.9685633,10254.7184699,1874.1953577,1200,10800
2025-07-19,2359.16016943,10800,10254.7184699,9775.50312557,1873.47093157,1200,10800
2025-07-20,2297.54942365,10800,9775.50312557,10565.6549255,1872.74650544,1200,10800
2025-07-21,1916.00233798,10800,10565.6549255,10381.3417205,1872.0220793,1200,10800
2025-07-22,2371.57921602,10800,10381.3417205,10282.2199148,1854.49577199,1200,10800
2025-07-23,1598.97731151,10800,10282.2199148,10026.8244066,1874.1953577,1200,10800
2025-07-24,2306.50210897,10747.0776249,10026.8244066,10423.4857475,1873.47093157,1200,10800
2025-07-25,2543.96850627,10800,10423.4857475,9679.44367046,1872.74650544,1200,10800
2025-07-26,2611.8164201,10800,9679.44367046,9836.3198627,1872.0220793,1200,10800
2025-07-27,1698.87653249,10620.6145296,9836.3198627,10306.0087804,1854.49577199,1200,10800
2025-07-28,1696.83848668,10800,10306.0087804,10151.777487,1836.96946468,1200,10800
2025-07-29,2284.95888536,10800,10151.777487,10224.9711384,1873.47093157,1200,10800
2025-07-30,2099.64300266,10800,10224.9711384,10262.5608083,1872.74650544,1200,10800
2025-07-31,1259.34083668,10800,10262.5608083,9759.65972986,1875.64420997,1200,10800
2025-08-01,2451.51870007,10800,9759.65972986,9945.56086794,1884.74489294,1200,10800
2025-08-02,2459.67691938,10800,9945.56086794,9946.95934969,1882.46972219,1200,10800
2025-08-03,2189.40528911,10800,9946.95934969,9706.84066144,1880.19455145,1200,10800
2025-08-04,1579.38109462,10786.6980305,9706.84066144,10161.8195244,1877.91938071,1200,10800
2025-08-05,2529.24274813,10800,10161.8195244,10039.139808,1875.64420997,1200,10800
2025-08-06,1888.61930357,10800,10039.139808,9711.5220676,1874.91978383,1200,10800
2025-08-07,2282.27601712,10800,9711.5220676,9815.30585195,1874.1953577,1200,10800
2025-08-08,2674.82272953,10800,9815.30585195,9829.86957713,1873.47093157,1200,10800
2025-08-09,2609.66126878,10800,9829.86957713,9629.28999833,1872.74650544,1200,10800
2025-08-10,1800.20945587,10372.9213099,9629.28999833,10177.4711796,1872.0220793,1200,10800
2025-08-11,2148.28238024,10800,10177.4711796,9811.27606446,1854.49577199,1200,10800
2025-08-12,1768.66190876,10617.6493014,9811.27606446,9891.79387279,1836.96946468,1200,10800
2025-08-13,1863.99503924,10686.2485097,9891.79387279,10048.0599107,1819.44315737,1200,10800
2025-08-14,2079.15403571,10800,10048.0599107,9697.71949461,1801.91685006,1200,10800
2025-08-15,2396.73800582,10800,9697.71949461,9443.01596542,1784.39054275,1200,10800
2025-08-16,2370.69966549,10800,9443.01596542,9739.93858359,1782.36624202,1200,10800
2025-08-17,2431.97214849,10800,9739.93858359,10041.3032054,1780.34194128,1200,10800
2025-08-18,2203.83920751,10800,10041.3032054,10247.085182,1778.31764054,1200,10800
2025-08-19,2417.72244142,10800,10247.085182,9947.08684511,1776.29333981,1200,10800
2025-08-20,1367.51923574,10734.4444824,9947.08684511,9864.48288551,1774.26903907,1200,10800
2025-08-21,2244.79219976,10568.9278612,9864.48288551,9791.83348437,1782.36624202,1200,10800
2025-08-22,1892.38192196,10800,9791.83348437,9347.58160596,1780.34194128,1200,10800
2025-08-23,2273.16740561,10800,9347.58160596,9770.38693032,1778.31764054,1200,10800
2025-08-24,1892.36578101,10800,9770.38693032,10005.2425659,1801.91685006,1200,10800
2025-08-25,1670.60562889,10800,10005.2425659,10160.413102,1784.39054275,1200,10800
2025-08-26,2719.99037564,10800,10160.413102,10365.5120634,1782.36624202,1200,10800
2025-08-27,2627.40670484,10800,10365.5120634,9961.52733361,1780.34194128,1200,10800
2025-08-28,1753.5594715,10800,9961.52733361,10103.5769858,1778.31764054,1200,10800
2025-08-29,1999.41689391,10800,10103.5769858,9881.80232919,1801.91685006,1200,10800
2025-08-30,2407.39530135,10800,9881.80232919,9642.33569348,1784.39054275,1200,10800
2025-08-31,1512.29370926,10800,9642.33569348,10321.289264,1782.36624202,1200,10800
2025-09-01,3141.88681672,10800,10321.289264,10800,1780.34194128,1200,10800
2025-09-02,1494.992502,10800,10800,10800,1778.31764054,1200,10800
2025-09-03,2433.19582074,10800,10800,10800,1776.29333981,1200,10800
2025-09-04,1200,10800,10800,10800,1774.26903907,1200,10800
2025-09-05,3041.08113835,10800,10800,10800,1767.88211415,1200,10800
2025-09-06,2356.44601701,10800,10800,10800,1761.49518923,1200,10800
2025-09-07,1200,10800,10800,10771.8751153,1755.10826432,1200,10800
2025-09-08,1200,10800,10771.8751153,9475.74612562,1776.29333981,1200,10800
2025-09-09,1415.41440564,10800,9475.74612562,9159.85653482,1784.39054275,1200,10800
2025-09-10,1200,10096.7568542,9159.85653482,9806.44883086,1854.49577199,1200,10800
2025-09-11,1639.37928709,10800,9806.44883086,9812.86557109,1874.1953577,1200,10800
2025-09-12,2665.77986804,10800,9812.86557109,10525.0022368,1873.47093157,1200,10800
2025-09-13,2730.46156619,10800,10525.0022368,10752.5578253,1872.74650544,1200,10800
2025-09-14,1539.06938378,10800,10752.5578253,10006.1983619,1872.0220793,1200,10800
2025-09-15,1350.06211791,10800,10006.1983619,9241.8651364,1854.49577199,1200,10800
2025-09-16,2014.08965138,10800,9241.8651364,9512.97066791,1874.1953577,1200,10800
2025-09-17,2615.73808978,10744.4687719,9512.97066791,9667.7846499,1873.47093157,1200,10800
2025-09-18,1980.21149324,10800,9667.7846499,9374.3797116,1872.74650544,1200,10800
2025-09-19,2495.93045676,10800,9374.3797116,9885.2756328,1875.64420997,1200,10800
2025-09-20,2357.29202183,10800,9885.2756328,9808.88089707,1884.74489294,1200,10800
2025-09-21,2094.46465472,10800,9808.88089707,9684.09150292,1909.86575059,1200,10800
2025-09-22,2383.36222356,10517.3573151,9684.09150292,9693.45834946,1902.25052162,1200,10800
2025-09-23,2086.19609479,10800,9693.45834946,9741.32020345,1894.63529265,1200,10800
2025-09-24,2016.93726656,10565.6009935,9741.32020345,9942.70983775,1887.02006368,1200,10800
2025-09-25,2506.35294225,10800,9942.70983775,9790.50237812,1917.48097957,1200,10800
2025-09-26,2855.07099457,10800,9790.50237812,9771.88308908,1909.86575059,1200,10800
2025-09-27,2006.7711747,10800,9771.88308908,9246.13066642,1902.25052162,1200,10800
2025-09-28,2369.72696931,10800,9246.13066642,10104.9135276,1969.51738897,1200,10800
2025-09-29,1228.79563033,10800,10104.9135276,9705.95248583,1925.09620854,1200,10800
2025-09-30,1966.2113573,10800,9705.95248583,10229.555039,1917.48097957,1200,10800
2025-10-01,2990.32079517,10800,10229.555039,10800,1909.86575059,1200,10800
2025-10-02,2850.01046857,10800,10800,10800,1902.25052162,1200,10800
2025-10-03,2571.25671938,10800,10800,10800,1894.63529265,1200,10800
2025-10-04,2260.12277414,10800,10800,10776.728465,1887.02006368,1200,10800
2025-10-05,2486.18849024,10800,10776.728465,10800,1884.74489294,1200,10800
2025-10-06,1925.38553127,10800,10800,10720.6908536,1882.46972219,1200,10800
2025-10-07,2380.39882608,10800,10720.6908536,10759.8422632,1902.25052162,1200,10800
2025-10-08,1200,10800,10759.8422632,9629.51333254,1969.51738897,1200,10800
2025-10-09,1574.71968244,10775.9870478,9629.51333254,9500.6452374,2147.20211071,1200,10800
2025-10-10,2374.52064461,10800,9500.6452374,10004.3449081,2102.78093027,1200,10800
2025-10-11,2754.09431159,10800,10004.3449081,10010.3176349,2058.35974984,1200,10800
2025-10-12,1436.65282105,10800,10010.3176349,9783.48501756,2013.93856941,1200,10800
2025-10-13,2215.59759025,10800,9783.48501756,10262.0717001,1969.51738897,1200,10800
2025-10-14,1807.52007205,10800,10262.0717001,10097.1153888,1925.09620854,1200,10800
2025-10-15,1200,10800,10097.1153888,9593.17842462,1917.48097957,1200,10800
2025-10-16,1200,10800,9593.17842462,9720.82630649,1909.86575059,1200,10800
2025-10-17,2550.64402611,10800,9720.82630649,9646.27879527,1913.49516978,1200,10800
2025-10-18,2878.51047672,10800,9646.27879527,10031.1244704,1969.51738897,1200,10800
2025-10-19,1200,10800,10031.1244704,9547.94413465,1925.09620854,1200,10800
2025-10-20,2303.61311158,10800,9547.94413465,9480.18021827,1921.22919562,1200,10800
2025-10-21,1687.0404657,10800,9480.18021827,9625.9135545,1917.3621827,1200,10800
2025-10-22,1200,10800,9625.9135545,9532.26653099,1913.49516978,1200,10800
2025-10-23,1342.85689714,10800,9532.26653099,9695.87890204,1909.62815686,1200,10800
2025-10-24,2225.97348276,10800,9695.87890204,9497.61816184,1905.76114394,1200,10800
2025-10-25,2155.24316759,10800,9497.61816184,9336.33544693,1902.01292788,1200,10800
2025-10-26,1363.63552822,10759.8991114,9336.33544693,9854.6020244,1898.26471183,1200,10800
2025-10-27,2014.71683568,10800,9854.6020244,9500.0790978,1894.51649578,1200,10800
2025-10-28,1866.13787291,10800,9500.0790978,9876.08566345,1890.76827973,1200,10800
2025-10-29,1445.87603015,10800,9876.08566345,9738.40371237,1887.02006368,1200,10800
2025-10-30,1417.56289156,10800,9738.40371237,9785.44087473,1884.74489294,1200,10800
2025-10-31,2806.70466424,10800,9785.44087473,9919.10206842,1882.46972219,1200,10800
2025-11-01,2962.68015455,10800,9919.10206842,10216.7164373,1880.19455145,1200,10800
2025-11-02,2240.90495683,10800,10216.7164373,9620.19698301,1877.91938071,1200,10800
2025-11-03,2527.40124925,10800,9620.19698301,10078.0747549,1875.64420997,1200,10800
2025-11-04,1675.8481668,10800,10078.0747549,9392.77037843,1874.91978383,1200,10800
2025-11-05,1732.83077964,10637.545802,9392.77037843,9947.53328881,1874.1953577,1200,10800
2025-11-06,1525.19247933,10697.5332888,9947.53328881,9578.71597628,1873.47093157,1200,10800
2025-11-07,2902.55859781,10800,9578.71597628,10153.3503035,1877.91938071,1200,10800
2025-11-08,2876.54998529,10800,10153.3503035,10044.7876601,1875.64420997,1200,10800
2025-11-09,1382.84014963,10800,10044.7876601,9820.55808607,1874.91978383,1200,10800
2025-11-10,1827.68572824,10800,9820.55808607,9640.27192723,1874.1953577,1200,10800
2025-11-11,2332.92013169,10800,9640.27192723,9793.68889101,1880.19455145,1200,10800
2025-11-12,2165.63123182,10800,9793.68889101,9705.2701673,1877.91938071,1200,10800
2025-11-13,1257.9325473,10742.9233352,9705.2701673,9801.15853249,1875.64420997,1200,10800
2025-11-14,2522.30544904,10800,9801.15853249,9830.45234478,1884.74489294,1200,10800
2025-11-15,2601.79392571,10800,9830.45234478,9752.58072135,1898.26471183,1200,10800
2025-11-16,1763.91407054,10800,9752.58072135,9907.09618627,1894.51649578,1200,10800
2025-11-17,2737.02154095,10800,9907.09618627,10007.5173234,1890.76827973,1200,10800
2025-11-18,1439.638375,10770.0266722,10007.5173234,9852.90021788,1887.02006368,1200,10800
2025-11-19,2324.50768211,10800,9852.90021788,9532.64348242,1902.01292788,1200,10800
2025-11-20,1328.97436574,10800,9532.64348242,9731.58243745,1917.3621827,1200,10800
2025-11-21,2728.91447596,10800,9731.58243745,10085.1114665,1913.49516978,1200,10800
2025-11-22,2654.64367596,10800,10085.1114665,9819.25429811,1909.62815686,1200,10800
2025-11-23,2420.92440278,10800,9819.25429811,9825.29789667,1905.76114394,1200,10800
2025-11-24,1587.73668131,10800,9825.29789667,9515.29712303,1902.01292788,1200,10800
2025-11-25,2898.79591798,10800,9515.29712303,9819.69765022,1898.26471183,1200,10800
2025-11-26,2414.17171839,10800,9819.69765022,10049.0722391,1894.51649578,1200,10800
2025-11-27,2195.47617095,10800,10049.0722391,10009.7740867,1890.76827973,1200,10800
2025-11-28,2479.78278958,10800,10009.7740867,9820.08856144,1887.02006368,1200,10800
2025-11-29,2456.36188995,10800,9820.08856144,9754.50492084,1884.74489294,1200,10800
2025-11-30,1728.83727402,10800,9754.50492084,9865.53500083,1882.46972219,1200,10800
2025-12-01,1200,10577.237645,9865.53500083,10530.3478947,1894.51649578,1200,10800
2025-12-02,1401.54047235,10800,10530.3478947,10278.9391764,1909.62815686,1200,10800
2025-12-03,2696.14600464,10800,10278.9391764,10650.9972288,1925.09620854,1200,10800
2025-12-04,2097.49516523,10800,10650.9972288,10679.5508617,2075.0179071,1200,10800
2025-12-05,2032.37854625,10800,10679.5508617,10613.9501958,2037.53748246,1200,10800
2025-12-06,2291.14057476,10800,10613.9501958,10627.9918116,2000.05705782,1200,10800
2025-12-07,2265.88820456,10800,10627.9918116,10800,2114.00311489,1200,10800
2025-12-08,3470.62794264,10800,10800,10698.9819456,2112.49833174,1200,10800
2025-12-09,2631.55748507,10800,10698.9819456,10531.7209163,2075.0179071,1200,10800
2025-12-10,2161.10003675,10800,10531.7209163,10379.4486769,2037.53748246,1200,10800
2025-12-11,2370.33124388,10800,10379.4486769,10234.5974463,2000.05705782,1200,10800
2025-12-12,2638.83978076,10800,10234.5974463,9972.18786692,1962.57663318,1200,10800
2025-12-13,2620.25578128,10695.2688318,9972.18786692,10060.0273738,1925.09620854,1200,10800
2025-12-14,1487.70358374,10800,10060.0273738,10196.6221616,1921.22919562,1200,10800
2025-12-15,1501.28638215,10800,10196.6221616,9944.90205882,2037.53748246,1200,10800
2025-12-16,1618.04928492,10800,9944.90205882,9802.69735566,2000.05705782,1200,10800
2025-12-17,1632.26561786,10718.5851084,9802.69735566,9657.63123124,1962.57663318,1200,10800
