date,t,time_end,L_actual_kw,P_act_kw,L_fc_kw,P_fc_kw,m_safety_kw,x_plan_kwh,y_used_kwh,r_purchase_waste_kwh,u_charge_kwh,v_discharge_kwh,e_emergency_kwh,w_pv_waste_kwh,g_pv_used_kwh,E_end_kwh
2025-02-01,36,06:00,3065.9,0.0,3255.792335422111,0.0,136.69630698378128,0.0,0.0,0.0,0.0,510.98333333333335,0.0,0.0,0.0,9798.400894571223
2025-02-01,37,06:10,3211.1231,0.0,3289.0842408158187,0.0,133.8472281361502,0.0,0.0,0.0,0.0,535.1871833333332,0.0,0.0,0.0,9203.748468645297
2025-02-01,38,06:20,3203.9961,3.8641,3267.3069899895613,0.0,154.46885238393648,0.0,0.0,0.0,0.0,533.3553333333333,0.0,0.0,0.6440166666666667,8611.13143160826
2025-02-01,39,06:30,3027.12,0.0,3202.2949465804936,0.0,139.45739219106406,0.0,0.0,0.0,0.0,504.52,0.0,0.0,0.0,8050.553653830483
2025-02-01,40,06:40,3117.3221,0.0,3286.793839563726,0.0,124.9852089781779,0.0,0.0,0.0,0.0,519.5536833333333,0.0,0.0,0.0,7473.271783460113
2025-02-01,41,06:50,3398.49,89.6095,3557.9732215766358,56.05227211212345,143.06201027116188,0.0,0.0,0.0,0.0,551.4800833333333,0.0,0.0,14.934916666666666,6860.516135311965
2025-02-01,42,07:00,3652.75,340.5,3823.5308336963103,265.56779370311756,153.4605819181329,0.0,0.0,0.0,0.0,552.0416666666666,0.0,0.0,56.75,6247.136505682335
2025-02-01,43,07:10,3703.2843,615.936,3829.2576204428274,525.9761744506046,129.57648897334403,0.0,0.0,0.0,0.0,514.5580499999999,0.0,0.0,102.656,5675.405339015669
2025-02-01,44,07:20,3572.3788,884.9275,3813.6801328118904,797.8637691258972,118.49312181602689,0.0,0.0,0.0,0.0,447.90854999999993,0.0,0.0,147.48791666666665,5177.7291723490025
2025-02-01,45,07:30,3477.22,1140.675,3859.01373808992,1078.1971550474925,171.82789301532426,0.0,0.0,0.0,0.0,389.4241666666667,0.0,0.0,190.11249999999998,4745.035653830484
2025-02-01,46,07:40,3654.0022,1388.0797,3819.8745086112376,1360.9375600426745,215.67755383854632,0.0,0.0,0.0,0.0,377.65375,0.0,0.0,231.34661666666665,4325.420376052706
2025-02-01,47,07:50,3841.4201,1674.452,3763.5798791519373,1637.5521564575918,213.9439375364214,0.0,0.0,0.0,0.0,361.16134999999997,0.0,0.0,279.07533333333333,3924.1299871638175
2025-02-01,48,08:00,3803.65,2004.1125,3741.9946867547023,1922.5322876054838,208.70660452806962,0.0,0.0,0.0,0.0,299.92291666666665,0.0,0.0,334.01874999999995,3590.8823019786323
2025-02-01,49,08:10,3545.4639,2332.1065,3745.916573487869,2235.9163154179455,185.94555471887514,0.0,0.0,0.0,0.0,202.22623333333343,0.0,0.0,388.6844166666666,3366.186487163817
2025-02-01,50,08:20,3411.349,2632.5934,3804.5505304141993,2528.833675634672,183.72026893752778,0.0,0.0,0.0,0.0,129.7926,0.0,0.0,438.7655666666667,3221.9724871638173
2025-02-01,51,08:30,3445.37,2927.6625,3861.650918767877,2812.342993084633,249.60964898408116,0.0,0.0,0.0,0.0,86.28458333333327,0.0,0.0,487.94374999999997,3126.100727904558
2025-02-01,52,08:40,3467.1139,3251.299,3845.4078732154735,3142.1899110110908,300.21648757983075,0.0,0.0,0.0,0.0,35.96915000000001,0.0,0.0,541.8831666666666,3086.1350056823358
2025-02-01,53,08:50,3894.4802,3519.7566,3991.105685548855,3446.5167282554225,289.3428640314323,0.0,0.0,0.0,0.0,62.45393333333334,0.0,0.0,586.6261,3016.7417464230766
2025-02-01,54,09:00,4422.76,3731.7,4293.1224162310045,3696.0799038402943,255.64210765989674,0.0,0.0,0.0,0.0,115.17666666666673,0.0,0.0,621.9499999999999,2888.7676723490026
2025-02-01,55,09:10,4267.5205,3992.5758,4467.901350891056,3938.3000406594847,215.53738495846522,0.0,0.0,0.0,0.0,45.824116666666555,0.0,0.0,665.4293,2837.8519871638177
2025-02-01,56,09:20,4190.1702,4378.3332,4405.8200695823525,4221.686862983329,202.06705796787094,0.0,0.0,0.0,31.360500000000002,0.0,0.0,0.0,729.7221999999999,2866.076437163818
2025-02-01,57,09:30,4418.32,4788.525,4288.653686281477,4500.7685454483035,229.42309084318245,0.0,0.0,0.0,61.70083333333332,0.0,0.0,0.0,798.0874999999999,2921.607187163818
2025-02-01,58,09:40,4399.2754,5029.9241,4394.7423951651845,4689.331718793704,263.58915180745896,0.0,0.0,0.0,105.10811666666666,0.0,0.0,0.0,838.3206833333334,3016.2044921638176
2025-02-01,59,09:50,4182.7342,5203.9177,4426.432812412539,4905.215773881013,268.48444166150296,0.0,0.0,0.0,170.19725000000005,0.0,0.0,0.0,867.3196166666667,3169.3820171638176
2025-02-01,60,10:00,4071.53,5364.1125,4289.57773025823,5166.269148868111,255.58792943626128,0.0,0.0,0.0,215.4304166666666,0.0,0.0,0.0,894.01875,3363.2693921638174
2025-02-01,61,10:10,4268.5932,5471.099,4213.6643448478,5378.3797116184105,301.2393273163286,0.0,0.0,0.0,200.41763333333336,0.0,0.0,0.0,911.8498333333333,3543.6452621638173
2025-02-01,62,10:20,4240.2423,5601.7634,4311.710370216769,5601.764815256221,365.75936715789015,0.0,0.0,0.0,226.92018333333328,0.0,0.0,0.0,933.6272333333333,3747.8734271638173
2025-02-01,63,10:30,4001.96,5755.3125,4430.645213906264,5801.483218573446,339.2050652788532,0.0,0.0,0.0,292.22541666666666,0.0,0.0,0.0,959.21875,4010.8763021638174
2025-02-01,64,10:40,4072.3226,5878.849,4309.780157074314,5867.8651046651785,268.84551306716435,0.0,0.0,0.0,301.0877333333334,0.0,0.0,0.0,979.8081666666667,4281.855262163817
2025-02-01,65,10:50,4068.783,6128.0874,4181.931144252089,5929.13168882977,262.99291519842507,0.0,0.0,0.0,343.2174,0.0,0.0,0.0,1021.3479,4590.750922163817
2025-02-01,66,11:00,3917.55,6361.65,4212.181034844839,6064.348276612035,341.44413182174173,453.5761319060828,425.98333333333335,27.592798572749473,833.3333333333333,0.0,0.0,0.0,1060.2749999999999,5340.750922163817
2025-02-01,67,11:10,3946.1661,6277.0669,4318.601167174941,6217.309164172916,438.97137858891915,590.0438969318241,444.8498666666667,145.19403026515738,833.3333333333333,0.0,0.0,0.0,1046.1778166666666,6090.750922163817
2025-02-01,68,11:20,3936.6103,6308.0507,4226.532087732402,6243.064287981828,473.0289894750084,0.0,0.0,0.0,395.24006666666673,0.0,0.0,0.0,1051.3417833333333,6446.466982163817
2025-02-01,69,11:30,3927.21,6594.375,4084.608338523797,6245.746170255483,478.4235532580874,0.0,0.0,0.0,444.52750000000003,0.0,0.0,0.0,1099.0625,6846.541732163817
2025-02-01,70,11:40,4153.2513,6817.8939,4283.651361408148,6459.30689058499,527.1577733349943,0.0,0.0,0.0,444.10710000000006,0.0,0.0,0.0,1136.31565,7246.238122163817
2025-02-01,71,11:50,4080.8969,6770.5009,4332.74792914541,6571.909923742839,537.782307823389,0.0,0.0,0.0,448.2673333333332,0.0,0.0,0.0,1128.4168166666666,7649.678722163817
2025-02-01,72,12:00,3840.2,6603.9375,4127.6149938395465,6477.3786408408705,528.769017249204,529.8342283746467,372.71041666666656,157.12381170798017,833.3333333333333,0.0,0.0,0.0,1100.65625,8399.678722163817
2025-02-01,73,12:10,4061.0483,6632.8992,4059.6908293378046,6386.306602155983,596.2986621072753,544.9471482148494,404.69151666666653,140.25563154818292,833.3333333333333,0.0,0.0,0.0,1105.4832,9149.678722163817
2025-02-01,74,12:20,3978.5628,6536.8864,4059.030636365394,6393.087297071344,669.0490557253374,555.8320658365641,406.9460666666664,148.88599916989767,833.3333333333333,0.0,0.0,0.0,1089.4810666666667,9899.678722163817
2025-02-01,75,12:30,3564.13,6314.475,4038.7019209088025,6491.4397031672725,671.4948365920569,536.4595090555978,374.9425000000001,161.51700905559767,833.3333333333333,0.0,0.0,0.0,1052.4125,10649.678722163817
2025-02-01,76,12:40,3606.685,6312.5866,4022.212035412462,6590.328565236206,626.6502696909554,509.75562331120204,0.0,509.75562331120204,167.0236420402034,0.0,0.0,283.9599579597965,768.13780870687,10800.0
2025-02-01,77,12:50,3800.0122,6353.9385,4051.6781959644964,6540.670691601861,585.0390583177671,0.0,0.0,0.0,0.0,0.0,0.0,425.65438333333327,633.3353666666667,10800.0
2025-02-01,78,13:00,3832.09,6313.35,4108.867180378323,6398.9107038900665,579.6470969106432,0.0,0.0,0.0,0.0,0.0,0.0,413.5433333333333,638.6816666666666,10800.0
2025-02-01,79,13:10,3716.2454,6246.1375,4110.858015973048,6351.412903111393,585.9709667771907,0.0,0.0,0.0,0.0,0.0,0.0,421.64868333333334,619.3742333333332,10800.0
2025-02-01,80,13:20,3639.0264,6175.373,3980.954163875834,6237.910036305109,548.6111438293317,0.0,0.0,0.0,0.0,0.0,0.0,422.7244333333331,606.5044,10800.0
2025-02-01,81,13:30,3642.08,6103.6875,3862.707292354602,6056.293970508086,479.98819091013826,0.0,0.0,0.0,0.0,0.0,0.0,410.2679166666667,607.0133333333333,10800.0
2025-02-01,82,13:40,3637.91,5992.7643,3981.196670373991,5965.958209343999,423.5743790971263,0.0,0.0,0.0,0.0,0.0,0.0,392.4757166666667,606.3183333333333,10800.0
2025-02-01,83,13:50,3749.5633,5691.8061,4031.186872327377,5794.687193727515,397.1427639594139,0.0,0.0,0.0,0.0,0.0,0.0,323.70713333333333,624.9272166666666,10800.0
2025-02-01,84,14:00,3849.87,5251.125,3925.9052334588987,5541.539311738517,384.6781575581149,0.0,0.0,0.0,0.0,0.0,0.0,233.54250000000002,641.645,10800.0
2025-02-01,85,14:10,3676.3403,4893.7405,3859.835127959226,5380.091174433837,382.0382380815095,0.0,0.0,0.0,0.0,0.0,0.0,202.90003333333334,612.7233833333332,10800.0
2025-02-01,86,14:20,3619.6065,4617.2194,3748.0698828390277,5162.632006423612,381.19979318369104,0.0,0.0,0.0,0.0,0.0,0.0,166.26881666666668,603.26775,10800.0
2025-02-01,87,14:30,3664.87,4364.4,3644.3081536221844,4845.125065683577,343.26805959070657,0.0,0.0,0.0,0.0,0.0,0.0,116.58833333333325,610.8116666666666,10800.0
2025-02-01,88,14:40,3429.7385,4104.4044,3706.7199948844504,4535.833421092985,295.6713453143689,0.0,0.0,0.0,0.0,0.0,0.0,112.44431666666674,571.6230833333333,10800.0
2025-02-01,89,14:50,3327.5652,3890.1686,3679.60297890869,4208.909341610881,263.00281157515025,0.0,0.0,0.0,0.0,0.0,0.0,93.76723333333325,554.5942,10800.0
2025-02-01,90,15:00,3473.54,3688.35,3601.6015924544577,3893.1462875833686,233.32509124967476,0.0,0.0,0.0,0.0,0.0,0.0,35.80166666666662,578.9233333333333,10800.0
2025-02-01,91,15:10,3562.932,3392.3571,3746.6899799605535,3653.7847764162443,219.42784465089625,52.05550803253414,28.429149999999936,23.626358032534206,0.0,0.0,0.0,0.0,565.39285,10800.0
2025-02-01,92,15:20,3620.2202,3032.6158,3752.3071370689145,3349.95679673743,187.33141869850888,98.28029317166556,97.9340666666667,0.3462265049988673,0.0,0.0,0.0,0.0,505.4359666666667,10800.0
2025-02-01,93,15:30,3651.93,2703.825,3609.663040571736,2992.8063366226925,154.94887541490763,128.6342632273251,128.6342632273251,0.0,0.0,29.38323677267499,0.0,0.0,450.63749999999993,10767.351959141472
2025-02-01,94,15:40,3580.7319,2481.7698,3677.4015383544943,2728.562160613077,173.75581135241532,187.09919818230532,187.09919818230526,5.684341886080802e-14,3.9388481823052643,0.0,0.0,0.0,413.62829999999997,10770.896922505546
2025-02-01,95,15:50,3420.6657,2255.8374,3725.4104218114203,2433.151756045244,188.42331640618886,246.7803303620608,226.47480277161537,20.305527590445422,32.336752771615366,0.0,0.0,0.0,375.9729,10800.0
2025-02-01,96,16:00,3292.5,1973.5875,3614.4906899782522,2082.9360576241284,164.21151935718436,282.6276919518847,219.81875000000002,62.80894195188466,0.0,0.0,0.0,0.0,328.93125,10800.0
2025-02-01,97,16:10,3324.4944,1687.0443,3468.9029496475337,1786.05716940951,122.56139406811363,300.9011957176896,272.90835000000004,27.992845717689534,0.0,0.0,0.0,0.0,281.17404999999997,10800.0
2025-02-01,98,16:20,3354.2164,1442.6491,3480.4069862499027,1498.6795910506996,103.98534576497201,347.6187901606958,318.5945499999999,29.02424016069591,0.0,0.0,0.0,0.0,240.44151666666667,10800.0
2025-02-01,99,16:30,3378.64,1214.175,3600.336140865979,1180.8357324210497,110.1146581693634,421.6025111023821,360.7441666666666,60.85834443571548,0.0,0.0,0.0,0.0,202.36249999999998,10800.0
2025-02-01,100,16:40,3481.7178,933.1142,3551.980814677221,846.3491512267566,97.45198478967474,467.1806080400232,424.76726666666667,42.4133413733565,0.0,0.0,0.0,0.0,155.5190333333333,10800.0
2025-02-01,101,16:50,3196.9081,640.2688,3182.003640911101,546.7639977357964,89.08312944070045,454.05379543600077,426.10654999999997,27.9472454360008,0.0,0.0,0.0,0.0,106.71146666666667,10800.0
2025-02-01,102,17:00,2680.68,358.2375,2758.6944191329003,285.4787017531498,115.949222772215,431.52749002532755,387.07374999999996,44.45374002532759,0.0,0.0,0.0,0.0,59.70625,10800.0
2025-02-01,103,17:10,2601.2611,95.3846,2734.636594016786,62.538748959220925,135.6929692765623,467.9651357223546,417.64608333333337,50.31905238902124,0.0,0.0,0.0,0.0,15.897433333333334,10800.0
2025-02-01,104,17:20,2638.6848,0.0,2765.2797339052727,0.0,128.7664285104405,482.34102706928553,439.7808,42.56022706928553,0.0,0.0,0.0,0.0,0.0,10800.0
2025-02-01,105,17:30,2616.82,0.0,2703.7367890420664,0.0,134.9425581104369,473.1132245254172,436.13666666666666,36.97655785875054,0.0,0.0,0.0,0.0,0.0,10800.0
2025-02-01,106,17:40,2675.971,4.1367,2728.5175563740213,0.0,140.51164517150949,478.17153359092174,445.3057166666666,32.865816924255114,0.0,0.0,0.0,0.0,0.68945,10800.0
2025-02-01,107,17:50,2639.3558,0.0,2723.5468223957546,0.0,127.96545327412463,453.3554505960965,439.89263333333326,13.462817262763224,0.0,0.0,0.0,0.0,0.0,10800.0
2025-02-01,108,18:00,2570.82,0.0,2691.9587666039247,0.0,116.0548743475943,0.0,0.0,0.0,0.0,428.47,0.0,0.0,0.0,10323.922222222222
2025-02-01,109,18:10,2725.1073,0.297,2762.613630718817,0.0,111.6414198731789,0.0,0.0,0.0,0.0,454.13505,0.0,0.0,0.049499999999999995,9819.327722222222
2025-02-01,110,18:20,2833.5919,0.0,2786.2378933211785,0.0,118.68213684366195,0.0,0.0,0.0,0.0,472.26531666666665,0.0,0.0,0.0,9294.588481481482
2025-02-01,111,18:30,2725.01,0.0,2724.3263919851815,0.0,143.37880701338577,0.0,0.0,0.0,0.0,454.16833333333335,0.0,0.0,0.0,8789.957
2025-02-01,112,18:40,2510.2571,0.0213,2705.8155858472555,0.0,202.12799044013062,0.0,0.0,0.0,0.0,418.3726333333333,0.0,0.0,0.0035499999999999998,8325.098518518518
2025-02-01,113,18:50,2484.4934,0.0,2790.602828588516,0.0,227.2418519328309,0.0,0.0,0.0,0.0,414.0822333333333,0.0,0.0,0.0,7865.007148148148
2025-02-01,114,19:00,2592.83,0.0,2816.252717097055,0.0,187.0292145199397,0.0,0.0,0.0,0.0,432.1383333333333,0.0,0.0,0.0,7384.853444444445
2025-02-01,115,19:10,2544.0862,0.0015,2581.376981397467,0.0,148.12935065171334,0.0,0.0,0.0,0.0,424.01411666666667,0.0,0.0,0.00025,6913.726648148148
2025-02-01,116,19:20,2654.4748,0.0,2516.651135902408,0.0,121.9551078759846,0.0,0.0,0.0,0.0,442.41246666666666,0.0,0.0,0.0,6422.157240740741
2025-02-01,117,19:30,2902.48,0.0,2657.981746561982,0.0,114.18436802334068,0.0,0.0,0.0,0.0,483.74666666666667,0.0,0.0,0.0,5884.660944444445
2025-02-01,118,19:40,2887.1068,0.0,2637.3813884405936,0.0,130.88900963146926,0.0,0.0,0.0,0.0,481.18446666666665,0.0,0.0,0.0,5350.011537037038
2025-02-01,119,19:50,2668.5956,0.0,2676.613919610057,0.0,137.81444120925735,0.0,0.0,0.0,0.0,444.76593333333335,0.0,0.0,0.0,4855.827166666667
2025-02-01,120,20:00,2508.57,0.0,2815.6911415671425,0.0,141.35652873405195,0.0,0.0,0.0,0.0,418.095,0.0,0.0,0.0,4391.277166666667
2025-02-01,121,20:10,2620.4431,0.0,2828.856086908354,0.0,157.3093422646495,0.0,0.0,0.0,0.0,436.7405166666666,0.0,0.0,0.0,3906.009925925926
2025-02-01,122,20:20,2716.1871,0.0,2766.636323072884,0.0,167.64321179000055,0.0,0.0,0.0,0.0,452.69785,0.0,0.0,0.0,3403.012314814815
2025-02-01,123,20:30,2699.81,0.0,2711.476398089148,0.0,167.6150089722431,0.0,0.0,0.0,0.0,449.9683333333333,0.0,0.0,0.0,2903.0475
2025-02-01,124,20:40,2730.4002,0.0,2720.037937789324,0.0,133.21052795559268,0.0,0.0,0.0,0.0,455.06669999999997,0.0,0.0,0.0,2397.4178333333334
2025-02-01,125,20:50,2724.0742,0.0,2896.664947345741,0.0,95.18141498065194,0.0,0.0,0.0,0.0,454.01236666666665,0.0,0.0,0.0,1892.9596481481483
2025-02-01,126,21:00,2756.43,0.0,3072.747736271354,0.0,103.24897644243423,529.332785452298,529.332785452298,0.0,69.92778545229805,0.0,0.0,0.0,0.0,1955.8946550552166
2025-02-01,127,21:10,2984.5246,0.0,2939.4351932387017,0.0,125.03524563255013,510.7450731452086,510.7450731452086,0.0,13.324306478541928,0.0,0.0,0.0,0.0,1967.8865308859044
2025-02-01,128,21:20,3019.6988,0.0,2759.463176360445,0.0,153.15118718763972,485.435727258014,485.435727258014,0.0,0.0,17.847406075319327,0.0,0.0,0.0,1948.0560796911052
2025-02-01,129,21:30,2865.34,0.0,2742.730477724614,0.0,167.71488288408173,485.074226768116,485.074226768116,0.0,7.517560101449305,0.0,0.0,0.0,0.0,1954.8218837824095
2025-02-01,130,21:40,2874.8157,0.0,2831.9045884096745,0.0,140.12052631629098,495.3375191209941,495.3375191209941,0.0,16.201569120994122,0.0,0.0,0.0,0.0,1969.4032959913043
2025-02-01,131,21:50,2701.2246,0.0,2714.801708382518,0.0,145.67728710826506,476.7464992484638,476.7464992484638,0.0,26.542399248463823,0.0,0.0,0.0,0.0,1993.2914553149217
2025-02-01,132,22:00,2352.51,0.0,2440.781252430582,0.0,179.78240757797846,1270.0939433347598,1225.4183333333333,44.67561000142655,833.3333333333333,0.0,0.0,0.0,0.0,2743.2914553149217
2025-02-01,133,22:10,2230.6189,0.0,2380.167306107223,0.0,165.57650960392962,1257.6239692851918,1205.10315,52.52081928519192,833.3333333333333,0.0,0.0,0.0,0.0,3493.2914553149217
2025-02-01,134,22:20,2181.4693,0.0,2493.0927512955227,0.0,146.27828580378292,1273.2285061832176,1196.9115499999998,76.31695618321783,833.3333333333333,0.0,0.0,0.0,0.0,4243.291455314922
2025-02-01,135,22:30,2154.94,0.0,2592.263597332267,0.0,137.67970007719452,1288.3238829015768,1192.4899999999998,95.833882901577,833.3333333333333,0.0,0.0,0.0,0.0,4993.291455314922
2025-02-01,136,22:40,2292.3043,0.0,2516.4521504123045,0.0,125.9384986253479,1273.7317748396085,1215.38405,58.347724839608645,833.3333333333333,0.0,0.0,0.0,0.0,5743.291455314922
2025-02-01,137,22:50,2503.0105,0.0,2368.7015825968238,0.0,173.66277052660251,1257.060725520571,1250.50175,6.558975520571039,833.3333333333333,0.0,0.0,0.0,0.0,6493.291455314922
2025-02-01,138,23:00,2590.78,0.0,2297.7406598529524,0.0,202.97025286323347,1250.1184854526975,1250.1184854526975,0.0,818.3218187860309,0.0,0.0,0.0,0.0,7229.78109222235
2025-02-01,139,23:10,2438.7897,0.0,2376.7734371675765,0.0,133.24701119498457,1251.6700747270934,1239.798283333333,11.871791393760304,833.3333333333333,0.0,0.0,0.0,0.0,7979.78109222235
2025-02-01,140,23:20,2405.7592,0.0,2464.4905764849855,0.0,118.55319718330576,1263.840628944715,1234.2931999999998,29.547428944715193,833.3333333333333,0.0,0.0,0.0,0.0,8729.78109222235
2025-02-01,141,23:30,2459.67,0.0,2463.8039046826325,0.0,169.17501973477883,1272.1631540695685,1243.2783333333332,28.88482073623527,833.3333333333333,0.0,0.0,0.0,0.0,9479.78109222235
2025-02-01,142,23:40,2323.4202,0.0,2465.3233835268866,0.0,154.1594558388737,1269.91380656096,1220.5700333333332,49.3437732276268,833.3333333333333,0.0,0.0,0.0,0.0,10229.78109222235
2025-02-01,143,23:50,2728.2609,0.0,2887.742604507104,0.0,120.75073257897134,1334.7488895143458,1088.286714197388,246.46217531695788,633.576564197388,0.0,0.0,0.0,0.0,10800.0
2025-02-01,144,00:00,3484.94,0.0,3497.5671722270395,0.0,115.27937457804313,1268.807757800847,580.8233333333333,687.9844244675137,0.0,0.0,0.0,0.0,0.0,10800.0
