date,t,time_end,L_actual_kw,P_act_kw,L_fc_kw,P_fc_kw,m_safety_kw,x_plan_kwh,y_used_kwh,r_purchase_waste_kwh,u_charge_kwh,v_discharge_kwh,e_emergency_kwh,w_pv_waste_kwh,g_pv_used_kwh,E_end_kwh
2025-03-20,11,01:50,3545.9703,0.0,3511.697606864648,0.0,146.62478912147307,609.7203993310202,609.7203993310202,0.0,18.725349331020197,0.0,0.0,0.0,0.0,10757.351360144452
2025-03-20,12,02:00,3590.66,0.0,3584.163230177219,0.0,161.68976591183664,624.3088326815092,624.3088326815092,0.0,25.865499348175945,0.0,0.0,0.0,0.0,10780.63030955781
2025-03-20,13,02:10,3395.9017,0.0,3515.2154974848845,0.0,144.2830716124628,609.9164281828912,587.505494935767,22.41093324712415,21.521878269100448,0.0,0.0,0.0,0.0,10800.0
2025-03-20,14,02:20,3276.7246,0.0,3444.5071808796674,0.0,114.88631335647631,593.2322490393573,546.1207666666667,47.1114823726906,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-20,15,02:30,3394.28,0.0,3468.7045368189156,0.0,91.79201131598754,593.4160913558171,565.7133333333334,27.70275802248375,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-20,16,02:40,3587.5594,0.0,3563.7851503938286,0.0,80.63590276700876,607.4035088601395,597.9265666666666,9.476942193472837,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-20,17,02:50,3605.7268,0.0,3636.2968880637986,0.0,108.43614004216988,624.1221713509947,600.9544666666666,23.1677046843281,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-20,18,03:00,3522.79,0.0,3606.613339203975,0.0,146.86338755076054,625.5794544591226,587.1316666666667,38.44778779245598,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-20,19,03:10,3631.2618,0.0,3509.349309792626,0.0,143.6515127035921,608.8334704160363,605.2103,3.6231704160363734,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-20,20,03:20,3731.3543,0.0,3461.59895263278,0.0,123.36498124927436,597.4939889803424,597.4939889803424,0.0,0.0,24.398394352990977,0.0,0.0,0.0,10772.890672941121
2025-03-20,21,03:30,3721.01,0.0,3518.877261795444,0.0,112.1429963484293,605.1700430239789,605.1700430239789,0.0,0.0,14.998290309354388,0.0,0.0,0.0,10756.225905930727
2025-03-20,22,03:40,3699.7385,0.0,3633.244674034395,0.0,102.63150848247311,622.6460304194779,622.6460304194779,0.0,6.022947086144654,0.0,0.0,0.0,0.0,10761.646558308257
2025-03-20,23,03:50,3674.7825,0.0,3581.6980541646944,0.0,99.9087314433823,613.6011309346794,613.6011309346794,0.0,1.137380934679527,0.0,0.0,0.0,0.0,10762.670201149469
2025-03-20,24,04:00,3623.58,0.0,3506.887981837085,0.0,99.56519495301976,601.0755294650174,601.0755294650174,0.0,0.0,2.854470534982511,0.0,0.0,0.0,10759.49856722171
2025-03-20,25,04:10,3538.7697,0.0019,3644.4457059329984,0.0,90.69271945195194,622.5230708974917,622.5230708974917,0.0,32.72843756415841,0.0,0.0,0.0,0.00031666666666666665,10788.954161029453
2025-03-20,26,04:20,3488.7843,0.0,3669.2761397422123,0.0,97.7989815834499,627.845853554277,593.7372044117191,34.108649142557965,12.273154411719183,0.0,0.0,0.0,0.0,10800.0
2025-03-20,27,04:30,3513.51,0.0,3535.677132675479,0.0,129.06027207716446,610.7895674587738,585.585,25.204567458773795,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-20,28,04:40,3598.3779,0.0271,3594.4638198319817,0.0,145.59475814955536,623.3430963302561,599.7251333333334,23.617962996922756,0.0,0.0,0.0,0.0,0.004516666666666666,10800.0
2025-03-20,29,04:50,3700.4359,0.0,3666.646732913661,0.0,138.06446189486797,634.1185324680881,616.7393166666666,17.379215801421537,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-20,30,05:00,3753.57,0.0,3653.615477000317,0.0,117.82763959101129,628.5738527652213,625.595,2.9788527652212906,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-20,31,05:10,3716.9811,0.3776,3597.906134588609,0.0,103.65236125138645,616.9264159733325,616.9264159733325,0.0,0.0,2.507500693334123,0.0,0.0,0.06293333333333333,10797.213888118518
2025-03-20,32,05:20,3707.0664,0.0,3600.1208749396205,0.0,115.86769686177828,619.3314286335665,619.3314286335665,0.0,1.4870286335665241,0.0,0.0,0.0,0.0,10798.552213888728
2025-03-20,33,05:30,3642.69,0.0,3637.2967809877173,0.0,115.6262489250693,625.4871716521311,608.7236512347465,16.763520417384598,1.6086512347465032,0.0,0.0,0.0,0.0,10800.0
2025-03-20,34,05:40,3457.8398,5.2594,3626.2042558245375,0.0,89.76726949478316,619.3285875532201,575.4300666666667,43.898520886553456,0.0,0.0,0.0,0.0,0.8765666666666667,10800.0
2025-03-20,35,05:50,4028.7787,0.0,4140.607209029563,0.0,98.75580366973523,706.5605021165497,671.4631166666666,35.09738544988318,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-20,36,06:00,4962.09,0.0,4775.18290743881,11.132073615632958,120.36518256565122,0.0,0.0,0.0,0.0,827.015,0.0,0.0,0.0,9881.094444444445
2025-03-20,37,06:10,4905.1198,153.4202,4755.629131434507,141.63586078329857,103.3296576907128,0.0,0.0,0.0,0.0,791.9499333333334,0.0,0.0,25.57003333333333,9001.150074074074
2025-03-20,38,06:20,4660.8239,401.044,4644.19477836058,379.9363050420152,81.12737209018547,0.0,0.0,0.0,0.0,709.9633166666667,0.0,0.0,66.84066666666666,8212.301944444444
2025-03-20,39,06:30,4703.75,675.525,4913.271123762383,665.2451302457035,74.29673546036479,0.0,0.0,0.0,0.0,671.3708333333333,0.0,0.0,112.58749999999999,7466.334351851851
2025-03-20,40,06:40,4726.9008,952.6316,4661.044110143355,981.5908697015092,70.54765777880493,0.0,0.0,0.0,0.0,629.0448666666667,0.0,0.0,158.77193333333332,6767.39561111111
2025-03-20,41,06:50,4819.4733,1302.5378,4758.2580574456915,1307.717687273522,73.58018050848261,0.0,0.0,0.0,0.0,586.1559166666666,0.0,0.0,217.08963333333332,6116.111259259258
2025-03-20,42,07:00,4880.33,1693.2375,4853.867347351043,1642.142027551826,90.53331009519297,0.0,0.0,0.0,0.0,531.1820833333334,0.0,0.0,282.20624999999995,5525.9089444444435
2025-03-20,43,07:10,4689.3761,2009.9231,4793.868504606378,1990.4918907325348,100.75977262342437,484.02273108287795,484.02273108287795,0.0,37.44723108287792,0.0,0.0,0.0,334.9871833333333,5559.611452419033
2025-03-20,44,07:20,4713.3646,2305.9149,4772.599093037656,2287.834362020087,102.38373450772283,431.1914109208819,431.1914109208819,0.0,29.949794254215362,0.0,0.0,0.0,384.31915000000004,5586.566267247827
2025-03-20,45,07:30,4827.2,2609.7375,4754.177104536454,2525.658204531273,125.94196036302145,392.4101433947004,392.4101433947004,0.0,22.833060061367178,0.0,0.0,0.0,434.95625,5607.116021303058
2025-03-20,46,07:40,4578.156,2894.0148,4544.371611748852,2830.405510790289,135.09573688821382,477.9521965475777,477.9521965475777,0.0,197.26199654757772,0.0,0.0,0.0,482.33579999999995,5784.651818195878
2025-03-20,47,07:50,5187.0368,3179.5684,5418.252200304229,3195.1063071073763,124.83391155327696,0.0,0.0,0.0,0.0,334.5780666666667,0.0,0.0,529.9280666666666,5412.898410788471
2025-03-20,48,08:00,6405.59,3476.5125,6582.795714679928,3485.591467416322,148.05219445887013,0.0,0.0,0.0,0.0,488.1795833333334,0.0,0.0,579.4187499999999,4870.476651529211
2025-03-20,49,08:10,6658.0486,3761.2255,6539.405978216931,3763.735293993602,167.1512932578128,0.0,0.0,0.0,0.0,482.8038499999999,0.0,0.0,626.8709166666666,4334.027929306989
2025-03-20,50,08:20,6606.6001,3976.3717,6344.381833755861,4056.288643368998,175.22509901343875,0.0,0.0,0.0,0.0,438.3713999999999,0.0,0.0,662.7286166666667,3846.9485959736558
2025-03-20,51,08:30,6687.27,4220.325,6491.454143724748,4304.0524220108255,189.05366505652296,0.0,0.0,0.0,0.0,411.15750000000014,0.0,0.0,703.3874999999999,3390.106929306989
2025-03-20,52,08:40,6649.776,4653.7429,6449.233419247027,4522.895630191432,192.03383671670804,0.0,0.0,0.0,0.0,332.6721833333331,0.0,0.0,775.6238166666667,3020.47117004773
2025-03-20,53,08:50,6705.5335,5037.5027,6498.482629708147,4801.167846170209,220.70964041901607,0.0,0.0,0.0,0.0,278.00513333333333,0.0,0.0,839.5837833333333,2711.5765774551373
2025-03-20,54,09:00,6757.81,5180.8875,6631.131634851734,5168.509661644657,256.7364670088233,0.0,0.0,0.0,0.0,262.8204166666668,0.0,0.0,863.4812499999999,2419.553892269952
2025-03-20,55,09:10,6494.2004,5166.4978,6545.395289184515,5440.992662866277,281.64161275021087,0.0,0.0,0.0,0.0,221.28376666666668,0.0,0.0,861.0829666666666,2173.6830404181
2025-03-20,56,09:20,6436.4392,5533.329,6454.242825196288,5731.932268407746,340.43380365086995,0.0,0.0,0.0,0.0,150.51836666666668,0.0,0.0,922.2214999999999,2006.4404107884704
2025-03-20,57,09:30,6570.85,6107.7375,6458.683379072362,6051.051374398794,413.44794670626436,0.0,0.0,0.0,0.0,77.1854166666667,0.0,0.0,1017.95625,1920.6788367143963
2025-03-20,58,09:40,6399.3635,6182.795,6467.962383587787,6291.708231530348,458.3078391390861,0.0,0.0,0.0,0.0,36.094750000000204,0.0,0.0,1030.4658333333332,1880.5735589366184
2025-03-20,59,09:50,6445.9301,6198.386,6466.325392406506,6498.261241010665,461.9856078097145,0.0,0.0,0.0,0.0,41.25734999999986,0.0,0.0,1033.0643333333333,1834.7320589366186
2025-03-20,60,10:00,6697.43,6426.1875,6464.863808472522,6646.957622879688,451.73150825890417,0.0,0.0,0.0,0.0,45.20708333333323,0.0,0.0,1071.03125,1784.5019663440262
2025-03-20,61,10:10,6577.9956,6675.2481,6458.867276367294,6827.709076360554,452.41740343518927,0.0,0.0,0.0,16.20875000000001,0.0,0.0,0.0,1112.54135,1799.0898413440261
2025-03-20,62,10:20,6445.2772,6774.004,6451.687411067072,6972.092090236736,418.8111005740616,0.0,0.0,0.0,54.787799999999834,0.0,0.0,0.0,1129.0006666666666,1848.398861344026
2025-03-20,63,10:30,6473.61,6879.075,6412.488284567305,7076.794917475572,366.5757084734096,0.0,0.0,0.0,67.57749999999987,0.0,0.0,0.0,1146.5124999999998,1909.218611344026
2025-03-20,64,10:40,6454.2353,7268.5137,6341.240697314032,7170.065211954976,348.2158853621366,0.0,0.0,0.0,135.7130666666667,0.0,0.0,0.0,1211.41895,2031.360371344026
2025-03-20,65,10:50,6352.336,7455.3554,6327.79742205431,7367.233413127066,349.4893363705002,0.0,0.0,0.0,183.83656666666684,0.0,0.0,0.0,1242.5592333333334,2196.813281344026
2025-03-20,66,11:00,6279.9,7263.0,6400.2722595044215,7519.593288327565,394.4080673440173,712.5145064201456,669.4833333333331,43.03117308681249,833.3333333333333,0.0,0.0,0.0,1210.5,2946.813281344026
2025-03-20,67,11:10,6362.0436,7021.6679,6450.587583683427,7544.283893002652,487.01706733543205,732.2201263360344,723.3959499999999,8.824176336034498,833.3333333333333,0.0,0.0,0.0,1170.2779833333334,3696.813281344026
2025-03-20,68,11:20,6393.8373,7052.8842,6403.648681926366,7635.813422632876,538.2790821118582,717.6857235675582,717.6857235675582,0.0,827.5268735675584,0.0,0.0,0.0,1175.4807,4441.587467554828
2025-03-20,69,11:30,6360.1,7317.5625,6339.73957379823,7772.177009117685,540.5995982719161,684.69369382541,673.7562499999999,10.937443825410128,833.3333333333333,0.0,0.0,0.0,1219.59375,5191.587467554828
2025-03-20,70,11:40,6424.0276,7505.6333,6388.17492168899,7787.471226236939,550.6380821544566,691.8902962677512,653.0657166666667,38.82457960108445,833.3333333333333,0.0,0.0,0.0,1250.9388833333333,5941.587467554828
2025-03-20,71,11:50,6379.6216,7635.0323,6284.936849870374,7762.524298335145,534.3226406920994,676.122532037888,624.0982166666668,52.02431537122129,833.3333333333333,0.0,0.0,0.0,1272.5053833333332,6691.587467554828
2025-03-20,72,12:00,6168.32,7818.45,6065.311901607982,7757.272585596179,488.4523116021346,632.7486046023228,558.3116666666667,74.43693793565603,833.3333333333333,0.0,0.0,0.0,1303.0749999999998,7441.587467554828
2025-03-20,73,12:10,5958.8116,8082.9395,6042.906033222513,7775.52509355029,484.57594188561706,625.3261469263066,479.3120166666665,146.01413025964007,833.3333333333333,0.0,0.0,0.0,1347.1565833333334,8191.587467554828
2025-03-20,74,12:20,5855.2299,8090.5707,6085.55798633569,7875.579176607829,501.51091395967296,618.5816206145887,460.7765333333334,157.80508728125528,833.3333333333333,0.0,0.0,0.0,1348.4284499999999,8941.58746755483
2025-03-20,75,12:30,5883.66,7709.3625,6061.771557774151,7957.8041580760755,494.78815763577774,599.7925928889754,529.0495833333332,70.74300955564217,833.3333333333333,0.0,0.0,0.0,1284.89375,9691.58746755483
2025-03-20,76,12:40,6006.2794,7205.256,6032.343364907742,7845.1066702012895,488.13709286055996,612.5622979278355,612.5622979278355,0.0,812.3917312611688,0.0,0.0,0.0,1200.876,10422.740025689882
2025-03-20,77,12:50,6168.3548,7206.9442,6067.554377949153,7728.432047903634,498.6848456848654,401.36530053655224,246.07951590013113,155.2857846364211,419.1777492334646,0.0,0.0,0.0,1201.1573666666666,10800.0
2025-03-20,78,13:00,6351.38,7525.8,6209.54209604184,7687.472672667954,494.7293364115949,0.0,0.0,0.0,0.0,0.0,0.0,195.73666666666668,1058.5633333333333,10800.0
2025-03-20,79,13:10,6510.6216,7339.075,6329.969417716408,7605.57522785083,472.7154237044513,0.0,0.0,0.0,0.0,0.0,0.0,138.07556666666665,1085.1036,10800.0
2025-03-20,80,13:20,6358.8315,6900.6338,6321.121503810605,7402.286208562162,486.1594516034787,0.0,0.0,0.0,0.0,0.0,0.0,90.30038333333323,1059.80525,10800.0
2025-03-20,81,13:30,6039.3,6610.0125,6262.207871930704,7203.472670999792,481.9945410698341,0.0,0.0,0.0,0.0,0.0,0.0,95.11874999999986,1006.55,10800.0
2025-03-20,82,13:40,6028.9848,6642.1795,6333.993053092908,7145.503642834292,416.9050544693717,0.0,0.0,0.0,0.0,0.0,0.0,102.19911666666667,1004.8308,10800.0
2025-03-20,83,13:50,6177.7813,6806.5377,6291.651350614612,7036.9229029610515,361.09431503434115,0.0,0.0,0.0,0.0,0.0,0.0,104.79273333333344,1029.6302166666665,10800.0
2025-03-20,84,14:00,6280.02,6799.95,6166.166827148437,6738.133152235772,331.3806499637331,0.0,0.0,0.0,0.0,0.0,0.0,86.65499999999975,1046.67,10800.0
2025-03-20,85,14:10,6283.4823,6453.6137,6238.000216234111,6483.112100045563,316.2413650929027,0.0,0.0,0.0,0.0,0.0,0.0,28.355233333333217,1047.24705,10800.0
2025-03-20,86,14:20,6314.912,6203.5886,6246.217176434401,6304.712332126843,324.85904233921246,0.0,0.0,0.0,0.0,18.553900000000112,0.0,0.0,1033.9314333333332,10779.384555555556
2025-03-20,87,14:30,6352.79,6115.6875,6180.07711012641,6035.9605571442125,332.34012098262764,0.0,0.0,0.0,0.0,39.517083333333176,0.0,0.0,1019.28125,10735.476685185185
2025-03-20,88,14:40,6259.4213,5837.6616,6265.742663387912,5812.161200659975,310.86777567833064,0.0,0.0,0.0,0.0,70.29328333333319,0.0,0.0,972.9436000000001,10657.373037037038
2025-03-20,89,14:50,6190.1146,5431.9635,6317.419089961207,5568.708786706121,300.90022427135864,0.0,0.0,0.0,0.0,126.35851666666656,0.0,0.0,905.3272499999999,10516.974685185185
2025-03-20,90,15:00,6156.64,5072.775,6261.537667030515,5333.88700780802,308.5787479971772,746.7809933484964,495.1167386831278,251.66425466536862,314.472572016461,0.0,0.0,0.0,845.4624999999999,10800.0
2025-03-20,91,15:10,6039.3659,4855.4545,6196.750057985283,5136.146162609632,290.057372984911,225.110211393427,197.3185666666667,27.791644726760296,0.0,0.0,0.0,0.0,809.2424166666666,10800.0
2025-03-20,92,15:20,6054.6789,4561.8383,6159.437230338219,4872.463989909883,265.3474431991128,258.72011393790797,248.8067666666666,9.913347271241378,0.0,0.0,0.0,0.0,760.3063833333333,10800.0
2025-03-20,93,15:30,6187.68,4146.825,6167.992583885845,4545.411559684929,241.3826837675931,310.66061799475165,310.66061799475165,0.0,0.0,29.481882005248394,0.0,0.0,691.1374999999999,10767.242353327501
2025-03-20,94,15:40,6195.3721,3778.6785,6222.530842778593,4247.968586710225,216.18039689129682,365.12377549327744,365.12377549327744,0.0,0.0,37.658491173389166,0.0,0.0,629.7797499999999,10725.399585357069
2025-03-20,95,15:50,6186.1376,3471.4229,6172.462819262282,3957.9832903792676,217.89542718822116,405.3958260118727,405.3958260118727,0.0,0.0,47.05662398812717,0.0,0.0,578.5704833333333,10673.114447592483
2025-03-20,96,16:00,6200.17,3156.225,6008.134771485335,3665.079760935864,211.75061602866884,425.80093776302317,425.80093776302317,0.0,0.0,81.5232289036436,0.0,0.0,526.0374999999999,10582.53308214399
2025-03-20,97,16:10,6153.3743,2779.805,6115.502370016783,3318.800824334345,167.3268971634311,494.00474047431146,494.00474047431146,0.0,0.0,68.2568095256886,0.0,0.0,463.3008333333333,10506.692182671002
2025-03-20,98,16:20,6101.7592,2507.3559,6159.466576388079,2921.1237836443543,132.69425709658034,561.8395083067176,561.8395083067176,0.0,0.0,37.22770835994913,0.0,0.0,417.89265,10465.328062271059
2025-03-20,99,16:30,6118.95,2334.4125,6146.661885307381,2496.763483239146,125.54614113496343,629.2407572005332,629.2407572005332,0.0,0.0,1.5154927994668697,0.0,0.0,389.06874999999997,10463.644181382762
2025-03-20,100,16:40,6209.4949,2077.0816,6134.3985459573805,2152.0221865298563,125.68267511019843,684.676505756287,684.676505756287,0.0,0.0,4.059044243712833,0.0,0.0,346.1802666666666,10459.134132223082
2025-03-20,101,16:50,6190.199,1733.8533,6150.72160897876,1846.361822879099,129.79748248900773,739.0262114314448,739.0262114314448,0.0,0.0,3.6980719018883974,0.0,0.0,288.97555,10455.025163443206
2025-03-20,102,17:00,6102.19,1377.7125,6176.9539772649,1546.3644755991859,134.5012202482744,794.1817869856645,794.1817869856645,0.0,6.768870318997983,0.0,0.0,0.0,229.61875,10461.117146730305
2025-03-20,103,17:10,6143.2969,1083.9022,6135.819207910843,1243.0287918280196,138.6663270929642,838.5761238626312,838.5761238626312,0.0,0.0,4.656326137368865,0.0,0.0,180.65036666666666,10455.943451022116
2025-03-20,104,17:20,6075.0134,831.8823,6057.210201126854,936.8666253968088,136.89317752668003,876.2061255427876,876.2061255427875,1.1368683772161603e-13,2.3509422094542742,0.0,0.0,0.0,138.64704999999998,10458.059299010625
2025-03-20,105,17:30,6025.68,597.3375,6120.994952887919,647.9200179911168,137.65717644599258,935.1220185571324,935.1220185571324,0.0,30.398268557132496,0.0,0.0,0.0,99.55624999999999,10485.417740712044
2025-03-20,106,17:40,6213.4416,374.8971,6302.285792007818,373.4750241967898,145.13531642702932,1012.3243473730095,1012.3243473730095,0.0,39.233597373009616,0.0,0.0,0.0,62.48285,10520.727978347753
2025-03-20,107,17:50,5394.1467,156.1276,5624.7506362743,143.80231056139667,139.94813371865382,936.816076571926,936.816076571926,0.0,63.812893238592665,0.0,0.0,0.0,26.021266666666666,10578.159582262488
2025-03-20,108,18:00,4094.12,0.0,4380.639955320813,10.463639380764526,123.34689383074667,748.9205349617991,748.9205349617991,0.0,66.56720162846591,0.0,0.0,0.0,0.0,10638.070063728106
2025-03-20,109,18:10,4187.9837,0.0,4211.061023684551,0.0,110.51694943486991,383.42326684965974,383.42326684965974,0.0,0.0,314.5740164836735,0.0,0.0,0.0,10288.543378746246
2025-03-20,110,18:20,4441.4267,5.5774,4377.1096543401645,0.0,121.82621348224724,749.8226446370686,749.8226446370686,0.0,10.51442797040204,0.0,0.0,0.0,0.9295666666666667,10298.006363919609
2025-03-20,111,18:30,4255.45,0.0,4348.3147991051555,0.0,141.46666999658504,748.2969115169567,748.2969115169567,0.0,39.05524485029014,0.0,0.0,0.0,0.0,10333.15608428487
2025-03-20,112,18:40,4286.5369,0.0,4377.54992633538,0.0,143.38007409102516,0.0,0.0,0.0,0.0,714.4228166666667,0.0,0.0,0.0,9539.35295465524
2025-03-20,113,18:50,4470.2464,0.4004,4377.220255312353,0.0,148.69408513643893,0.0,0.0,0.0,0.0,744.9743333333333,0.0,0.0,0.06673333333333333,8711.603695395981
2025-03-20,114,19:00,4579.24,0.0,4345.911472188781,0.0,155.64208329156563,0.0,0.0,0.0,0.0,763.2066666666666,0.0,0.0,0.0,7863.596287988574
2025-03-20,115,19:10,4480.3082,0.0,4343.405431537118,0.0,147.2920664615884,0.0,0.0,0.0,0.0,746.7180333333333,0.0,0.0,0.0,7033.90958428487
2025-03-20,116,19:20,4285.5618,0.0288,4336.486808365238,0.0,138.22802767077087,0.0,0.0,0.0,0.0,714.2555,0.0,0.0,0.0048,6240.292362062648
2025-03-20,117,19:30,4196.78,0.0,4389.26834549334,0.0,147.38096709748402,0.0,0.0,0.0,0.0,699.4633333333333,0.0,0.0,0.0,5463.110880581166
2025-03-20,118,19:40,4330.8684,0.0,4502.398407536278,0.0,161.73412389434776,0.0,0.0,0.0,0.0,721.8114,0.0,0.0,0.0,4661.0982139145
2025-03-20,119,19:50,4370.9481,0.0021,4490.874364514621,0.0,154.30424456625315,0.0,0.0,0.0,0.0,728.4909999999999,0.0,0.0,0.00034999999999999994,3851.6637694700557
2025-03-20,120,20:00,4358.21,0.0,4352.1949093870135,0.0,140.63107474794253,0.0,0.0,0.0,0.0,726.3683333333333,0.0,0.0,0.0,3044.58784354413
2025-03-20,121,20:10,4586.0191,0.0,4416.023422450303,0.0,139.9101193273185,759.3222569629368,759.3222569629368,0.0,0.0,5.0142597037299765,0.0,0.0,0.0,3039.016443873319
2025-03-20,122,20:20,4523.6629,0.0,4419.624543311611,0.0,149.1232464133613,761.457964954162,761.457964954162,0.0,7.514148287495345,0.0,0.0,0.0,0.0,3045.779177332065
2025-03-20,123,20:30,4215.37,0.0,4291.5316860128105,0.0,155.84659364791196,0.0,0.0,0.0,0.0,702.5616666666666,0.0,0.0,0.0,2265.155103257991
2025-03-20,124,20:40,4256.2469,0.0,4371.314293507107,0.0,147.67238718315932,0.0,0.0,0.0,0.0,709.3744833333333,0.0,0.0,0.0,1476.9612328876206
2025-03-20,125,20:50,4319.0159,0.0,4478.583521419548,0.0,153.5163480165561,772.0166449060173,772.0166449060173,0.0,52.1806615726839,0.0,0.0,0.0,0.0,1523.923828303036
2025-03-20,126,21:00,4257.25,0.0,4495.035042402215,0.0,168.46569701610343,777.2501232363863,777.2501232363863,0.0,67.70845656971971,0.0,0.0,0.0,0.0,1584.8614392157838
2025-03-20,127,21:10,4290.2681,0.0,4390.3404147328865,0.0,160.5665254447012,758.484490029598,758.484490029598,0.0,43.43980669626467,0.0,0.0,0.0,0.0,1623.957265242422
2025-03-20,128,21:20,4418.7036,0.0,4319.929982221738,0.0,159.6447971196402,746.5957965568964,746.5957965568964,0.0,10.145196556896508,0.0,0.0,0.0,0.0,1633.0879421436289
2025-03-20,129,21:30,4553.6,0.0,4397.100184023825,0.0,169.40725938110103,761.0845739008209,761.0845739008209,0.0,2.151240567487548,0.0,0.0,0.0,0.0,1635.0240586543678
2025-03-20,130,21:40,4526.2528,0.0,4401.973806929282,0.0,158.33342869308257,760.0512059370606,760.0512059370606,0.0,5.675739270393933,0.0,0.0,0.0,0.0,1640.1322239977223
2025-03-20,131,21:50,4001.6252,0.0,3918.864789085849,0.0,150.10906045281848,678.1623082564446,678.1623082564446,0.0,11.22477492311134,0.0,0.0,0.0,0.0,1650.2345214285226
2025-03-20,132,22:00,3318.94,0.0,3334.52417488434,0.0,159.48257351186595,1415.6677913993676,1386.4899999999998,29.177791399367834,833.3333333333333,0.0,0.0,0.0,0.0,2400.2345214285224
2025-03-20,133,22:10,3233.4088,0.0,3329.92468832549,0.0,147.06878367434686,1412.832245333306,1372.2348,40.59744533330604,833.3333333333333,0.0,0.0,0.0,0.0,3150.2345214285224
2025-03-20,134,22:20,3319.971,0.0,3437.3182776956996,0.0,134.76564243817256,1262.0139866889785,1262.0139866889785,0.0,708.6854866889786,0.0,0.0,0.0,0.0,3788.051459448603
2025-03-20,135,22:30,3255.84,0.0,3400.375746447279,0.0,148.7147016742926,1424.8484080202618,1375.9733333333334,48.87507468692843,833.3333333333333,0.0,0.0,0.0,0.0,4538.051459448603
2025-03-20,136,22:40,3144.1326,0.0,3431.703200920597,0.0,148.7753740885056,1430.079762501517,1357.3554333333332,72.72432916818389,833.3333333333333,0.0,0.0,0.0,0.0,5288.051459448603
2025-03-20,137,22:50,3161.8174,0.0,3413.29676597884,0.0,142.6122753017275,1425.9848402134278,1360.3029,65.68194021342788,833.3333333333333,0.0,0.0,0.0,0.0,6038.051459448603
2025-03-20,138,23:00,3296.4,0.0,3403.488588467599,0.0,138.88226198170216,1423.7284750748834,1382.7333333333331,40.99514174155024,833.3333333333333,0.0,0.0,0.0,0.0,6788.051459448603
2025-03-20,139,23:10,3356.4081,0.0,3505.748328320731,0.0,127.4184033336252,1438.8611219423926,1392.7346833333331,46.126438609059505,833.3333333333333,0.0,0.0,0.0,0.0,7538.051459448603
2025-03-20,140,23:20,3261.7676,0.0,3500.492262371653,0.0,129.62897239199006,1438.3535391272737,1376.9612666666667,61.392272460607046,833.3333333333333,0.0,0.0,0.0,0.0,8288.051459448603
2025-03-20,141,23:30,3267.73,0.0,3413.9938703747025,0.0,134.77301766306664,1424.794481339628,1377.955,46.83948133962804,833.3333333333333,0.0,0.0,0.0,0.0,9038.051459448603
