date,t,time_end,L_actual_kw,P_act_kw,L_fc_kw,P_fc_kw,x_plan_kwh,y_used_kwh,r_purchase_waste_kwh,u_charge_kwh,v_discharge_kwh,e_emergency_kwh,w_pv_waste_kwh,g_pv_used_kwh,E_end_kwh,physical_slot0,decision_date,plan_slot0,price_actual,total_cost_yuan,period_start,period_end,L_commit_fc_kw,P_commit_fc_kw,forecast_issue_hour,x0_kwh,x3_kwh,price_fc,E_start_kwh
2025-03-20,38,06:20,4660.8239,401.044,4644.19477836,379.936305042,0,0,0,0,709.963316667,0,0,66.8406666667,8021.33412841,37,2025-03-20,36,0.8932,0,06:10,06:20,4644.19477836,379.936305042,0,0,0,0.940878828347,8810.18225804
2025-03-20,39,06:30,4703.75,675.525,4913.27112376,665.245130246,0,0,0,0,671.370833333,0,0,112.5875,7275.36653581,38,2025-03-20,37,0.9281,0,06:20,06:30,4913.27112376,665.245130246,0,0,0,0.944701718279,8021.33412841
2025-03-20,40,06:40,4726.9008,952.6316,4661.04411014,981.590869702,0,0,0,0,629.044866667,0,0,158.771933333,6576.42779507,39,2025-03-20,38,0.9231,0,06:30,06:40,4661.04411014,981.590869702,0,0,0,0.903344294619,7275.36653581
2025-03-20,41,06:50,4819.4733,1302.5378,4758.25805745,1307.71768727,9.86850895996,9.86850895996,0,0,576.287407707,0,0,217.089633333,5936.10845318,40,2025-03-20,39,0.902,8.90139508188,06:40,06:50,4758.25805745,1307.71768727,0,9.86850895996,9.86850895996,0.858962750197,6576.42779507
2025-03-20,42,07:00,4880.33,1693.2375,4853.86734735,1642.14202755,535.2875533,535.2875533,0,4.10546996654,0,0,0,282.20625,5939.80337615,41,2025-03-20,40,0.8707,466.074872658,06:50,07:00,4853.86734735,1642.14202755,0,535.2875533,535.2875533,0.847918539372,5936.10845318
2025-03-20,43,07:10,4689.3761,2009.9231,4793.86850461,1990.49189073,467.229435646,467.229435646,0,20.6539356456,0,0,0,334.987183333,5958.39191823,42,2025-03-20,41,0.7992,373.409764968,07:00,07:10,4793.86850461,1990.49189073,0,467.229435646,467.229435646,0.822618219631,5939.80337615
2025-03-20,44,07:20,4713.3646,2305.9149,4772.59909304,2287.83436202,414.12745517,414.12745517,5.68434188608e-14,12.8858385029,0,0,0,384.31915,5969.98917288,43,2025-03-20,42,0.7957,329.521216078,07:10,07:20,4772.59909304,2287.83436202,0,414.12745517,414.12745517,0.802689796491,5958.39191823
2025-03-20,45,07:30,4827.2,2609.7375,4754.17710454,2525.65820453,371.419816668,371.419816668,0,1.8427333342,0,0,0,434.95625,5971.64763288,44,2025-03-20,43,0.8046,298.844384491,07:20,07:30,4754.17710454,2525.65820453,0,371.419816668,371.419816668,0.754870884648,5969.98917288
2025-03-20,46,07:40,4578.156,2894.0148,4544.37161175,2830.40551079,1118.99435016,1114.02353333,4.97081682643,833.333333333,0,0,0,482.3358,6721.64763288,45,2025-03-20,44,0.7001,783.407944547,07:30,07:40,4544.37161175,2830.40551079,0,1118.99435016,1118.99435016,0.679176462076,5971.64763288
2025-03-20,47,07:50,5187.0368,3179.5684,5418.2522003,3195.10630711,0,0,0,0,334.578066667,0,0,529.928066667,6349.89422547,46,2025-03-20,45,0.8467,0,07:40,07:50,5418.2522003,3195.10630711,0,0,0,0.882084092943,6721.64763288
2025-03-20,48,08:00,6405.59,3476.5125,6582.79571468,3485.59146742,0,0,0,0,488.179583333,0,0,579.41875,5807.47246622,47,2025-03-20,46,1.1788,0,07:50,08:00,6582.79571468,3485.59146742,0,0,0,1.22590561606,6349.89422547
2025-03-20,49,08:10,6658.0486,3761.2255,6539.40597822,3763.73529399,0,0,0,0,482.80385,0,0,626.870916667,5271.02374399,48,2025-03-20,47,1.2356,0,08:00,08:10,6539.40597822,3763.73529399,0,0,0,1.21468485194,5807.47246622
2025-03-20,50,08:20,6606.6001,3976.3717,6344.38183376,4056.28864337,0,0,0,0,438.3714,0,0,662.728616667,4783.94441066,49,2025-03-20,48,1.1876,0,08:10,08:20,6344.38183376,4056.28864337,0,0,0,1.12336646372,5271.02374399
2025-03-20,51,08:30,6687.27,4220.325,6491.45414372,4304.05242201,0,0,0,0,411.1575,0,0,703.3875,4327.10274399,50,2025-03-20,49,1.1569,0,08:20,08:30,6491.45414372,4304.05242201,0,0,0,1.10907970186,4783.94441066
2025-03-20,52,08:40,6649.776,4653.7429,6449.23341925,4522.89563019,0,0,0,0,332.672183333,0,0,775.623816667,3957.46698473,51,2025-03-20,50,1.0869,0,08:30,08:40,6449.23341925,4522.89563019,0,0,0,1.08237025964,4327.10274399
2025-03-20,53,08:50,6705.5335,5037.5027,6498.48262971,4801.16784617,0,0,0,0,278.005133333,0,0,839.583783333,3648.57239214,52,2025-03-20,51,1.0527,0,08:40,08:50,6498.48262971,4801.16784617,0,0,0,1.07184836532,3957.46698473
2025-03-20,54,09:00,6757.81,5180.8875,6631.13163485,5168.50966164,0,0,0,0,262.820416667,0,0,863.48125,3356.54970696,53,2025-03-20,52,1.068,0,08:50,09:00,6631.13163485,5168.50966164,0,0,0,1.07839317784,3648.57239214
2025-03-20,55,09:10,6494.2004,5166.4978,6545.39528918,5440.99266287,0,0,0,0,221.283766667,0,0,861.082966667,3110.6788551,54,2025-03-20,53,1.0672,0,09:00,09:10,6545.39528918,5440.99266287,0,0,0,1.06625584489,3356.54970696
2025-03-20,56,09:20,6436.4392,5533.329,6454.2428252,5731.93226841,0,0,0,0,150.518366667,0,0,922.2215,2943.43622547,55,2025-03-20,54,1.0563,0,09:10,09:20,6454.2428252,5731.93226841,0,0,0,1.04633671262,3110.6788551
2025-03-20,57,09:30,6570.85,6107.7375,6458.68337907,6051.0513744,0,0,0,0,77.1854166667,0,0,1017.95625,2857.6746514,56,2025-03-20,55,1.0344,0,09:20,09:30,6458.68337907,6051.0513744,0,0,0,1.02572519562,2943.43622547
2025-03-20,58,09:40,6399.3635,6182.795,6467.96238359,6291.70823153,0,0,0,0,36.09475,0,0,1030.46583333,2817.56937362,57,2025-03-20,56,0.9937,0,09:30,09:40,6467.96238359,6291.70823153,0,0,0,1.00800357751,2857.6746514
2025-03-20,59,09:50,6445.9301,6198.386,6466.32539241,6498.26124101,0,0,0,0,41.25735,0,0,1033.06433333,2771.72787362,58,2025-03-20,57,0.9971,0,09:40,09:50,6466.32539241,6498.26124101,0,0,0,1.02646875706,2817.56937362
2025-03-20,60,10:00,6697.43,6426.1875,6464.86380847,6646.95762288,0,0,0,0,45.2070833333,0,0,1071.03125,2721.49778103,59,2025-03-20,58,1.0131,0,09:50,10:00,6464.86380847,6646.95762288,0,0,0,1.03781709769,2771.72787362
2025-03-20,61,10:10,6577.9956,6675.2481,6458.86727637,6827.70907636,0,0,0,16.20875,0,0,0,1112.54135,2736.08565603,60,2025-03-20,59,0.948,0,10:00,10:10,6458.86727637,6827.70907636,0,0,0,1.03173488042,2721.49778103
2025-03-20,62,10:20,6445.2772,6774.004,6451.68741107,6972.09209024,0,0,0,54.7878,0,0,0,1129.00066667,2785.39467603,61,2025-03-20,60,0.9058,0,10:10,10:20,6451.68741107,6972.09209024,0,0,0,0.990763468881,2736.08565603
2025-03-20,63,10:30,6473.61,6879.075,6412.48828457,7076.79491748,0,0,0,67.5775,0,0,0,1146.5125,2846.21442603,62,2025-03-20,61,0.9279,0,10:20,10:30,6412.48828457,7076.79491748,0,0,0,0.961834586825,2785.39467603
2025-03-20,64,10:40,6454.2353,7268.5137,6341.24069731,7170.06521195,0,0,0,135.713066667,0,0,0,1211.41895,2968.35618603,63,2025-03-20,62,0.927,0,10:30,10:40,6341.24069731,7170.06521195,0,0,0,0.989938639272,2846.21442603
2025-03-20,65,10:50,6352.336,7455.3554,6327.79742205,7367.23341313,0,0,0,183.836566667,0,0,0,1242.55923333,3133.80909603,64,2025-03-20,63,0.7628,0,10:40,10:50,6327.79742205,7367.23341313,0,0,0,0.826036557202,2968.35618603
2025-03-20,66,11:00,6279.9,7263,6400.2722595,7519.59328833,646.779828529,646.779828529,0,810.629828529,0,0,0,1210.5,3863.37594171,65,2025-03-20,64,0.544,351.84822672,10:50,11:00,6400.2722595,7519.59328833,0,646.779828529,646.779828529,0.559112396843,3133.80909603
2025-03-20,67,11:10,6362.0436,7021.6679,6450.58758368,7544.283893,244.249158281,244.249158281,0,354.186541614,0,0,0,1170.27798333,4182.14382916,66,2025-03-20,65,0.5346,130.575600017,11:00,11:10,6450.58758368,7544.283893,0,244.249158281,244.249158281,0.573285984716,3863.37594171
2025-03-20,68,11:20,6393.8373,7052.8842,6403.64868193,7635.81342263,0,0,0,109.84115,0,0,0,1175.4807,4281.00086416,67,2025-03-20,66,0.5872,0,11:10,11:20,6403.64868193,7635.81342263,0,0,0,0.622518296105,4182.14382916
2025-03-20,69,11:30,6360.1,7317.5625,6339.7395738,7772.17700912,0,0,0,159.577083333,0,0,0,1219.59375,4424.62023916,68,2025-03-20,67,0.577,0,11:20,11:30,6339.7395738,7772.17700912,0,0,0,0.587723971015,4281.00086416
2025-03-20,70,11:40,6424.0276,7505.6333,6388.17492169,7787.47122624,0,0,0,180.267616667,0,0,0,1250.93888333,4586.86109416,69,2025-03-20,68,0.5241,0,11:30,11:40,6388.17492169,7787.47122624,0,0,0,0.592838121029,4424.62023916
2025-03-20,71,11:50,6379.6216,7635.0323,6284.93684987,7762.52429834,0,0,0,209.235116667,0,0,0,1272.50538333,4775.17269916,70,2025-03-20,69,0.5111,0,11:40,11:50,6284.93684987,7762.52429834,0,0,0,0.585485217113,4586.86109416
2025-03-20,72,12:00,6168.32,7818.45,6065.31190161,7757.2725856,551.339886002,551.339886002,1.13686837722e-13,826.361552669,0,0,0,1303.075,5518.89809656,71,2025-03-20,70,0.5158,284.3811132,11:50,12:00,6065.31190161,7757.2725856,0,551.339886002,551.339886002,0.527681320968,4775.17269916
2025-03-20,73,12:10,5958.8116,8082.9395,6042.90603322,7775.52509355,544.563489945,479.312016667,65.2514732787,833.333333333,0,0,0,1347.15658333,6268.89809656,72,2025-03-20,71,0.4519,246.088241106,12:00,12:10,6042.90603322,7775.52509355,0,544.563489945,544.563489945,0.515942497137,5518.89809656
2025-03-20,74,12:20,5855.2299,8090.5707,6085.55798634,7875.57917661,534.996468288,460.776533333,74.2199349546,833.333333333,0,0,0,1348.42845,7018.89809656,73,2025-03-20,72,0.4435,237.270933686,12:10,12:20,6085.55798634,7875.57917661,0,534.996468288,534.996468288,0.530212109081,6268.89809656
2025-03-20,75,12:30,5883.66,7709.3625,6061.77155777,7957.80415808,517.32789995,517.32789995,0,821.61164995,0,0,0,1284.89375,7758.34858152,74,2025-03-20,73,0.4915,254.266662825,12:20,12:30,6061.77155777,7957.80415808,0,517.32789995,517.32789995,0.493674165818,7018.89809656
2025-03-20,76,12:40,6006.2794,7205.256,6032.34336491,7845.1066702,531.206115784,531.206115784,0,731.035549118,0,0,0,1200.876,8416.28057572,75,2025-03-20,74,0.4972,264.115680768,12:30,12:40,6032.34336491,7845.1066702,0,531.206115784,531.206115784,0.462552562222,7758.34858152
2025-03-20,77,12:50,6168.3548,7206.9442,6067.55437795,7728.4320479,0,0,0,173.098233333,0,0,0,1201.15736667,8572.06898572,76,2025-03-20,75,0.6604,0,12:40,12:50,6067.55437795,7728.4320479,0,0,0,0.647698853186,8416.28057572
2025-03-20,78,13:00,6351.38,7525.8,6209.54209604,7687.47267267,0,0,0,195.736666667,0,0,0,1254.3,8748.23198572,77,2025-03-20,76,0.9001,0,12:50,13:00,6209.54209604,7687.47267267,0,0,0,0.945985867583,8572.06898572
2025-03-20,79,13:10,6510.6216,7339.075,6329.96941772,7605.57522785,0,0,0,138.075566667,0,0,0,1223.17916667,8872.49999572,78,2025-03-20,77,0.9125,0,13:00,13:10,6329.96941772,7605.57522785,0,0,0,0.944274412421,8748.23198572
2025-03-20,80,13:20,6358.8315,6900.6338,6321.12150381,7402.28620856,0,0,0,90.3003833333,0,0,0,1150.10563333,8953.77034072,79,2025-03-20,78,0.919,0,13:10,13:20,6321.12150381,7402.28620856,0,0,0,0.913964315936,8872.49999572
2025-03-20,81,13:30,6039.3,6610.0125,6262.20787193,7203.472671,0,0,0,95.11875,0,0,0,1101.66875,9039.37721572,80,2025-03-20,79,0.9817,0,13:20,13:30,6262.20787193,7203.472671,0,0,0,0.952512760136,8953.77034072
2025-03-20,82,13:40,6028.9848,6642.1795,6333.99305309,7145.50364283,0,0,0,102.199116667,0,0,0,1107.02991667,9131.35642072,81,2025-03-20,80,0.9361,0,13:30,13:40,6333.99305309,7145.50364283,0,0,0,0.95298484027,9039.37721572
2025-03-20,83,13:50,6177.7813,6806.5377,6291.65135061,7036.92290296,0,0,0,104.792733333,0,0,0,1134.42295,9225.66988072,82,2025-03-20,81,0.8829,0,13:40,13:50,6291.65135061,7036.92290296,0,0,0,0.943197544341,9131.35642072
2025-03-20,84,14:00,6280.02,6799.95,6166.16682715,6738.13315224,0,0,0,86.655,0,0,0,1133.325,9303.65938072,83,2025-03-20,82,0.8924,0,13:50,14:00,6166.16682715,6738.13315224,0,0,0,0.945930616407,9225.66988072
2025-03-20,85,14:10,6283.4823,6453.6137,6238.00021623,6483.11210005,0,0,0,28.3552333333,0,0,0,1075.60228333,9329.17909072,84,2025-03-20,83,0.9351,0,14:00,14:10,6238.00021623,6483.11210005,0,0,0,0.966771984719,9303.65938072
2025-03-20,86,14:20,6314.912,6203.5886,6246.21717643,6304.71233213,0,0,0,0,18.5539,0,0,1033.93143333,9308.56364628,85,2025-03-20,84,0.9817,0,14:10,14:20,6246.21717643,6304.71233213,0,0,0,0.967753743206,9329.17909072
2025-03-20,87,14:30,6352.79,6115.6875,6180.07711013,6035.96055714,0,0,0,0,39.5170833333,0,0,1019.28125,9264.65577591,86,2025-03-20,85,1.0267,0,14:20,14:30,6180.07711013,6035.96055714,0,0,0,0.981334439408,9308.56364628
2025-03-20,88,14:40,6259.4213,5837.6616,6265.74266339,5812.16120066,0,0,0,0,70.2932833333,0,0,972.9436,9186.55212776,87,2025-03-20,86,1.0547,0,14:30,14:40,6265.74266339,5812.16120066,0,0,0,1.04914982769,9264.65577591
2025-03-20,89,14:50,6190.1146,5431.9635,6317.41908996,5568.70878671,0,0,0,0,126.358516667,0,0,905.32725,9046.15377591,88,2025-03-20,87,0.9267,0,14:40,14:50,6317.41908996,5568.70878671,0,0,0,0.932225701574,9186.55212776
2025-03-20,90,15:00,6156.64,5072.775,6261.53766703,5333.88700781,431.647191962,431.647191962,0,251.003025295,0,0,0,845.4625,9272.05649867,89,2025-03-20,88,0.7137,308.066600903,14:50,15:00,6261.53766703,5333.88700781,0,431.647191962,431.647191962,0.696401641362,9046.15377591
2025-03-20,91,15:10,6039.3659,4855.4545,6196.75005799,5136.14616261,176.767315896,176.767315896,0,0,20.5512507707,0,0,809.242416667,9249.22177559,90,2025-03-20,89,0.6525,115.340673622,15:00,15:10,6196.75005799,5136.14616261,0,176.767315896,176.767315896,0.707470573404,9272.05649867
2025-03-20,92,15:20,6054.6789,4561.8383,6159.43723034,4872.46398991,214.495540071,214.495540071,0,0,34.3112265953,0,0,760.306383333,9211.09819049,91,2025-03-20,90,0.6799,145.835517695,15:10,15:20,6159.43723034,4872.46398991,0,214.495540071,214.495540071,0.765452347432,9249.22177559
2025-03-20,93,15:30,6187.68,4146.825,6167.99258389,4545.41155968,270.4301707,270.4301707,0,0,69.7123292998,0,0,691.1375,9133.64004682,92,2025-03-20,91,0.7301,197.441067628,15:20,15:30,6167.99258389,4545.41155968,0,270.4301707,270.4301707,0.766982724374,9211.09819049
2025-03-20,94,15:40,6195.3721,3778.6785,6222.53084278,4247.96858671,329.093709345,329.093709345,0,0,73.6885573219,0,0,629.77975,9051.76387202,93,2025-03-20,92,0.805,264.920436023,15:30,15:40,6222.53084278,4247.96858671,0,329.093709345,329.093709345,0.822350697722,9133.64004682
2025-03-20,95,15:50,6186.1376,3471.4229,6172.46281926,3957.98329038,369.079921481,369.079921481,0,0,83.3725285195,0,0,578.570483333,8959.12772922,94,2025-03-20,93,0.8788,324.347434997,15:40,15:50,6172.46281926,3957.98329038,0,369.079921481,369.079921481,0.819355235153,9051.76387202
2025-03-20,96,16:00,6200.17,3156.225,6008.13477149,3665.07976094,390.509168425,390.509168425,0,0,116.814998242,0,0,526.0375,8829.33328673,95,2025-03-20,94,0.9089,354.933783181,15:50,16:00,6008.13477149,3665.07976094,0,390.509168425,390.509168425,0.787210427263,8959.12772922
2025-03-20,97,16:10,6153.3743,2779.805,6115.50237002,3318.80082433,466.11692428,466.11692428,0,0,34.6278206894,61.5168050302,0,463.300833333,8790.85793041,96,2025-03-20,95,0.8767,678.303622367,16:00,16:10,6115.50237002,3318.80082433,0,466.11692428,466.11692428,0.828044761374,8829.33328673
2025-03-20,98,16:20,6101.7592,2507.3559,6159.46657639,2921.12378364,539.723798791,539.723798791,0,0,-0,59.343417876,0,417.89265,8790.85793041,97,2025-03-20,96,0.8888,743.428661406,16:10,16:20,6159.46657639,2921.12378364,0,539.723798791,539.723798791,0.878473699698,8790.85793041
2025-03-20,99,16:30,6118.95,2334.4125,6146.66188531,2496.76348324,608.316400345,608.316400345,0,0,-0,22.4398496553,0,389.06875,8790.85793041,98,2025-03-20,97,0.9441,680.238823863,16:20,16:30,6146.66188531,2496.76348324,0,608.316400345,608.316400345,0.919014803331,8790.85793041
