date,t,time_end,L_actual_kw,P_act_kw,R_reserve_kwh,x_plan_kwh,x_final_kwh,u_charge_kwh,v_discharge_kwh,e_emergency_kwh,E_end_kwh
2025-03-20,55,9:10,6494.2004,5166.4978,948.9385347109163,0.0,0.0,0.0,221.28376666666668,0.0,2316.4839178123
2025-03-20,56,9:20,6436.4392,5533.329,948.9385347109163,0.0,0.0,0.0,150.51836666666668,0.0,2149.2412881826704
2025-03-20,57,9:30,6570.85,6107.7375,948.9385347109163,0.0,0.0,0.0,77.1854166666667,0.0,2063.4797141085965
2025-03-20,58,9:40,6399.3635,6182.795,948.9385347109163,0.0,0.0,0.0,36.094750000000204,0.0,2023.3744363308185
2025-03-20,59,9:50,6445.9301,6198.386,948.9385347109163,0.0,0.0,0.0,41.25734999999986,0.0,1977.5329363308188
2025-03-20,60,10:00,6697.43,6426.1875,948.9385347109163,0.0,0.0,0.0,45.20708333333323,0.0,1927.3028437382263
2025-03-20,61,10:10,6577.9956,6675.2481,948.9385347109163,0.0,0.0,16.20875000000001,0.0,0.0,1941.8907187382263
2025-03-20,62,10:20,6445.2772,6774.004,948.9385347109163,0.0,0.0,54.787799999999834,0.0,0.0,1991.1997387382262
2025-03-20,63,10:30,6473.61,6879.075,948.9385347109163,0.0,0.0,67.57749999999987,0.0,0.0,2052.019488738226
2025-03-20,64,10:40,6454.2353,7268.5137,948.9385347109163,0.0,0.0,135.7130666666667,0.0,0.0,2174.161248738226
2025-03-20,65,10:50,6352.336,7455.3554,948.9385347109163,0.0,0.0,183.83656666666684,0.0,0.0,2339.614158738226
2025-03-20,66,11:00,6279.9,7263.0,948.9385347109163,623.240835874788,623.240835874788,787.0908358747881,0.0,0.0,3047.995911025535
2025-03-20,67,11:10,6362.0436,7021.6679,948.9385347109163,648.5123037118158,648.5123037118158,758.4496870451492,0.0,0.0,3730.6006293661694
2025-03-20,68,11:20,6393.8373,7052.8842,948.9385347109163,0.0,0.0,109.8411500000002,0.0,0.0,3829.4576643661694
2025-03-20,69,11:30,6360.1,7317.5625,948.9385347109163,467.1414239164426,467.1414239164426,626.7185072497759,0.0,0.0,4393.504320890967
2025-03-20,70,11:40,6424.0276,7505.6333,948.9385347109163,0.0,0.0,180.26761666666653,0.0,0.0,4555.745175890967
2025-03-20,71,11:50,6379.6216,7635.0323,948.9385347109163,603.4169124105149,603.4169124105149,812.6520290771814,0.0,0.0,5287.132002060431
2025-03-20,72,12:00,6168.32,7818.45,948.9385347109163,566.8585612657621,566.8585612657621,833.3333333333333,0.0,0.0,6037.132002060431
2025-03-20,73,12:10,5958.8116,8082.9395,948.9385347109163,651.7961629223585,651.7961629223585,833.3333333333333,0.0,0.0,6787.132002060431
2025-03-20,74,12:20,5855.2299,8090.5707,948.9385347109163,652.3091973633354,652.3091973633354,833.3333333333333,0.0,0.0,7537.132002060431
2025-03-20,75,12:30,5883.66,7709.3625,948.9385347109163,642.3191167115817,642.3191167115817,833.3333333333333,0.0,0.0,8287.13200206043
2025-03-20,76,12:40,6006.2794,7205.256,948.9385347109163,645.1230250147654,645.1230250147654,833.3333333333333,0.0,0.0,9037.13200206043
2025-03-20,77,12:50,6168.3548,7206.9442,948.9385347109163,0.0,0.0,173.09823333333338,0.0,0.0,9192.92041206043
2025-03-20,78,13:00,6351.38,7525.8,948.9385347109163,0.0,0.0,195.73666666666668,0.0,0.0,9369.08341206043
2025-03-20,79,13:10,6510.6216,7339.075,948.9385347109163,0.0,0.0,138.07556666666665,0.0,0.0,9493.35142206043
2025-03-20,80,13:20,6358.8315,6900.6338,948.9385347109163,0.0,0.0,90.30038333333323,0.0,0.0,9574.621767060431
2025-03-20,81,13:30,6039.3,6610.0125,948.9385347109163,0.0,0.0,95.11874999999986,0.0,0.0,9660.22864206043
2025-03-20,82,13:40,6028.9848,6642.1795,948.9385347109163,0.0,0.0,102.19911666666667,0.0,0.0,9752.20784706043
2025-03-20,83,13:50,6177.7813,6806.5377,948.9385347109163,0.0,0.0,104.79273333333344,0.0,0.0,9846.52130706043
2025-03-20,84,14:00,6280.02,6799.95,948.9385347109163,0.0,0.0,86.65499999999975,0.0,0.0,9924.51080706043
2025-03-20,85,14:10,6283.4823,6453.6137,948.9385347109163,0.0,0.0,28.355233333333217,0.0,0.0,9950.03051706043
2025-03-20,86,14:20,6314.912,6203.5886,948.9385347109163,0.0,0.0,0.0,18.553900000000112,0.0,9929.415072615986
2025-03-20,87,14:30,6352.79,6115.6875,948.9385347109163,0.0,0.0,0.0,39.517083333333176,0.0,9885.507202245615
2025-03-20,88,14:40,6259.4213,5837.6616,948.9385347109163,0.0,0.0,0.0,70.29328333333319,0.0,9807.403554097467
2025-03-20,89,14:50,6190.1146,5431.9635,948.9385347109163,0.0,0.0,0.0,126.35851666666656,0.0,9667.005202245615
2025-03-20,90,15:00,6156.64,5072.775,948.9385347109163,766.8953976816283,766.8953976816283,586.2512310149616,0.0,0.0,10194.63131015908
2025-03-20,91,15:10,6039.3659,4855.4545,948.9385347109163,228.79466815518958,228.79466815518958,31.476101488523,0.0,0.0,10222.959801498751
2025-03-20,92,15:20,6054.6789,4561.8383,948.9385347109163,259.1377596196123,259.1377596196123,10.330992952945735,0.0,0.0,10232.257695156402
2025-03-20,93,15:30,6187.68,4146.825,948.9385347109163,306.68264915703037,306.68264915703037,0.0,33.45985084296967,0.0,10195.080083108658
2025-03-20,94,15:40,6195.3721,3778.6785,948.9385347109163,358.0295451926753,358.0295451926753,0.0,44.7527214739913,0.0,10145.354837026445
2025-03-20,95,15:50,6186.1376,3471.4229,948.9385347109163,390.6982516945301,390.6982516945301,0.0,61.7541983054698,0.0,10076.739061131479
2025-03-20,96,16:00,6200.17,3156.225,948.9385347109163,403.97443716962107,403.97443716962107,0.0,103.3497294970457,0.0,9961.906028356983
2025-03-20,97,16:10,6153.3743,2779.805,948.9385347109163,483.4102088634246,483.4102088634246,0.0,78.85134113657546,0.0,9874.293427094122
2025-03-20,98,16:20,6101.7592,2507.3559,948.9385347109163,548.844563245862,548.844563245862,0.0,50.222653420804704,0.0,9818.490478848784
2025-03-20,99,16:30,6118.95,2334.4125,948.9385347109163,608.5276630962243,608.5276630962243,0.0,22.228586903775636,0.0,9793.7920489557
2025-03-20,100,16:40,6209.4949,2077.0816,948.9385347109163,656.2077855975297,656.2077855975297,0.0,32.527764402470325,0.0,9757.650088508512
2025-03-20,101,16:50,6190.199,1733.8533,948.9385347109163,702.6648406664267,702.6648406664267,0.0,40.05944266690642,0.0,9713.139596656394
2025-03-20,102,17:00,6102.19,1377.7125,948.9385347109163,751.0575179695802,751.0575179695802,0.0,36.35539869708634,0.0,9672.744709215187
2025-03-20,103,17:10,6143.2969,1083.9022,948.9385347109163,828.2868142193456,834.0991441332274,0.0,9.13330586677273,0.0,9662.59659158544
2025-03-20,104,17:20,6075.0134,831.8823,948.9385347109163,864.035937138191,869.7779395381395,0.0,4.0772437951937945,0.0,9658.066320701892
2025-03-20,105,17:30,6025.68,597.3375,948.9385347109163,920.9459259572839,926.752850431423,22.029100431423103,0.0,0.0,9677.892511090173
2025-03-20,106,17:40,6213.4416,374.8971,948.9385347109163,993.8315342998495,999.806830014931,26.716080014931094,0.0,0.0,9701.936983103611
2025-03-20,107,17:50,5394.1467,156.1276,948.9385347109163,916.6671668158415,922.0005066559102,48.99732332257679,0.0,0.0,9746.03457409393
2025-03-20,108,18:00,4094.12,0.0,948.9385347109163,728.9744390879622,733.1253979084806,50.7720645751474,0.0,0.0,9791.729432211563
2025-03-20,109,18:10,4187.9837,0.0,948.9385347109163,703.7686476321973,707.756592137487,9.759308804153761,0.0,0.0,9800.512810135302
2025-03-20,110,18:20,4441.4267,5.5774,948.9385347109163,731.918133401154,736.0655825032161,0.0,3.242634163450475,0.0,9796.909883287024
2025-03-20,111,18:30,4255.45,0.0,948.9385347109163,727.6204082194761,731.7435049433892,22.50183827672265,0.0,0.0,9817.161537736074
2025-03-20,112,18:40,4286.5369,0.0,948.9385347109163,0.0,0.0,0.0,714.4228166666667,0.0,9023.358408106444
2025-03-20,113,18:50,4470.2464,0.4004,948.9385347109163,0.0,0.0,0.0,744.9743333333333,0.0,8195.609148847185
2025-03-20,114,19:00,4579.24,0.0,948.9385347109163,0.0,0.0,0.0,763.2066666666666,0.0,7347.6017414397775
2025-03-20,115,19:10,4480.3082,0.0,948.9385347109163,0.0,0.0,0.0,746.7180333333333,0.0,6517.915037736074
2025-03-20,116,19:20,4285.5618,0.0288,948.9385347109163,0.0,0.0,0.0,714.2555,0.0,5724.297815513852
2025-03-20,117,19:30,4196.78,0.0,948.9385347109163,0.0,0.0,0.0,699.4633333333333,0.0,4947.11633403237
2025-03-20,118,19:40,4330.8684,0.0,948.9385347109163,0.0,0.0,0.0,721.8114,0.0,4145.103667365704
2025-03-20,119,19:50,4370.9481,0.0021,948.9385347109163,0.0,0.0,0.0,728.4909999999999,0.0,3335.6692229212595
2025-03-20,120,20:00,4358.21,0.0,948.9385347109163,274.8851748879389,733.4067053154007,7.0383719820673605,0.0,0.0,3342.0037577051203
2025-03-20,121,20:10,4586.0191,0.0,948.9385347109163,739.0255548153824,743.2131259167788,0.0,21.123390749887903,0.0,3318.5333235385783
2025-03-20,122,20:20,4523.6629,0.0,948.9385347109163,739.1030520930208,743.2910623204504,0.0,10.652754346216284,0.0,3306.6969298205604
2025-03-20,123,20:30,4215.37,0.0,948.9385347109163,0.0,10.649992992418788,0.0,691.9116736742478,0.0,2537.9061812936184
2025-03-20,124,20:40,4256.2469,0.0,948.9385347109163,0.0,0.0,0.0,709.3744833333333,0.0,1749.712310923248
2025-03-20,125,20:50,4319.0159,0.0,948.9385347109163,750.0976110700886,754.3479202222916,34.51193688895819,0.0,0.0,1780.7730541233104
2025-03-20,126,21:00,4257.25,0.0,948.9385347109163,752.8950360273717,757.1611963444403,47.6195296777737,0.0,0.0,1823.6306308333067
2025-03-20,127,21:10,4290.2681,0.0,948.9385347109163,734.9276170760733,739.0919678631778,24.047284529844546,0.0,0.0,1845.2731869101667
2025-03-20,128,21:20,4418.7036,0.0,948.9385347109163,722.5891198904998,726.683556540113,0.0,9.76704345988685,0.0,1834.4209163991814
2025-03-20,129,21:30,4553.6,0.0,948.9385347109163,735.057995050181,739.2230846033988,0.0,19.71024872993462,0.0,1812.5206400325874
2025-03-20,130,21:40,4526.2528,0.0,948.9385347109163,735.55798166207,739.7259043101292,0.0,14.649562356537444,0.0,1796.2433485253237
2025-03-20,131,21:50,4001.6252,0.0,948.9385347109163,654.55784205328,658.2667902563762,0.0,8.670743076957024,0.0,1786.6091895509269
2025-03-20,132,22:00,3318.94,0.0,948.9385347109163,1389.8996312879312,1390.750759734897,833.3333333333333,0.0,0.0,2536.609189550927
2025-03-20,133,22:10,3233.4088,0.0,948.9385347109163,1388.8908565308652,1389.740442310056,833.3333333333333,0.0,0.0,3286.609189550927
2025-03-20,134,22:20,3319.971,0.0,948.9385347109163,573.9536627290511,708.0196167794886,154.69111677948865,0.0,0.0,3425.831194652467
2025-03-20,135,22:30,3255.84,0.0,948.9385347109163,1401.038215615382,1401.9063777311392,833.3333333333333,0.0,0.0,4175.831194652466
2025-03-20,136,22:40,3144.1326,0.0,948.9385347109163,1406.4311909536523,1407.307600271479,833.3333333333333,0.0,0.0,4925.831194652466
2025-03-20,137,22:50,3161.8174,0.0,948.9385347109163,1402.7547215820568,1403.625508662824,833.3333333333333,0.0,0.0,5675.831194652466
2025-03-20,138,23:00,3296.4,0.0,948.9385347109163,1400.6924794509932,1401.5601128500716,833.3333333333333,0.0,0.0,6425.831194652466
2025-03-20,139,23:10,3356.4081,0.0,948.9385347109163,1417.9064976398333,1418.8004555587775,833.3333333333333,0.0,0.0,7175.831194652466
2025-03-20,140,23:20,3261.7676,0.0,948.9385347109163,1417.3932339948615,1418.286407005897,833.3333333333333,0.0,0.0,7925.831194652466
2025-03-20,141,23:30,3267.73,0.0,948.9385347109163,1014.9016074364342,1403.481657881565,833.3333333333333,0.0,0.0,8675.831194652466
2025-03-20,142,23:40,3604.076,0.0,948.9385347109163,1407.4768766096304,1408.3548850411864,807.6755517078532,0.0,0.0,9402.739191189534
2025-03-20,143,23:50,3245.8691,0.0,948.9385347109163,1345.3622018845388,1346.145221512736,805.1670381794028,0.0,0.0,10127.389525550996
2025-03-20,144,24:00,2401.0,0.0,948.9385347109163,1262.7795270584234,1263.4362572148555,747.3449716100043,0.0,0.0,10800.0
2025-06-21,1,0:10,3087.9838,0.0,1423.7619789835567,0.0,0.0,0.0,514.6639666666666,0.0,10228.151148148148
2025-06-21,2,0:20,3200.0919,0.0,1423.7619789835567,0.0,0.0,0.0,533.3486499999999,0.0,9635.541537037037
2025-06-21,3,0:30,3401.46,0.0,1423.7619789835567,0.0,0.0,0.0,566.91,0.0,9005.641537037038
2025-06-21,4,0:40,3063.5261,0.0,1423.7619789835567,0.0,0.0,0.0,510.5876833333333,0.0,8438.32188888889
2025-06-21,5,0:50,2820.2572,0.0,1423.7619789835567,523.4807412062053,523.4807412062053,53.4378745395386,0.0,0.0,8486.415975974474
2025-06-21,6,1:00,2883.38,0.0,1423.7619789835567,530.374685904085,530.374685904085,49.811352570751694,0.0,0.0,8531.24619328815
2025-06-21,7,1:10,2869.9796,0.0,1423.7619789835567,0.0,0.0,0.0,478.3299333333333,0.0,7999.768489584447
2025-06-21,8,1:20,2985.8287,0.0,1423.7619789835567,0.0,0.0,0.0,497.63811666666663,0.0,7446.837248843706
2025-06-21,9,1:30,3164.18,0.0,1423.7619789835567,0.0,0.0,0.0,527.3633333333332,0.0,6860.877989584447
2025-06-21,10,1:40,3064.8457,0.0,1423.7619789835567,0.0,0.0,0.0,510.8076166666666,0.0,6293.313971065929
2025-06-21,11,1:50,2954.0459,0.0,1423.7619789835567,486.2101412051403,486.2101412051403,0.0,6.130842128193024,0.0,6286.501924256825
2025-06-21,12,2:00,2994.62,0.0,1423.7619789835567,0.0,0.0,0.0,499.1033333333333,0.0,5731.942664997566
2025-06-21,13,2:10,3072.4014,0.0,1423.7619789835567,0.0,0.0,0.0,512.0669,0.0,5162.979442775343
2025-06-21,14,2:20,3013.1015,0.0,1423.7619789835567,0.0,0.0,0.0,502.18358333333333,0.0,4604.997683516084
2025-06-21,15,2:30,2838.75,0.0,1423.7619789835567,454.04105670724834,454.04105670724834,0.0,19.083943292751655,0.0,4583.793302079694
2025-06-21,16,2:40,2749.9199,0.0,1423.7619789835567,462.9895566448109,462.9895566448109,4.6695733114775635,0.0,0.0,4587.9959180600235
2025-06-21,17,2:50,2820.5847,0.0,1423.7619789835567,457.7182377899067,457.7182377899067,0.0,12.379212210093272,0.0,4574.241237826586
2025-06-21,18,3:00,2936.24,0.0,1423.7619789835567,434.680764572734,434.680764572734,0.0,54.69256876059927,0.0,4513.471716981476
2025-06-21,19,3:10,2920.1894,0.0012,1423.7619789835567,0.0,0.0,0.0,486.69803333333334,0.0,3972.696124388883
2025-06-21,20,3:20,2951.0328,0.0,1423.7619789835567,0.0,0.0,0.0,491.8388,0.0,3426.2085688333277
2025-06-21,21,3:30,2977.51,0.0,1423.7619789835567,453.4364030967826,453.4364030967826,0.0,42.81526356988405,0.0,3378.636053755679
2025-06-21,22,3:40,2780.298,0.0162,1423.7619789835567,478.2743046834366,478.2743046834366,14.894004683436663,0.0,0.0,3392.040657970772
2025-06-21,23,3:50,2728.3059,0.0,1423.7619789835567,487.2939240415975,487.2939240415975,32.57627404159757,0.0,0.0,3421.3593046082096
2025-06-21,24,4:00,2862.19,0.0,1423.7619789835567,454.1864499667891,454.1864499667891,0.0,22.84521669987754,0.0,3395.9757304972345
2025-06-21,25,4:10,2845.9182,0.2263,1423.7619789835567,443.23407232168853,443.23407232168853,0.0,31.04791101164483,0.0,3361.478051595407
2025-06-21,26,4:20,2748.951,0.0,1423.7619789835567,444.2100782704967,444.2100782704967,0.0,13.948421729503309,0.0,3345.979805229292
2025-06-21,27,4:30,2677.31,0.0,1423.7619789835567,445.10444002393893,445.10444002393893,0.0,1.1138933093943706,0.0,3344.7421459966317
2025-06-21,28,4:40,2660.8713,3.1516,1423.7619789835567,440.03161021767454,440.03161021767454,0.0,2.9216731156587343,0.0,3341.4958425347886
2025-06-21,29,4:50,2702.3205,0.0,1423.7619789835567,435.72404189438856,435.72404189438856,0.0,14.662708105611387,0.0,3325.2039446396648
2025-06-21,30,5:00,2732.32,7.275,1423.7619789835567,432.3062839935061,432.3062839935061,0.0,21.86788267316058,0.0,3300.9062972250417
2025-06-21,31,5:10,2664.7178,116.7655,1423.7619789835567,405.3604553713839,405.3604553713839,0.0,19.298261295282714,0.0,3279.463784674728
2025-06-21,32,5:20,2606.871,263.9703,1423.7619789835567,378.705517490296,378.705517490296,0.0,11.777932509703987,0.0,3266.377192997279
2025-06-21,33,5:30,2642.15,417.075,1423.7619789835567,364.67647808774814,364.67647808774814,0.0,6.169355245585223,0.0,3259.5223538355176
2025-06-21,34,5:40,2745.0641,587.5961,1423.7619789835567,1188.8009347218765,1188.8009347218765,829.2229347218764,0.0,0.0,4005.8229950852065
2025-06-21,35,5:50,2758.042,735.8325,1423.7619789835567,0.0,0.0,0.0,337.0349166666666,0.0,3631.3397543444657
2025-06-21,36,6:00,2741.64,890.7,1423.7619789835567,0.0,0.0,0.0,308.48999999999995,0.0,3288.5730876777993
2025-06-21,37,6:10,2888.7304,1136.9554,1423.7619789835567,0.0,0.0,0.0,291.9625,0.0,2964.1703099000215
2025-06-21,38,6:20,2932.231,1453.4028,1423.7619789835567,0.0,0.0,0.0,246.47136666666668,0.0,2690.3132358259472
2025-06-21,39,6:30,2764.02,1765.9125,1423.7619789835567,0.0,0.0,0.0,166.35125,0.0,2505.478513603725
2025-06-21,40,6:40,2606.6137,2022.3026,1423.7619789835567,0.0,115.25301482402881,17.867831490695494,0.0,0.0,2521.5595619453507
2025-06-21,41,6:50,2867.7649,2350.4923,1423.7619789835567,0.0,82.11157213111116,0.0,4.100527868888889,0.0,2517.003419868807
2025-06-21,42,7:00,3304.27,2699.25,1423.7619789835567,0.0,0.0,0.0,100.83666666666659,0.0,2404.9626791280666
2025-06-21,43,7:10,3254.3169,2874.6231,1423.7619789835567,0.0,50.31368450868757,0.0,12.968615491312335,0.0,2390.553106359942
2025-06-21,44,7:20,3137.5948,3006.0287,1423.7619789835567,0.0,20.809087010258054,0.0,1.1185963230752805,0.0,2389.310221556525
2025-06-21,45,7:30,3174.85,3224.8875,1423.7619789835567,0.0,0.0,8.33958333333328,0.0,0.0,2396.815846556525
2025-06-21,46,7:40,3159.7263,3537.527,1423.7619789835567,0.0,0.0,62.9667833333333,0.0,0.0,2453.485951556525
2025-06-21,47,7:50,3087.5763,3785.3986,1423.7619789835567,0.0,0.0,116.30371666666667,0.0,0.0,2558.159296556525
2025-06-21,48,8:00,3062.36,4003.425,1423.7619789835567,0.0,0.0,156.84416666666664,0.0,0.0,2699.319046556525
2025-06-21,49,8:10,3162.0197,4334.7324,1423.7619789835567,0.0,0.0,195.4521166666667,0.0,0.0,2875.2259515565247
2025-06-21,50,8:20,3160.9922,4441.8035,1423.7619789835567,0.0,0.0,213.46854999999994,0.0,0.0,3067.3476465565245
2025-06-21,51,8:30,3037.59,4358.7,1423.7619789835567,0.0,0.0,220.18499999999995,0.0,0.0,3265.5141465565243
2025-06-21,52,8:40,3030.9974,4479.895,1423.7619789835567,0.0,0.0,241.48293333333334,0.0,0.0,3482.8487865565244
2025-06-21,53,8:50,3289.939,4668.5166,1423.7619789835567,0.0,0.0,229.76293333333342,0.0,0.0,3689.6354265565246
2025-06-21,54,9:00,3650.62,4746.075,1423.7619789835567,0.0,0.0,182.57583333333332,0.0,0.0,3853.9536765565244
2025-06-21,55,9:10,3785.9011,4746.9534,1423.7619789835567,0.0,0.0,160.17538333333334,0.0,0.0,3998.1115215565246
2025-06-21,56,9:20,3849.6183,5139.4381,1423.7619789835567,0.0,0.0,214.96996666666678,0.0,0.0,4191.584491556525
2025-06-21,57,9:30,3824.6,5794.3125,1423.7619789835567,0.0,0.0,328.2854166666667,0.0,0.0,4487.041366556525
2025-06-21,58,9:40,3582.3586,6109.068,1423.7619789835567,0.0,0.0,421.11823333333336,0.0,0.0,4866.047776556525
