date,x_plan_kwh,C_plan_yuan,C_adjust_yuan,C_grid_yuan,e_emergency_kwh,C_emer_yuan,C_total_yuan,r_purchase_waste_kwh,w_pv_waste_kwh,u_charge_kwh,v_discharge_kwh,E_start_kwh,E_end_kwh,L_energy_kwh,P_act_energy_kwh
2025-02-25,75141.4070390401,48706.732260496,1334.9582359585934,50041.69049645458,53.59598144679228,276.7083989212772,50318.39889537586,4911.032325265642,1310.222985745402,20344.68616414825,16479.195792960087,10800.0,10800.0,121093.33288333332,55272.00965
2025-02-26,71113.28077908512,46392.17780278245,3339.982079181568,49732.15988196403,6.478115872737931,33.611704205700754,49765.77158616973,690.9897040932415,0.0,21926.609265572286,17760.55350511356,10800.0,10800.0,121060.73411666666,52245.88608333333
2025-02-27,71172.02412998832,45187.15213509716,1919.9725864824077,47107.12472157958,518.7934948105722,2719.224566627215,49826.349288206795,1680.4541511581901,0.0,22083.021098705587,17887.247089951525,10800.0,10800.0,120599.48893333334,53642.90473333333
2025-02-28,34288.9887360486,13935.840478636841,1876.3895245221295,15812.23000315897,0.0,0.0,15812.23000315897,998.4282350202684,7825.681534754066,19131.979465388107,15496.903366964367,10800.0,10800.0,75385.10795,52092.51439999999
2025-03-01,34506.51942712387,14208.534611341422,598.544784216848,14807.07939555827,0.0,0.0,14807.07939555827,390.2009471167051,7206.140878164635,19187.537032464905,15541.904996296576,10800.0,10800.0,72244.16014999998,48585.39421666667
2025-03-02,73731.48412020507,48162.75472878521,5481.514461247409,53644.2691900326,188.21646454580753,920.2971885793551,54564.566378611955,1364.9593076529268,0.0,20423.632637793147,16892.96368462609,10800.0,10411.309724429288,117860.41708333333,45502.110016666666
2025-03-03,76847.63049221369,50401.85983656919,1973.7818926016662,52375.64172917085,154.11017328434502,747.023996751413,53122.66572592226,1834.7446719261548,184.4892666666666,23160.222520743355,18875.33120197533,10411.309724429288,10282.919768681268,117958.7456,45941.59896666666
2025-03-04,74720.92295793802,48929.75352158819,2670.72108490729,51600.47460649547,0.6247333333334382,3.1064865000005213,51603.58109299547,2187.311759830586,656.2319619912196,20197.098144518706,15894.27728887329,10282.919768681268,10800.0,118139.02498333334,48939.56705
2025-03-05,73841.6352834838,47155.98461714309,1942.826742010611,49098.811359153704,6.618300000000204,32.736535900001016,49131.54789505371,4319.340800266928,625.9976666666664,20738.288816799803,16798.013941607845,10800.0,10800.0,118073.44383333332,51942.971816666664
2025-03-06,69292.00415969608,43925.92134768419,3376.6985827354133,47302.6199304196,0.0,0.0,47302.6199304196,1418.3175869500387,803.271483333333,20156.189427066278,16875.19475146295,10800.0,10190.354093845257,117673.59855,51732.944416666665
2025-03-07,33204.742694834706,13315.690793600848,829.4702219816975,14145.161015582547,0.0,0.0,14145.161015582547,372.9860208335837,8347.277673968827,18949.369535672555,14800.308008355503,10190.354093845257,10800.0,71680.36145,50758.07591666667
2025-03-08,30693.332164230764,12324.14458579275,3170.8257076765512,15494.9702934693,0.0,0.0,15494.9702934693,601.8857100863972,10067.667477484687,18895.245138015605,15305.148561792643,10800.0,10800.0,72344.71158333334,53281.57206666666
2025-03-09,69167.24925034196,42971.529866920515,3369.5348818584303,46341.064748778954,0.0,0.0,46341.064748778954,2611.330316543299,1407.4223857196887,20815.651037158266,16860.6773400982,10800.0,10800.0,117692.9865,54359.461449999995
2025-03-10,67267.2655660035,43440.77239684193,6098.651440504557,49539.42383734648,0.0,0.0,49539.42383734648,62.98924613718651,0.0,21444.947062660947,17721.120369369404,10800.0,10410.318612651066,117943.06436666666,49900.99291666666
2025-03-11,66887.9745368207,42384.392151915454,3540.5034013214186,45924.89555323687,0.0,0.0,45924.89555323687,850.231417298045,648.8275379242988,20507.704017871678,16316.278105828951,10410.318612651066,10738.054333370079,117499.55295,53560.63415
2025-03-12,68819.68606561914,43399.00085093703,2010.3470430092755,45409.34789394631,0.0,0.0,45409.34789394631,2301.472609798569,1533.1465166666665,20301.290148099768,16395.755310089255,10738.054333370079,10791.709566560696,118112.23683333333,55676.70215
2025-03-13,68091.67343951708,43724.15943329726,4221.552924279647,47945.7123575769,0.0,0.0,47945.7123575769,217.41154123176165,0.0,21312.370181466184,17556.106894542296,10791.709566560696,10466.057291499925,118237.27705,50691.65903333333
2025-03-14,32341.626826192736,13174.939375594744,1480.4435125842315,14655.382888178978,0.0,0.0,14655.382888178978,1121.2446062154243,12506.303341071018,18291.832502026402,14515.835888991314,10466.057291499925,10800.0,72108.86895,56079.44296666667
2025-03-15,31783.75499605178,13252.07595627471,1825.6081956752414,15077.68415194995,0.0,0.0,15077.68415194995,853.2878307249939,7950.35783480492,18670.92215742946,15166.67738893799,10800.0,10751.966176199863,72724.98178333332,51800.85663333333
2025-03-16,67998.83061907665,43139.88012774072,2495.4785927290704,45635.35872046977,1.6400000000001,8.081100000000493,45643.43982046977,2392.9373738189097,191.97459201316315,20120.764355011466,16254.588686139163,10751.966176199863,10800.0,117983.21598333333,54632.16905
2025-03-17,67552.0754977307,41880.53452087897,1190.0731898366657,43070.607710715645,0.0,0.0,43070.607710715645,4928.562518017336,2009.6780653908954,18325.337412847253,14843.523304406277,10800.0,10800.0,117693.6218,59835.490366666665
2025-03-18,66847.34391867135,41885.71439178238,1024.9783012477453,42910.69269303012,134.27935913608422,661.2019157025929,43571.89460873271,2430.1229751949945,152.2479218993226,20276.7313867646,16424.152423279327,10800.0,10800.0,117253.42358333332,56127.465216666664
2025-03-19,62122.08016354246,38862.44767566637,3600.203078890047,42462.65075455641,0.0,0.0,42462.65075455641,2055.524215373988,0.0,19738.866438046967,15988.481814818046,10800.0,10800.0,117281.55799999999,57816.08755
2025-03-20,64876.426617888996,40819.56858566119,2537.447309546469,43357.015895207645,0.0,0.0,43357.015895207645,920.6473427693345,0.0,20857.929474585304,16894.9228744141,10800.0,10800.0,117648.38173333331,55439.41991666666
2025-03-21,30457.643585880673,12253.743244386282,2074.3259551821125,14328.069199568396,0.0,0.0,14328.069199568396,1010.8951712935118,15577.991455095904,18477.82492545517,14968.51322868634,10800.0,10798.361067702612,72593.53221666666,60560.06769999999
2025-03-22,31257.18996423622,12961.26451827823,1085.5779610650732,14046.842479343306,0.0,0.0,14046.842479343306,978.9166021525915,11752.906783348646,18311.07640251828,14856.496459352176,10798.361067702612,10771.111541799977,71936.92953333333,56055.7298
2025-03-23,64944.65301049698,40181.03522607937,2287.5345513291045,42468.569777408484,0.0,0.0,42468.569777408484,2799.1278151129636,1212.1587475860874,19529.330797753173,15792.758333800051,10771.111541799977,10800.0,117739.97726666665,58970.257150000005
2025-03-24,62229.89856720367,38747.56422723913,2386.912777569937,41134.477004809065,0.0,0.0,41134.477004809065,1080.5137387379318,1169.1045287181312,20321.757498708987,16460.623573954283,10800.0,10800.0,117425.17061666667,59426.67353333333
2025-03-25,64057.84174701384,39842.14664772159,2433.599582051092,42275.746229772674,0.0,0.0,42275.746229772674,649.9094910936146,223.27525036726024,20039.61881482599,16232.091240009053,10800.0,10800.0,118053.16781666665,57103.043099999995
2025-03-26,61311.10724501246,38071.856600852494,2505.8012860404206,40577.65788689292,0.0,0.0,40577.65788689292,2481.2077725267695,1445.5634492242102,18529.31483892426,15008.745019528653,10800.0,10800.0,117704.62779999999,62112.07293333333
2025-03-27,62175.747641409485,38303.847096832746,2417.366261249577,40721.213358082314,0.0,0.0,40721.213358082314,1457.3414328075787,0.0,19410.153392931883,15722.224248274833,10800.0,10800.0,117952.59836666666,59235.60896666667
2025-03-28,30364.5125259875,12177.64796241526,1698.2357434330827,13875.883705848342,0.0,0.0,13875.883705848342,1240.0841520577767,16129.672980792622,18239.959504442813,14774.367198598677,10800.0,10800.0,71891.76726666666,61069.8865
2025-03-29,30204.478709202816,11982.37481929446,1846.9798542795604,13829.354673574018,0.0,0.0,13829.354673574018,746.7150729876017,19704.60999028566,18216.383672628664,14755.270774829223,10800.0,10800.0,72118.27746666667,64411.06828333333
2025-03-30,59954.04483749259,36387.905461415576,1948.9698749413155,38336.87533635689,0.0,0.0,38336.87533635689,1268.3436700050488,949.6224541051408,19103.44949190587,15473.794088443758,10800.0,10800.0,117994.70585,62649.086149999996
2025-03-31,56574.94825632501,35070.748508742596,4713.275881193348,39784.02438993594,0.0,0.0,39784.02438993594,638.5218438172254,47.52923596249366,19507.503664629334,15801.077968349771,10800.0,10800.0,117075.66561666667,60124.27613333333
2025-04-01,62466.067424608846,39052.04890277046,3636.077278750984,42688.126181521475,0.0,0.0,42688.126181521475,932.3655760766544,735.8797462414093,18039.226785285653,14611.773696081382,10800.0,10800.0,117967.1463,57758.29478333333
2025-04-02,61568.47837523384,37787.2490116653,4594.61695519166,42381.86596685694,60.33001998223235,296.4991496887523,42678.36511654569,1334.9014364808172,0.0,19810.897203366505,16046.82673472687,10800.0,10800.0,117986.62945,57551.29404999999
2025-04-03,62417.36281799577,38904.9586442004,1155.64774777862,40060.60639197902,0.0,0.0,40060.60639197902,1807.563931708663,1806.4394399047756,19121.219313107344,15488.18764361695,10800.0,10800.0,117884.45609999998,62020.92583333333
2025-04-04,29542.823848475728,11658.915857647098,1022.9132969682406,12681.829154615338,0.0,0.0,12681.829154615338,814.9357270568114,19530.375802862003,18572.906539802796,15044.054297240269,10800.0,10800.0,71735.75181666667,65304.949566666655
2025-04-05,29394.401473562382,11901.20922176838,1221.7258964296236,13122.935118198,0.0,0.0,13122.935118198,256.58053421130944,14614.5319793241,18619.12553298461,15081.49168171754,10800.0,10800.0,72602.74256666665,60558.62758333332
2025-04-06,59877.682263503186,36726.75405862771,1207.1966901379255,37933.95074876562,0.0,0.0,37933.95074876562,796.7580385763556,1674.5661235244652,19964.70805291467,16171.413522860881,10800.0,10800.0,117205.43058333333,62795.354316666664
2025-04-07,56988.08045452867,35177.56803970408,2491.940878569196,37669.50891827326,0.0,0.0,37669.50891827326,1180.1459278139087,1278.5730296737393,18440.46746455209,14936.778646287195,10800.0,10800.0,117015.14203333334,63772.422750000005
2025-04-08,59108.65850923961,36048.0185679513,946.4181377868715,36994.436705738175,0.0,0.0,36994.436705738175,1374.6897128078558,288.7766298023464,20362.18421302882,16586.175665890536,10800.0,10696.881718514225,117713.29026666666,63360.09664999999
2025-04-09,58449.355025849654,35859.68844943222,5006.662219325385,40866.35066875761,0.0,0.0,40866.35066875761,487.590020823764,0.0,19666.137615406136,15887.458405899002,10696.881718514225,10743.67401026975,117677.52253333332,58543.21151666666
2025-04-10,59117.816811597775,36361.87715581295,2095.5029700111527,38457.3801258241,0.0,0.0,38457.3801258241,1779.1712841962428,1189.4347225198999,19131.341514950174,15445.69323635242,10743.67401026975,10800.0,117668.70068333333,63208.06278333333
2025-04-11,28724.52395054057,11357.549687025434,1592.5906696924988,12950.140356717937,0.0,0.0,12950.140356717937,582.4377148160825,20697.18193963362,18296.05373223681,14819.803523111816,10800.0,10800.0,72091.99675,66775.34658333333
2025-04-12,29120.035085878608,11594.285627769752,726.9522924542117,12321.237920223964,0.0,0.0,12321.237920223964,596.426623145481,16619.11222998966,18000.17098388799,14600.332988300359,10800.0,10777.561676276568,71957.17576666665,62932.01521666667
2025-04-13,56878.645797920806,34793.280446009965,1912.6244526219964,36705.90489863195,0.0,0.0,36705.90489863195,527.6072441641254,0.0,19871.9485795059,16076.083858048685,10777.561676276568,10800.0,117283.06219999999,63006.703716666656
2025-04-14,57099.939778264226,34792.12130407022,1479.386756346441,36271.50806041666,0.0,0.0,36271.50806041666,1728.1873449520126,267.9291269139122,18989.692445565703,15381.650880908219,10800.0,10800.0,117901.37268333332,65373.34088333332
2025-04-15,55599.75306634557,33837.16147620993,892.1571560010498,34729.318632210976,0.0,0.0,34729.318632210976,1130.735537915758,1706.6826700365634,19044.47780340174,15426.027020755417,10800.0,10800.0,117056.90516666666,66917.47633333332
2025-04-16,56917.429741968816,34831.5371079547,2588.910422171576,37420.447530126265,0.0,0.0,37420.447530126265,152.36888458849944,0.0,19396.142949354427,15710.875788977082,10800.0,10800.0,117924.88506666665,62145.29311666667
2025-04-17,55146.205937657316,33631.90420437447,1933.2702382972325,35565.174442671705,0.0,0.0,35565.174442671705,833.3438863849946,0.0,20350.31517286349,16483.75529001943,10800.0,10800.0,117487.04263333333,64618.700283333324
2025-04-18,28227.554132003315,10961.709923500892,1194.2492889759053,12155.959212476797,0.0,0.0,12155.959212476797,1016.118031950677,18420.663678302793,18263.62498977155,14793.536241714955,10800.0,10800.0,71490.16935,65136.05216666666
2025-04-19,28054.459217941243,11025.76677296182,696.8026619437253,11722.569434905547,0.0,0.0,11722.569434905547,708.8426872833061,17608.721516654583,18543.26304116108,15036.725536233567,10800.0,10781.46391900767,71905.41535,65120.736099999995
2025-04-20,55129.10872603064,33750.74606608712,1188.4573980619286,34939.203464149046,0.0,0.0,34939.203464149046,472.53788559998736,0.0,19540.184627695093,15810.867075539927,10781.46391900767,10800.0,117197.81635000001,65240.07146666667
2025-04-21,56499.73119143503,33822.821537375814,677.3780434765891,34500.19958085239,0.0,0.0,34500.19958085239,1519.7983797505703,3205.56015488107,19089.110290565266,15462.179335357872,10800.0,10800.0,118481.63788333331,69964.7275
2025-04-22,53132.713050578655,32907.16267595958,2955.347534634828,35862.51021059442,0.0,0.0,35862.51021059442,422.99438432021407,0.0,19157.525996726705,15517.59605734863,10800.0,10800.0,117811.00101666666,65658.0717
2025-04-23,53198.75504178101,32737.28902387696,2705.8230852055144,35443.11210908249,0.0,0.0,35443.11210908249,1130.516144527829,90.06371646569028,18587.617061995385,15055.969820216262,10800.0,10800.0,118030.51476666666,66630.59805
2025-04-24,53226.273545016506,32526.438131895145,323.531941783304,32849.97007367845,0.0,0.0,32849.97007367845,722.6333028340778,2030.0901187607806,18806.049904458647,15232.900422611507,10800.0,10800.0,117497.77966666667,70407.67296666667
2025-04-25,27282.141456056357,10345.72052846827,189.02142438812524,10534.741952856393,0.0,0.0,10534.741952856393,153.46343627368952,21793.00369700983,18716.59995479647,15247.202254436295,10800.0,10703.604121054275,71763.3212,69762.96354999999
2025-04-26,27164.359893097175,10718.57484199484,657.3346702552432,11375.909512250082,0.0,0.0,11375.909512250082,84.70691700011685,24245.751542142592,18901.21369350399,15477.400211282678,10703.604121054275,10517.585099338223,72100.92436666667,72030.73073333333
2025-04-27,51450.56203538397,31255.62256260966,2342.3135030498574,33597.936065659516,0.0,0.0,33597.936065659516,136.06787818230782,735.0288143984576,20954.64931481822,16868.692484930005,10517.585099338223,10633.777832752396,117032.52253333334,68459.05135
2025-04-28,54109.45658731053,33156.778606756794,6806.261802968826,39963.04040972562,0.0,0.0,39963.04040972562,215.14373897455027,0.0,19760.041088630063,15856.03333126751,10633.777832752396,10800.0,117537.3008,60915.33348333332
2025-04-29,53226.358953952324,32269.04259646876,851.9107247697998,33120.95332123855,0.0,0.0,33120.95332123855,190.2794448111067,3168.2663440687234,18977.92334596227,15372.11791022944,10800.0,10800.0,117252.75871666666,69819.545
2025-04-30,51924.70567532671,31452.18791005047,287.8078631301015,31739.995773180577,0.0,0.0,31739.995773180577,594.3571353075006,0.0,19044.623037437916,15559.349775773871,10800.0,10651.99431616761,117682.88071666665,69426.02628333334
2025-05-01,51343.18602021647,32391.825679244575,2220.3095679565004,34612.13524720108,1362.2122204638226,8494.024827408832,43106.16007460991,1.1368683772161603e-13,870.8159935338856,20476.38320246915,17350.310850472684,10651.99431616761,9802.616031197977,120364.58391666666,69353.20511666666
2025-05-02,27994.521845832496,11603.821032346223,1474.145394215972,13077.966426562187,1118.1855896692607,5864.813511533619,18942.779938095806,0.0,12759.917465226477,19721.660747301215,15745.436285250826,9802.616031197977,10057.181497934818,74761.02673333333,60470.70664999999
2025-05-03,28747.50969994581,11907.206851832016,226.46905753549754,12133.67590936751,643.4988237196918,2717.6785565923433,14851.354465959854,2.9488869284778048,17942.940857319223,18583.647154493636,15593.50079384314,10057.181497934818,9456.351943820051,74894.84928333333,66027.67763333333
2025-05-04,61006.82665826278,38167.35074989471,0.0,38167.35074989471,0.0,0.0,38167.35074989471,2751.458391922573,3241.9934499999995,17369.80951996845,14091.102036961578,9456.351943820051,9432.400470723238,120670.08423333333,68935.4169
2025-05-05,59653.27635546886,37253.1881942082,343.5007618118875,37596.68895602009,0.0,0.0,37596.68895602009,924.8848902905318,0.0,20948.14739295058,16752.737369815746,9432.400470723238,9671.580491250152,120612.16386666667,65536.15706666667
2025-05-06,57225.38802744008,36536.31169355706,719.4255827998268,37255.737276356886,0.0,0.0,37255.737276356886,974.17560593995,929.9634500542095,20054.774250909875,16467.699549048826,9671.580491250152,9423.43337368146,121017.19009999999,68147.10773333334
2025-05-07,58102.9751749502,36649.34852270822,1083.7213036620851,37733.0698263703,534.4844189803737,3372.084291589891,41105.15411796019,551.3467166593831,242.68027547112456,20640.374166166286,16129.7116397608,9423.43337368146,10077.868301274675,121160.21501666667,66092.36906666667
2025-05-08,62361.25403132064,40064.12575631611,0.0,40064.12575631611,0.0,0.0,40064.12575631611,1401.0912537601944,968.6248353182216,18500.56322836544,14335.537686123214,10077.868301274675,10800.0,120445.47738333332,64618.964983333324
2025-05-09,31410.1624784982,13983.290485886933,0.0,13983.290485886933,0.0,0.0,13983.290485886933,956.1861720574693,18571.234314929592,17807.137586900746,14423.78144538961,10800.0,10800.0,74253.82544999999,65754.4396
2025-05-10,31130.48540743712,14081.979823165415,0.0,14081.979823165415,0.0,0.0,14081.979823165415,401.59029232718865,15242.475799422427,17712.494907127184,14347.120874773018,10800.0,10800.0,74647.98705,62526.941766666656
2025-05-11,59693.80289792532,37829.62286857547,642.7877759083831,38472.410644483854,59.51626666666675,396.62748059166734,38869.03812507552,573.3165879068681,1340.3414356911876,18642.69859120775,15430.557737824081,10800.0,10433.364578949111,120743.09041666667,65259.01133333333
2025-05-12,57760.155334720635,36763.30977369141,2105.0482718720928,38868.358045563495,0.0,0.0,38868.358045563495,2429.6581122616817,2578.64265,17255.670830249946,13716.547346320853,10433.364578949111,10722.860163595338,120448.60361666666,68517.40838333333
2025-05-13,58315.71421056692,36626.84235511252,69.20596754294657,36696.04832265547,0.0,0.0,36696.04832265547,994.3138900914491,749.3133441665291,18755.577462457142,15206.921087030756,10722.860163595338,10706.300894217044,120269.6316,67140.41883333333
2025-05-14,56698.52619954005,35653.41084736748,1567.0834882906288,37220.49433565811,0.0,0.0,37220.49433565811,1414.65555853674,1417.8714916793974,18538.56248017979,15185.35083905896,10706.300894217044,10518.395082980012,120592.00526666666,67577.85648333334
2025-05-15,57016.90286061553,37037.6766099767,1557.2069403064284,38594.88355028312,0.0,0.0,38594.88355028312,1632.128461182071,1000.4850354377734,19764.743348054013,15755.997686605759,10518.395082980012,10800.0,119598.30981666666,66833.25153333333
2025-05-16,29977.13577868618,13341.200300745506,27.860925292937143,13369.061226038442,0.0,0.0,13369.061226038442,703.5353751743485,23214.38577618564,17889.819057683617,14490.753436723731,10800.0,10800.0,74681.34474999999,71965.83821666666
2025-05-17,30194.91597544596,13763.297803941312,151.32597005559109,13914.623773996904,0.0,0.0,13914.623773996904,342.0530101549077,16193.741255135372,18420.603260720163,14943.64037030717,10800.0,10774.498078751292,75274.53043333333,64825.73134999999
2025-05-18,57578.41816248894,36322.7549060526,1102.1548799176524,37424.90978597027,5.236666666666679,34.42846500000008,37459.338250970264,1599.4247731223636,0.0,18205.79974068358,14723.746060829864,10774.498078751292,10800.0,120687.037,67010.8689
2025-05-19,55449.91844023659,35151.42925545775,31.284964244734276,35182.71421970249,79.23650000000009,550.829460833334,35733.54368053582,659.4961036434921,4062.845188805826,17612.00805792909,14265.726526922566,10800.0,10800.0,120072.38798333332,72557.17143333334
2025-05-20,54129.46501332492,34219.572983446276,3990.161214401918,38209.7341978482,0.0,0.0,38209.7341978482,70.4931733959873,0.0,19309.052550372435,15800.362353354762,10800.0,10622.18912494101,120437.57771666667,65910.18289999999
2025-05-21,53997.70851840736,34923.70544634358,2319.767307085883,37243.47275342945,0.0,0.0,37243.47275342945,314.2520639951906,1828.8057462979466,19807.12687896943,15975.48140603369,10622.18912494101,10698.068420420517,120283.05128333332,68920.43599999999
2025-05-22,53518.58889581218,34301.22983751744,1152.536098020478,35453.76593553792,2.57000000000005,16.86434000000033,35470.63027553792,433.57985960258895,0.0,20296.63813278897,16348.53846593753,10698.068420420517,10800.0,119729.68001666665,68913.0492
2025-05-23,28863.827124301275,12421.238810063176,351.98267562006714,12773.221485683245,0.0,0.0,12773.221485683245,526.6749709525023,18666.548325032963,19668.294295763422,15931.318379568373,10800.0,10800.0,74983.38438333332,68562.43549999999
2025-05-24,29480.063463686027,12994.24627090897,245.19958868688673,13239.44585959586,0.0,0.0,13239.44585959586,954.4386704578828,21414.00155640782,19030.586608739224,15414.775153078772,10800.0,10800.0,74693.81781666665,70939.31643333333
2025-05-25,53997.99809762456,34279.94760645405,597.3873766186971,34877.33498307275,0.0,0.0,34877.33498307275,633.5388129549402,1999.93561478537,19145.23037433449,15532.135071918961,10800.0,10772.779479213299,120319.8776,71774.86741666666
2025-05-26,52197.24485457781,33163.36388824954,5632.300769018465,38795.66465726802,67.76241456766545,344.83866466987394,39140.50332193789,353.6366518412855,0.0,20363.572863549747,16557.780124005276,10772.779479213299,10702.461585291105,119407.96936666666,64828.13641666666
2025-05-27,53037.80743067855,33917.34853162876,2123.9043243236033,36041.252855952385,0.0,0.0,36041.252855952385,1681.0593514214356,1406.709878057494,19724.88707600991,15897.79451770948,10702.461585291105,10790.64382291171,120046.82734999999,70656.46005
2025-05-28,54352.675315083536,34429.63249761818,1783.175938650891,36212.808436269086,0.0,0.0,36212.808436269086,535.8133004345907,0.0,20268.5373517739,16409.094695557404,10790.64382291171,10800.0,119921.84721666666,67648.02311666666
