date,t,time_end,L_actual_kw,P_act_kw,L_fc_kw,P_fc_kw,x_plan_kwh,y_used_kwh,r_purchase_waste_kwh,u_charge_kwh,v_discharge_kwh,e_emergency_kwh,w_pv_waste_kwh,g_pv_used_kwh,E_end_kwh,physical_slot0,decision_date,plan_slot0,price_actual,total_cost_yuan,period_start,period_end,L_commit_fc_kw,P_commit_fc_kw,forecast_issue_hour,x0_kwh,x3_kwh,price_fc,E_start_kwh
2025-02-01,27,04:30,3033.47,0,3111.79503085,0,518.632505142,505.578333333,13.0541718088,0,0,0,0,0,10800,26,2025-02-01,25,0.361,187.226334356,04:20,04:30,3111.79503085,0,0,518.632505142,518.632505142,0.381789058094,10800
2025-02-01,28,04:40,3019.3858,0,3245.62989753,0,540.938316255,503.230966667,37.7073495887,0,0,0,0,0,10800,27,2025-02-01,26,0.3799,205.502466345,04:30,04:40,3245.62989753,0,0,540.938316255,540.938316255,0.377599162192,10800
2025-02-01,29,04:50,3017.0819,0.0014,3291.62464572,0,548.60410762,502.84675,45.7573576195,0,0,0,0,0.000233333333333,10800,28,2025-02-01,27,0.4094,224.598521659,04:40,04:50,3291.62464572,0,0,548.60410762,548.60410762,0.392473862827,10800
2025-02-01,30,05:00,2997.85,0,3244.30574338,0,540.717623896,499.641666667,41.0759572293,0,0,0,0,0,10800,29,2025-02-01,28,0.4052,219.098781203,04:50,05:00,3244.30574338,0,0,540.717623896,540.717623896,0.410761123202,10800
2025-02-01,31,05:10,2932.7015,0,3226.1970362,0,537.699506034,488.783583333,48.9159227003,0,0,0,0,0,10800,30,2025-02-01,29,0.3896,209.487727551,05:00,05:10,3226.1970362,0,0,537.699506034,537.699506034,0.400339472021,10800
2025-02-01,32,05:20,2991.1125,0.0199,3221.76650786,0,536.961084644,498.515433333,38.4456513102,0,0,0,0,0.00331666666667,10800,31,2025-02-01,30,0.3908,209.844391879,05:10,05:20,3221.76650786,0,0,536.961084644,536.961084644,0.399024744897,10800
2025-02-01,33,05:30,3175.34,0,3238.83921484,0,539.806535807,529.223333333,10.5832024736,0,0,0,0,0,10800,32,2025-02-01,31,0.3821,206.260077332,05:20,05:30,3238.83921484,0,0,539.806535807,539.806535807,0.39151361482,10800
2025-02-01,34,05:40,3284.4619,0,3306.08073011,0,551.013455018,547.410316667,3.6031383515,0,0,0,0,0,10800,33,2025-02-01,32,0.3475,191.477175619,05:30,05:40,3306.08073011,0,0,551.013455018,551.013455018,0.359644036737,10800
2025-02-01,35,05:50,3187.3644,0.2774,3304.66743007,0,550.777905012,531.181166667,19.596738345,0,0,0,0,0.0462333333333,10800,34,2025-02-01,33,0.5182,285.413110377,05:40,05:50,3304.66743007,0,0,550.777905012,550.777905012,0.539525940617,10800
2025-02-01,36,06:00,3065.9,0,3255.79233542,0,0,0,0,0,510.983333333,0,0,0,10232.2407407,35,2025-02-01,34,0.8102,0,05:50,06:00,3255.79233542,0,0,0,0,0.832023635011,10800
2025-02-01,37,06:10,3211.1231,0,3289.08424082,0,0,0,0,0,535.187183333,0,0,0,9637.58831481,36,2025-02-01,35,0.8756,0,06:00,06:10,3289.08424082,0,0,0,0,0.872843767248,10232.2407407
2025-02-01,38,06:20,3203.9961,3.8641,3267.30698999,0,0,0,0,0,533.355333333,0,0,0.644016666667,9044.97127778,37,2025-02-01,36,0.818,0,06:10,06:20,3267.30698999,0,0,0,0,0.826236254492,9637.58831481
2025-02-01,39,06:30,3027.12,0,3202.29494658,0,0,0,0,0,504.52,0,0,0,8484.3935,38,2025-02-01,37,0.7708,0,06:20,06:30,3202.29494658,0,0,0,0,0.81565355901,9044.97127778
2025-02-01,40,06:40,3117.3221,0,3286.79383956,0,484.390220744,484.390220744,0,0,35.1634625893,0,0,0,8445.32298601,39,2025-02-01,38,0.7715,373.707055304,06:30,06:40,3286.79383956,0,0,484.390220744,484.390220744,0.804426555183,8484.3935
2025-02-01,41,06:50,3398.49,89.6095,3557.97322158,56.0522721121,0,0,0,0,551.480083333,0,0,14.9349166667,7832.56733786,40,2025-02-01,39,0.8181,0,06:40,06:50,3557.97322158,56.0522721121,0,0,0,0.820144681511,8445.32298601
2025-02-01,42,07:00,3652.75,340.5,3823.5308337,265.567793703,0,0,0,0,552.041666667,0,0,56.75,7219.18770823,41,2025-02-01,40,0.8678,0,06:50,07:00,3823.5308337,265.567793703,0,0,0,0.843606245638,7832.56733786
2025-02-01,43,07:10,3703.2843,615.936,3829.25762044,525.976174451,0,0,0,0,514.55805,0,0,102.656,6647.45654157,42,2025-02-01,41,0.864,0,07:00,07:10,3829.25762044,525.976174451,0,0,0,0.820659820496,7219.18770823
2025-02-01,44,07:20,3572.3788,884.9275,3813.68013281,797.863769126,0,0,0,0,447.90855,0,0,147.487916667,6149.7803749,43,2025-02-01,42,0.8237,0,07:10,07:20,3813.68013281,797.863769126,0,0,0,0.811437576445,6647.45654157
2025-02-01,45,07:30,3477.22,1140.675,3859.01373809,1078.19715505,463.469430507,463.469430507,0,74.0452638404,0,0,0,190.1125,6216.42111236,44,2025-02-01,43,0.7654,354.73950211,07:20,07:30,3859.01373809,1078.19715505,0,463.469430507,463.469430507,0.79994422372,6149.7803749
2025-02-01,46,07:40,3654.0022,1388.0797,3819.87450861,1360.93756004,409.822824761,409.822824761,5.68434188608e-14,32.1690747614,0,0,0,231.346616667,6245.37327964,45,2025-02-01,44,0.7258,297.449406212,07:30,07:40,3819.87450861,1360.93756004,0,409.822824761,409.822824761,0.739631404676,6216.42111236
2025-02-01,47,07:50,3841.4201,1674.452,3763.57987915,1637.55215646,0,0,0,0,361.16135,0,0,279.075333333,5844.08289075,46,2025-02-01,45,0.8697,0,07:40,07:50,3763.57987915,1637.55215646,0,0,0,0.865415482182,6245.37327964
2025-02-01,48,08:00,3803.65,2004.1125,3741.99468675,1922.53228761,0,0,0,0,299.922916667,0,0,334.01875,5510.83520557,47,2025-02-01,46,1.0783,0,07:50,08:00,3741.99468675,1922.53228761,0,0,0,1.0922767805,5844.08289075
2025-02-01,49,08:10,3545.4639,2332.1065,3745.91657349,2235.91631542,0,0,0,0,202.226233333,0,0,388.684416667,5286.13939075,48,2025-02-01,47,1.0448,0,08:00,08:10,3745.91657349,2235.91631542,0,0,0,1.0774840139,5510.83520557
2025-02-01,50,08:20,3411.349,2632.5934,3804.55053041,2528.83367563,0,0,0,0,129.7926,0,0,438.765566667,5141.92539075,49,2025-02-01,48,0.9667,0,08:10,08:20,3804.55053041,2528.83367563,0,0,0,1.00403643508,5286.13939075
2025-02-01,51,08:30,3445.37,2927.6625,3861.65091877,2812.34299308,0,0,0,0,86.2845833333,0,0,487.94375,5046.05363149,50,2025-02-01,49,0.9429,0,08:20,08:30,3861.65091877,2812.34299308,0,0,0,0.993177879323,5141.92539075
2025-02-01,52,08:40,3467.1139,3251.299,3845.40787322,3142.18991101,0,0,0,0,35.96915,0,0,541.883166667,5006.08790927,51,2025-02-01,50,0.893,0,08:30,08:40,3845.40787322,3142.18991101,0,0,0,0.983731194807,5046.05363149
2025-02-01,53,08:50,3894.4802,3519.7566,3991.10568555,3446.51672826,0,0,0,0,62.4539333333,0,0,586.6261,4936.69465001,52,2025-02-01,51,0.9266,0,08:40,08:50,3991.10568555,3446.51672826,0,0,0,0.974576388068,5006.08790927
2025-02-01,54,09:00,4422.76,3731.7,4293.12241623,3696.07990384,0,0,0,0,115.176666667,0,0,621.95,4808.72057594,53,2025-02-01,52,0.9995,0,08:50,09:00,4293.12241623,3696.07990384,0,0,0,0.973690763648,4936.69465001
2025-02-01,55,09:10,4267.5205,3992.5758,4467.90135089,3938.30004066,0,0,0,0,45.8241166667,0,0,665.4293,4757.80489075,54,2025-02-01,53,0.9415,0,09:00,09:10,4467.90135089,3938.30004066,0,0,0,0.974721265809,4808.72057594
2025-02-01,56,09:20,4190.1702,4378.3332,4405.82006958,4221.68686298,0,0,0,31.3605,0,0,0,729.7222,4786.02934075,55,2025-02-01,54,0.8825,0,09:10,09:20,4405.82006958,4221.68686298,0,0,0,0.948787995087,4757.80489075
2025-02-01,57,09:30,4418.32,4788.525,4288.65368628,4500.76854545,0,0,0,61.7008333333,0,0,0,798.0875,4841.56009075,56,2025-02-01,55,0.8929,0,09:20,09:30,4288.65368628,4500.76854545,0,0,0,0.897023022292,4786.02934075
2025-02-01,58,09:40,4399.2754,5029.9241,4394.74239517,4689.33171879,0,0,0,105.108116667,0,0,0,838.320683333,4936.15739575,57,2025-02-01,56,0.9059,0,09:30,09:40,4394.74239517,4689.33171879,0,0,0,0.868048610674,4841.56009075
2025-02-01,59,09:50,4182.7342,5203.9177,4426.43281241,4905.21577388,0,0,0,170.19725,0,0,0,867.319616667,5089.33492075,58,2025-02-01,57,0.8581,0,09:40,09:50,4426.43281241,4905.21577388,0,0,0,0.950902558314,4936.15739575
2025-02-01,60,10:00,4071.53,5364.1125,4289.57773026,5166.26914887,0,0,0,215.430416667,0,0,0,894.01875,5283.22229575,59,2025-02-01,58,0.8084,0,09:50,10:00,4289.57773026,5166.26914887,0,0,0,1.07842850334,5089.33492075
2025-02-01,61,10:10,4268.5932,5471.099,4213.66434485,5378.37971162,0,0,0,200.417633333,0,0,0,911.849833333,5463.59816575,60,2025-02-01,59,0.8605,0,10:00,10:10,4213.66434485,5378.37971162,0,0,0,1.07989283589,5283.22229575
2025-02-01,62,10:20,4240.2423,5601.7634,4311.71037022,5601.76481526,0,0,0,226.920183333,0,0,0,933.627233333,5667.82633075,61,2025-02-01,60,0.8292,0,10:10,10:20,4311.71037022,5601.76481526,0,0,0,1.03251228402,5463.59816575
2025-02-01,63,10:30,4001.96,5755.3125,4430.64521391,5801.48321857,0,0,0,292.225416667,0,0,0,959.21875,5930.82920575,62,2025-02-01,61,0.7446,0,10:20,10:30,4430.64521391,5801.48321857,0,0,0,1.0413443532,5667.82633075
2025-02-01,64,10:40,4072.3226,5878.849,4309.78015707,5867.86510467,0,0,0,301.087733333,0,0,0,979.808166667,6201.80816575,63,2025-02-01,62,0.7982,0,10:30,10:40,4309.78015707,5867.86510467,0,0,0,1.08849263087,5930.82920575
2025-02-01,65,10:50,4068.783,6128.0874,4181.93114425,5929.13168883,0,0,0,343.2174,0,0,0,1021.3479,6510.70382575,64,2025-02-01,63,0.6917,0,10:40,10:50,4181.93114425,5929.13168883,0,0,0,0.83280181237,6201.80816575
2025-02-01,66,11:00,3917.55,6361.65,4212.18103484,6064.34827661,0,0,0,407.35,0,0,0,1060.275,6877.31882575,65,2025-02-01,64,0.438,0,10:50,11:00,4212.18103484,6064.34827661,0,0,0,0.420733914276,6510.70382575
2025-02-01,67,11:10,3946.1661,6277.0669,4318.60116717,6217.30916417,0,0,0,388.483466667,0,0,0,1046.17781667,7226.95394575,66,2025-02-01,65,0.3671,0,11:00,11:10,4318.60116717,6217.30916417,0,0,0,0.371814592514,6877.31882575
2025-02-01,68,11:20,3936.6103,6308.0507,4226.53208773,6243.06428798,0,0,0,395.240066667,0,0,0,1051.34178333,7582.67000575,67,2025-02-01,66,0.3419,0,11:10,11:20,4226.53208773,6243.06428798,0,0,0,0.437923738643,7226.95394575
2025-02-01,69,11:30,3927.21,6594.375,4084.60833852,6245.74617026,0,0,0,444.5275,0,0,0,1099.0625,7982.74475575,68,2025-02-01,67,0.308,0,11:20,11:30,4084.60833852,6245.74617026,0,0,0,0.436501933812,7582.67000575
2025-02-01,70,11:40,4153.2513,6817.8939,4283.65136141,6459.30689058,0,0,0,444.1071,0,0,0,1136.31565,8382.44114575,69,2025-02-01,68,0.3563,0,11:30,11:40,4283.65136141,6459.30689058,0,0,0,0.431963853817,7982.74475575
2025-02-01,71,11:50,4080.8969,6770.5009,4332.74792915,6571.90992374,0,0,0,448.267333333,0,0,0,1128.41681667,8785.88174575,70,2025-02-01,69,0.3499,0,11:40,11:50,4332.74792915,6571.90992374,0,0,0,0.421611874989,8382.44114575
2025-02-01,72,12:00,3840.2,6603.9375,4127.61499384,6477.37864084,0,0,0,460.622916667,0,0,0,1100.65625,9200.44237075,71,2025-02-01,70,0.2979,0,11:50,12:00,4127.61499384,6477.37864084,0,0,0,0.4054930873,8785.88174575
2025-02-01,73,12:10,4061.0483,6632.8992,4059.69082934,6386.30660216,0,0,0,428.641816667,0,0,0,1105.4832,9586.22000575,72,2025-02-01,71,0.3528,0,12:00,12:10,4059.69082934,6386.30660216,0,0,0,0.399641268425,9200.44237075
2025-02-01,74,12:20,3978.5628,6536.8864,4059.03063637,6393.08729707,0,0,0,426.387266667,0,0,0,1089.48106667,9969.96854575,73,2025-02-01,72,0.4214,0,12:10,12:20,4059.03063637,6393.08729707,0,0,0,0.394263540055,9586.22000575
2025-02-01,75,12:30,3564.13,6314.475,4038.70192091,6491.43970317,0,0,0,458.390833333,0,0,0,1052.4125,10382.5202958,74,2025-02-01,73,0.4077,0,12:20,12:30,4038.70192091,6491.43970317,0,0,0,0.372258834518,9969.96854575
2025-02-01,76,12:40,3606.685,6312.5866,4022.21203541,6590.32856524,0,0,0,450.9836,0,0,0,1052.09776667,10788.4055358,75,2025-02-01,74,0.3359,0,12:30,12:40,4022.21203541,6590.32856524,0,0,0,0.353671495585,10382.5202958
2025-02-01,77,12:50,3800.0122,6353.9385,4051.67819596,6540.6706916,0,0,0,12.8827380516,0,0,412.771645282,646.218104718,10800,76,2025-02-01,75,0.4541,0,12:40,12:50,4051.67819596,6540.6706916,0,0,0,0.49625448366,10788.4055358
2025-02-01,78,13:00,3832.09,6313.35,4108.86718038,6398.91070389,0,0,0,0,0,0,413.543333333,638.681666667,10800,77,2025-02-01,76,0.6884,0,12:50,13:00,4108.86718038,6398.91070389,0,0,0,0.718598834175,10800
2025-02-01,79,13:10,3716.2454,6246.1375,4110.85801597,6351.41290311,0,0,0,0,0,0,421.648683333,619.374233333,10800,78,2025-02-01,77,0.7168,0,13:00,13:10,4110.85801597,6351.41290311,0,0,0,0.757985925755,10800
2025-02-01,80,13:20,3639.0264,6175.373,3980.95416388,6237.91003631,0,0,0,0,0,0,422.724433333,606.5044,10800,79,2025-02-01,78,0.7194,0,13:10,13:20,3980.95416388,6237.91003631,0,0,0,0.716052947143,10800
2025-02-01,81,13:30,3642.08,6103.6875,3862.70729235,6056.29397051,0,0,0,0,0,0,410.267916667,607.013333333,10800,80,2025-02-01,79,0.7375,0,13:20,13:30,3862.70729235,6056.29397051,0,0,0,0.704488241889,10800
2025-02-01,82,13:40,3637.91,5992.7643,3981.19667037,5965.95820934,0,0,0,0,0,0,392.475716667,606.318333333,10800,81,2025-02-01,80,0.6413,0,13:30,13:40,3981.19667037,5965.95820934,0,0,0,0.746896557935,10800
2025-02-01,83,13:50,3749.5633,5691.8061,4031.18687233,5794.68719373,0,0,0,0,0,0,323.707133333,624.927216667,10800,82,2025-02-01,81,0.6761,0,13:40,13:50,4031.18687233,5794.68719373,0,0,0,0.849299945856,10800
2025-02-01,84,14:00,3849.87,5251.125,3925.90523346,5541.53931174,0,0,0,0,0,0,233.5425,641.645,10800,83,2025-02-01,82,0.8225,0,13:50,14:00,3925.90523346,5541.53931174,0,0,0,0.969671167783,10800
2025-02-01,85,14:10,3676.3403,4893.7405,3859.83512796,5380.09117443,0,0,0,0,0,0,202.900033333,612.723383333,10800,84,2025-02-01,83,0.8111,0,14:00,14:10,3859.83512796,5380.09117443,0,0,0,1.03842523794,10800
2025-02-01,86,14:20,3619.6065,4617.2194,3748.06988284,5162.63200642,0,0,0,0,0,0,166.268816667,603.26775,10800,85,2025-02-01,84,0.8061,0,14:10,14:20,3748.06988284,5162.63200642,0,0,0,1.05638706375,10800
2025-02-01,87,14:30,3664.87,4364.4,3644.30815362,4845.12506568,0,0,0,0,0,0,116.588333333,610.811666667,10800,86,2025-02-01,85,0.8727,0,14:20,14:30,3644.30815362,4845.12506568,0,0,0,1.09017055023,10800
2025-02-01,88,14:40,3429.7385,4104.4044,3706.71999488,4535.83342109,0,0,0,0,0,0,112.444316667,571.623083333,10800,87,2025-02-01,86,0.8717,0,14:30,14:40,3706.71999488,4535.83342109,0,0,0,1.15929665941,10800
2025-02-01,89,14:50,3327.5652,3890.1686,3679.60297891,4208.90934161,0,0,0,0,0,0,93.7672333333,554.5942,10800,88,2025-02-01,87,0.7054,0,14:40,14:50,3679.60297891,4208.90934161,0,0,0,0.930332494547,10800
2025-02-01,90,15:00,3473.54,3688.35,3601.60159245,3893.14628758,0,0,0,0,0,0,35.8016666667,578.923333333,10800,89,2025-02-01,88,0.5147,0,14:50,15:00,3601.60159245,3893.14628758,0,0,0,0.547233946497,10800
2025-02-01,91,15:10,3562.932,3392.3571,3746.68997996,3653.78477642,15.4842005907,15.4842005907,0,0,12.9449494093,0,0,565.39285,10785.6167229,90,2025-02-01,89,0.5575,8.63244182933,15:00,15:10,3746.68997996,3653.78477642,0,15.4842005907,15.4842005907,0.525521403804,10800
2025-02-01,92,15:20,3620.2202,3032.6158,3752.30713707,3349.95679674,67.0583900552,67.0583900552,0,0,30.8756766114,0,0,505.435966667,10751.3104155,91,2025-02-01,90,0.6606,44.2987724705,15:10,15:20,3752.30713707,3349.95679674,0,67.0583900552,67.0583900552,0.614883850506,10785.6167229
2025-02-01,93,15:30,3651.93,2703.825,3609.66304057,2992.80633662,102.809450658,102.809450658,0,0,55.2080493418,0,0,450.6375,10689.9681385,92,2025-02-01,91,0.688,70.7329020528,15:20,15:30,3609.66304057,2992.80633662,0,102.809450658,102.809450658,0.634919100254,10751.3104155
2025-02-01,94,15:40,3580.7319,2481.7698,3677.40153835,2728.56216061,158.13989629,158.13989629,0,0,25.0204537098,0,0,413.6283,10662.1676344,93,2025-02-01,92,0.6617,104.641169375,15:30,15:40,3677.40153835,2728.56216061,0,158.13989629,158.13989629,0.653627607737,10689.9681385
2025-02-01,95,15:50,3420.6657,2255.8374,3725.41042181,2433.15175605,215.376444294,215.376444294,0,21.2383942944,0,0,0,375.9729,10681.2821892,94,2025-02-01,93,0.6465,139.240871236,15:40,15:50,3725.41042181,2433.15175605,0,215.376444294,215.376444294,0.664377870641,10662.1676344
2025-02-01,96,16:00,3292.5,1973.5875,3614.49068998,2082.93605762,255.259105392,255.259105392,0,35.4403553924,0,0,0,328.93125,10713.1785091,95,2025-02-01,94,0.6667,170.181245565,15:50,16:00,3614.49068998,2082.93605762,0,255.259105392,255.259105392,0.677246807946,10681.2821892
2025-02-01,97,16:10,3324.4944,1687.0443,3468.90294965,1786.05716941,280.474296706,280.474296706,0,7.56594670634,0,0,0,281.17405,10719.9878611,96,2025-02-01,95,0.6956,195.097920789,16:00,16:10,3468.90294965,1786.05716941,0,280.474296706,280.474296706,0.723391612709,10713.1785091
2025-02-01,98,16:20,3354.2164,1442.6491,3480.40698625,1498.67959105,330.2878992,330.2878992,0,11.6933491999,0,0,0,240.441516667,10730.5118754,97,2025-02-01,96,0.7032,232.258450717,16:10,16:20,3480.40698625,1498.67959105,0,330.2878992,330.2878992,0.76583516067,10719.9878611
2025-02-01,99,16:30,3378.64,1214.175,3600.33614087,1180.83573242,403.250068074,403.250068074,0,42.5059014075,0,0,0,202.3625,10768.7671867,98,2025-02-01,97,0.7041,283.928372931,16:20,16:30,3600.33614087,1180.83573242,0,403.250068074,403.250068074,0.781767593746,10730.5118754
2025-02-01,100,16:40,3481.7178,933.1142,3551.98081468,846.349151227,450.938610575,450.938610575,0,26.1713439084,0,0,0,155.519033333,10792.3213962,99,2025-02-01,98,0.7357,331.7555358,16:30,16:40,3551.98081468,846.349151227,0,450.938610575,450.938610575,0.782821814208,10768.7671867
2025-02-01,101,16:50,3196.9081,640.2688,3182.00364091,546.763997736,439.206607196,434.63833202,4.56827517595,8.53178201994,0,0,0,106.711466667,10800,100,2025-02-01,99,0.7466,327.911652932,16:40,16:50,3182.00364091,546.763997736,0,439.206607196,439.206607196,0.789326925088,10792.3213962
2025-02-01,102,17:00,2680.68,358.2375,2758.69441913,285.478701753,412.202619563,387.07375,25.1288695633,0,0,0,0,59.70625,10800,101,2025-02-01,100,0.7383,304.329194024,16:50,17:00,2758.69441913,285.478701753,0,412.202619563,412.202619563,0.791621604248,10800
2025-02-01,103,17:10,2601.2611,95.3846,2734.63659402,62.5387489592,445.349640843,417.646083333,27.7035575096,0,0,0,0,15.8974333333,10800,102,2025-02-01,101,0.7642,340.336195532,17:00,17:10,2734.63659402,62.5387489592,0,445.349640843,445.349640843,0.770470025485,10800
2025-02-01,104,17:20,2638.6848,0,2765.27973391,0,460.879955651,439.7808,21.0991556509,0,0,0,0,0,10800,103,2025-02-01,102,0.787,362.712525097,17:10,17:20,2765.27973391,0,0,460.879955651,460.879955651,0.788974337646,10800
