date,model,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,grid_cost_yuan,two_way_grid_cost_yuan,reversal_gap_yuan,adjusted_kwh,emergency_kwh,emergency_cost_yuan,total_cost_yuan,planned_purchase_kwh,final_commitment_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,start_soc_kwh,end_soc_kwh,emergency_slots
2025-02-23,M1,47721.23853552431,0.0,0.0,47721.23853552431,47721.23853552431,0.0,0.0,45.004687672576914,208.10918674961798,47929.34772227393,77842.20705342012,77842.20705342012,2027.268654166172,0.0,23227.88062637717,18899.791222783977,10800.0,10705.32453842393,3
2025-02-24,M1,46153.118279656956,0.0,361.14838882992274,46514.266668486875,46514.266668486875,0.0,186.91529582585343,68.02218512260299,310.6268213642724,46824.89348985114,75495.56424284987,75682.47953867572,2457.4913540859375,760.5988499999997,22337.73677698554,18008.358873939826,10705.32453842393,10800.0,2
2025-02-25,M1,45941.17252846096,0.0,21.853773301119197,45963.026301762075,45963.026301762075,0.0,16.58932004152598,65.42801478012564,290.36124155884823,46253.387543320925,75345.74288293908,75362.33220298061,4345.875787417654,1193.5753032748291,21947.437577991193,17880.45168425626,10800.0,10685.525282129563,3
2025-02-26,M1,43389.2218395879,0.0,2609.6939469264535,45998.91578651436,45998.91578651436,0.0,2146.1465333045403,401.2913753507042,1948.4911472930953,47947.406933807455,71312.01975157652,73458.16628488107,654.5566550767562,0.0,22563.2932933594,18173.240321537724,10685.525282129563,10800.0,6
2025-02-27,M1,43346.85898398978,0.0,380.279529893162,43727.13851388296,43727.13851388296,0.0,200.05526433615205,1718.0343737277774,8647.103509750685,52374.24202363364,71251.76186014856,71451.81712448472,1712.678467581163,262.3258893687163,22306.647059276926,18068.384118014306,10800.0,10800.0,15
2025-02-28,M1,17302.847684047585,0.0,154.04666537274932,17456.894349420334,17456.894349420334,0.0,148.85893160627077,193.94936306404776,1009.2986417358522,18466.192991156186,33903.89883702901,34052.75776863528,384.3522850970036,6503.190350000003,21686.959215367664,17620.38826876534,10800.0,10740.054106313857,4
2025-03-01,M1,17453.31567496667,0.0,0.0,17453.31567496667,17453.31567496667,0.0,0.0,191.61444521967422,1031.2898818489039,18484.605556815575,34178.72266857598,34178.72266857598,513.2644691973535,6250.655635149014,20605.781155771387,16658.130079655435,10740.054106313857,10776.223724668733,4
2025-03-02,M1,44859.71288907042,0.0,5456.436895914936,50316.14978498533,50316.14978498533,0.0,2795.3149795134195,433.37634138647275,2590.471305221956,52906.62109020729,74113.16771381811,76908.48269333152,800.39170738229,0.0,22280.675827540304,18097.51556687125,10776.223724668733,10720.48133959806,7
2025-03-03,M1,46744.56362361648,0.0,1814.8281442978323,48559.391767914305,48559.391767914305,0.0,946.8517650019335,462.14931034031986,2701.9758933941366,51261.36766130844,76624.16611818579,77571.01788318773,1468.5100165656922,104.3053166666665,23739.685902271358,19296.480675309,10720.48133959806,10645.66456796561,8
2025-03-04,M1,45585.96914442415,0.0,109.23932691697776,45695.208471341124,45695.208471341124,0.0,86.03633609394979,285.94753302787103,1668.842361633037,47364.050832974164,74761.18200153603,74847.21833762998,1209.8318969760135,416.5786672793465,23016.4726714921,18709.17529842294,10645.66456796561,10572.517418505231,9
2025-03-05,M1,44873.13697380834,0.0,122.16471891674499,44995.30169272506,44995.30169272506,0.0,71.05642861292762,464.247297003414,3025.8945460766045,48021.19623880166,74172.08321536814,74243.13964398106,4074.015245142371,273.07081150045155,21924.833751345006,17695.004883670015,10572.517418505231,10643.75125730461,8
2025-03-06,M1,42023.76322175417,0.0,2472.9471909536587,44496.71041270781,44496.71041270781,0.0,1355.5303849100833,276.05090294852687,1699.1893257851493,46195.89973849296,69541.25515964432,70896.78554455441,689.6850708131627,599.4014666666665,21465.013890038026,17521.918113348256,10643.75125730461,10493.465854618546,6
2025-03-07,M1,16461.305234574935,0.0,0.0,16461.305234574935,16461.305234574935,0.0,0.0,272.2364012900707,1317.0206698656239,17778.325904440557,32509.377504242206,32509.377504242206,135.59680004677926,7588.979700357836,20729.277598426903,16594.52572663258,10493.465854618546,10711.453774722124,2
2025-03-08,M1,15367.110457078243,0.0,1585.0323270450135,16952.142784123265,16952.142784123265,0.0,1321.2560468608503,314.8360248433055,1403.8634371749913,18356.006221298256,30381.250195652945,31702.506242513795,147.77093802421507,8746.107483333333,21419.334509096312,17359.010179763427,10711.453774722124,10701.065744282778,7
2025-03-09,M1,41656.978275604415,0.0,1123.6173570922383,42780.59563269668,42780.59563269668,0.0,854.7355838199059,468.6459230919088,2658.090440164735,45438.68607286141,69356.91393129912,70211.64951511903,2591.8074463064836,528.6592454083307,22342.753665566765,18116.449969070636,10701.065744282778,10680.155188769935,10
2025-03-10,M1,40452.666957181056,0.0,4802.66590032798,45255.33285750904,45255.33285750904,0.0,3819.372240717218,910.096883337299,4836.360020890796,50091.69287839984,67462.79299443608,71282.16523515331,102.17953102462184,0.0,21331.908434555,17283.89729708901,10680.155188769935,10674.542449770535,9
2025-03-11,M1,40261.303380931924,0.0,2944.5896886817495,43205.893069613674,43205.893069613674,0.0,2753.7844898494045,111.06452224133541,633.477317174535,43839.37038678821,66872.25563005549,69626.0401199049,925.3251326491053,616.3332613440556,22174.523510706902,17917.996062553826,10674.542449770535,10722.729095458053,4
2025-03-12,M1,41555.946888133236,0.0,611.1301009172453,42167.076989050496,42167.076989050496,0.0,343.77439318075363,163.42883446967699,1093.6645361019087,43260.74152515241,69140.28675330766,69484.06114648841,2217.295177028043,932.7540833333331,21929.78390149759,17867.877864234215,10722.729095458053,10606.336979878983,3
2025-03-13,M1,41180.22518146346,0.0,2539.3441708606147,43719.56935232408,43719.56935232408,0.0,2462.08271750743,1155.4041241407865,6033.583750124716,49753.15310244879,68473.78855465898,70935.8712721664,247.1666213213391,0.0,22205.046406032943,17906.555647713743,10606.336979878983,10694.705803404466,10
2025-03-14,M1,16084.430300446951,0.0,36.18216521058074,16120.61246565753,16120.61246565753,0.0,26.109290190177916,0.0,0.0,16120.61246565753,31525.83491662248,31551.94420681266,421.385831207437,10910.318041711847,21558.15565065292,17367.341300092885,10694.705803404466,10800.0,0
2025-03-15,M1,15898.515756431318,0.0,280.9360476451974,16179.451804076512,16179.451804076512,0.0,235.93748670997468,431.9565681925887,1860.144680707419,18039.59648478393,31189.81662336687,31425.754110076843,351.9018035261088,6616.843649999997,21381.625436308135,17416.785361564805,10800.0,10691.479157605314,10
2025-03-16,M1,41118.6099321623,0.0,1511.9424076733872,42630.55233983571,42630.55233983571,0.0,1526.222941509177,227.97774808860447,1170.0651803239712,43800.617520159685,68302.72214291239,69828.94508442156,2406.285366899685,0.0,22115.377758536455,17815.78722625931,10691.479157605314,10800.0,4
2025-03-17,M1,40781.828861429196,0.0,234.38473565198225,41016.21359708118,41016.21359708118,0.0,173.45785592050936,0.0,0.0,41016.21359708118,67911.46884082042,68084.92669674093,4769.851592114198,1520.3285999999998,20719.026691017945,16782.411619724535,10800.0,10800.0,0
2025-03-18,M1,40337.68027279469,0.0,81.63337463753695,40419.31364743223,40419.31364743223,0.0,78.84766812603152,952.2201353816116,4775.564718468416,45194.878365900644,67231.06922110752,67309.91688923356,1951.657925240829,1049.8160319186893,21761.6036883631,17626.89898757411,10800.0,10800.0,7
2025-03-19,M1,37722.401980970484,0.0,1581.7640566505834,39304.16603762106,39304.16603762106,0.0,1774.6935991938376,1074.8271996331887,5434.000918362079,44738.166955983135,62495.95618703495,64270.64978622879,1449.063639496303,331.9128999043638,21573.842086638488,17474.812090177176,10800.0,10800.0,6
2025-03-20,M1,39211.703669850525,0.0,2177.967201621582,41389.67087147208,41389.67087147208,0.0,1381.658693772508,624.5155676618408,3111.086333405002,44500.75720487708,65277.089554766935,66658.74824853944,966.5652362173782,0.0,21619.66717535392,17511.93041203668,10800.0,10800.0,7
2025-03-21,M1,15099.083009539518,0.0,1069.852416665905,16168.935426205418,16168.935426205418,0.0,867.6593595479878,301.3307869615543,1222.949184510071,17391.88461071549,29766.824830053163,30634.48418960115,565.1353900008826,14268.818766666665,21412.612122255203,17344.21581902671,10800.0,10800.0,6
2025-03-22,M1,15512.572799008123,0.0,162.197938941658,15674.770737949782,15674.770737949782,0.0,139.6666711481024,76.51286206151795,291.6678009536502,15966.438538903432,30574.237244929926,30713.903916078023,676.1079598470724,10197.264699999996,21241.286236627053,17205.441851667914,10800.0,10800.0,3
2025-03-23,M1,39050.45502834128,0.0,527.6847894236444,39578.139817764924,39578.139817764924,0.0,426.7481478088907,495.3476970040583,2539.3121084469603,42117.451926211885,65290.91192636632,65717.66007417522,2310.906845919133,1045.6310065904934,21509.2094842262,17422.45968222322,10800.0,10800.0,7
2025-03-24,M1,37250.38211722073,0.0,2224.7137055037115,39475.09582272444,39475.09582272444,0.0,1303.3608608633754,988.4682554248599,5043.964469962215,44519.060292686656,62636.20738222887,63939.56824309225,1345.053747421968,1540.1411342666934,21286.02386050066,17241.679327005542,10800.0,10800.0,7
2025-03-25,M1,38344.163520556845,0.0,1604.5634980572138,39948.72701861406,39948.72701861406,0.0,1037.612017958149,871.657056811122,4269.443861322893,44218.17087993695,64458.50468389179,65496.11670184993,637.2450408223351,640.7398238664343,21850.566771257683,17710.90259395206,10800.0,10786.729434185174,10
2025-03-26,M1,36959.387350933575,0.0,681.0715335963408,37640.4588845299,37640.4588845299,0.0,691.737209731848,521.3357246897402,2680.9918232569953,40321.4507077869,61684.23710429945,62375.97431403131,1952.827825826821,1257.1062604746126,21488.829350103195,17394.008264350246,10786.729434185174,10800.0,5
2025-03-27,M1,37504.43042910575,0.0,1606.8227196943697,39111.2531488001,39111.2531488001,0.0,999.2303660542852,503.6701673082964,2525.0308425903086,41636.2839913904,62565.11882199292,63564.3491880472,1323.956846555868,0.0,21195.1216252613,17168.04851646167,10800.0,10800.0,5
2025-03-28,M1,14907.213286386865,0.0,157.9029405370927,15065.116226923958,15065.116226923958,0.0,130.67411095839606,293.7814120751729,1126.9080877095075,16192.024314633465,29738.434400960057,29869.108511918457,574.9209719435039,14728.673483333336,21249.551063421706,17212.13636137158,10800.0,10800.0,4
2025-03-29,M1,14762.484678497753,0.0,557.8171818455666,15320.301860343317,15320.301860343317,0.0,379.0090229197294,47.35456942855308,188.1256341976424,15508.42749454096,29594.470460346645,29973.479483266372,225.66686501395412,18021.05137786599,21404.77171832446,17337.86509184281,10800.0,10800.0,2
2025-03-30,M1,36046.4679731247,0.0,500.4292864268328,36546.897259551544,36546.897259551544,0.0,295.41613973620457,262.9223617272436,1326.359385122122,37873.25664467367,60312.4211759419,60607.8373156781,1044.8434697400696,327.37218092605735,21857.496456522196,17704.572129782977,10800.0,10800.0,4
2025-03-31,M1,34263.267184490294,0.0,4717.54815236047,38980.81533685077,38980.81533685077,0.0,5017.043592534646,0.0,0.0,38980.81533685077,56713.825312852176,61730.868905386815,757.0940690645583,0.0,21170.44922625761,17148.06387326867,10800.0,10800.0,0
2025-04-01,M1,37245.38897882185,0.0,2676.7881409435504,39922.17711976539,39922.17711976539,0.0,2759.0723872229078,0.0,0.0,39922.17711976539,62756.27628642238,65515.348673645276,531.4030931002738,743.812513611806,21217.271317192295,17185.989766925755,10800.0,10800.0,0
2025-04-02,M1,36775.346973228494,0.0,2931.9142305149253,39707.26120374342,39707.26120374342,0.0,3025.05585308657,1372.5495818539894,6795.526474995332,46502.78767873876,61933.57362326114,64958.6294763477,1833.3257743937884,0.0,21381.67307267322,17319.155188865305,10800.0,10800.0,9
2025-04-03,M1,37393.85880308576,0.0,252.6393735762399,37646.49817666199,37646.49817666199,0.0,164.37517356373928,393.9353206532428,1986.682337208798,39633.180513870786,62852.218212611864,63016.593386175606,1657.3269730596728,1777.4385026672917,21643.331391764328,17531.09842732911,10800.0,10800.0,4
2025-04-04,M1,14246.022721507621,0.0,37.649860960890166,14283.67258246851,14283.67258246851,0.0,34.844572423524895,158.63331215757415,624.7540362265548,14908.426618695066,28842.664017059367,28877.508589482888,390.2516694487743,18150.539407041688,21392.360921842126,17327.812346692124,10800.0,10800.0,2
2025-04-05,M1,14107.798144754144,0.0,840.7768940645595,14948.575038818708,14948.575038818708,0.0,617.0593786002563,0.0,0.0,14948.575038818708,28703.582717734876,29320.64209633513,142.81214870509962,13061.967155492477,21430.25162528539,17358.503816481163,10800.0,10800.0,0
2025-04-06,M1,35672.01863074159,0.0,399.9753668373936,36071.993997579,36071.993997579,0.0,247.29807760687981,3.8839788388581837,15.07760585244747,36087.07160343145,60023.98968679823,60271.28776440512,647.003785724658,1130.3149486284565,21515.267234256684,17427.490492032484,10800.0,10799.86218635048,1
2025-04-07,M1,34261.79778084657,0.0,1635.8887974649847,35897.68657831154,35897.68657831154,0.0,1986.9286405424384,0.0,0.0,35897.68657831154,57313.23353057324,59300.16217111568,908.2092332348443,1123.568309865228,21187.059538935326,17161.394194253047,10799.86218635048,10800.0,0
2025-04-08,M1,35454.99673731632,0.0,852.9424627299688,36307.9392000463,36307.9392000463,0.0,441.4473321067044,143.04487400266177,707.9093028279715,37015.84850287427,59326.086206547654,59767.53353865436,1369.3935310306988,187.53733183331656,21420.9121451282,17420.458212001846,10800.0,10722.756250613325,6
2025-04-09,M1,35027.681640980736,0.0,5261.576067782374,40289.2577087631,40289.2577087631,0.0,4974.548848987941,0.0,0.0,40289.2577087631,58647.33747076589,63621.88631975382,487.59002082376423,0.0,20953.469992487477,16953.48471022408,10722.756250613325,10743.674010269746,0
2025-04-10,M1,35535.08175670354,0.0,1920.8281076852202,37455.909864388756,37455.909864388756,0.0,2105.8083962002906,0.0,0.0,37455.909864388756,59423.695634168194,61529.50403036849,2106.6205714108837,852.2239000426212,21417.35565364847,17307.33399473348,10743.674010269746,10788.922993293952,0
2025-04-11,M1,13707.31926251293,0.0,774.7716533884644,14482.090915901392,14482.090915901392,0.0,625.5283582957429,57.77801247727179,243.8809906665642,14725.971906567956,28008.471117765985,28633.999476061726,168.30235468368454,19120.046109422517,21456.892377529923,17370.113519763792,10788.922993293952,10800.0,1
2025-04-12,M1,13947.111099554106,0.0,199.75542366344942,14146.866523217555,14146.866523217555,0.0,134.91062956367097,0.0,0.0,14146.866523217555,28401.193103284535,28536.103732848205,438.6482048141298,15099.668819004646,20908.558731733858,16935.93257270443,10800.0,10800.0,0
2025-04-13,M1,33984.685926582606,0.0,2386.18551880165,36370.871445384255,36370.871445384255,0.0,1777.7707332680193,0.0,0.0,36370.871445384255,57082.23543610479,58860.006169372806,559.0965373622932,0.0,21181.84815093257,17157.297002255378,10800.0,10800.0,0
2025-04-14,M1,34110.6199084335,0.0,315.22610067152846,34425.84600910504,34425.84600910504,0.0,220.31183598675727,95.51334542345921,658.6337129301871,35084.47972203523,57328.9866813345,57549.29851732125,1102.8777634326411,0.0,21125.801575326714,17111.899276014636,10800.0,10800.0,2
2025-04-15,M1,33440.70502786858,0.0,1263.6787459011484,34704.38377376974,34704.38377376974,0.0,881.3891093854977,0.0,0.0,34704.38377376974,55819.79556543601,56701.1846748215,1109.7774123920644,1675.212121587116,19877.71740794211,16100.951100433118,10800.0,10800.0,0
2025-04-16,M1,33938.70201056225,0.0,2883.3030111672083,36822.00502172944,36822.00502172944,0.0,2664.5839622964186,0.0,0.0,36822.00502172944,57137.32175277752,59801.90571507393,183.8194004685996,0.0,20202.60191897547,16364.107554370128,10800.0,10800.0,0
2025-04-17,M1,33193.10672459995,0.0,2191.410735942919,35384.51746054287,35384.51746054287,0.0,2621.9647998732353,0.0,0.0,35384.51746054287,55105.42711580488,57727.39191567811,944.7031288485204,0.0,20601.823351734678,16687.47691490509,10800.0,10800.0,0
2025-04-18,M1,13341.479480797867,0.0,747.017199192456,14088.496679990321,14088.496679990321,0.0,602.4488304142961,0.0,0.0,14088.496679990321,27479.991524545447,28082.440354959745,775.6689244387096,16912.901969989616,21261.854090516215,17222.101813318135,10800.0,10800.0,0
2025-04-19,M1,13221.980797278691,0.0,418.793397789867,13640.774195068558,13640.774195068558,0.0,333.5774730057945,163.89004394100613,658.3745840844572,14299.148779153014,27314.07676669932,27647.654239705116,694.4884640598134,16305.162466666663,21195.863699577047,17168.6495966574,10800.0,10800.0,4
2025-04-20,M1,32987.16934838486,0.0,1280.7250105931312,34267.89435897799,34267.89435897799,0.0,1274.6194969394758,0.0,0.0,34267.89435897799,55333.20410637866,56607.82360331814,645.5986053507083,0.0,21076.211129653202,17071.731015019097,10800.0,10800.0,0
2025-04-21,M1,33470.396284900606,0.0,261.19241486598065,33731.58869976659,33731.58869976659,0.0,180.2855753411908,0.0,0.0,33731.58869976659,56577.07205705913,56757.357632400315,1586.3566252030664,2885.2982687268445,19864.399180094064,16095.60682495699,10800.0,10793.951678799114,0
2025-04-22,M1,31742.807307472107,0.0,2911.657661164571,34654.46496863668,34654.46496863668,0.0,3858.1698769480104,227.81057396081638,1175.8715287639905,35830.336497400676,52641.258685516215,56499.428562464236,306.7636604446054,126.1450044242697,21768.198241098486,17626.79708620898,10793.951678799114,10800.0,4
2025-04-23,M1,31966.10046589132,0.0,2189.0534280600064,34155.153893951334,34155.153893951334,0.0,2914.3469039373313,0.0,0.0,34155.153893951334,53427.84680858262,56342.19371251995,901.8571035269715,88.59674522466321,20799.069195271877,16847.246048170226,10800.0,10800.0,0
2025-04-24,M1,32019.736823660794,0.0,459.72909966864097,32479.465923329437,32479.465923329437,0.0,287.3652948036851,0.0,0.0,32479.465923329437,53427.40466148248,53714.76995628615,829.4234725395861,2030.0901187607806,19816.5771841358,16051.42751915,10800.0,10800.0,0
2025-04-25,M1,12615.163216083889,0.0,43.32014777664833,12658.483363860543,12658.483363860543,0.0,29.465582170611185,57.415433974823316,275.8294069574564,12934.312770818,26506.122084976414,26535.587667147025,202.2915845106588,20489.096814353954,21176.824097087272,17275.567044830037,10800.0,10664.067193122948,2
2025-04-26,M1,12525.835430726309,0.0,643.9304715561946,13169.765902282501,13169.765902282501,0.0,455.55189977966137,127.89146609539898,612.4733844558028,13782.239286738304,26434.562060858487,26890.11396063815,56.21235246424976,22800.219193940582,21375.177572058965,17283.797325063584,10664.067193122948,10697.507757905369,3
2025-04-27,M1,30256.86056123077,0.0,3684.7320994178726,33941.59266064864,33941.59266064864,0.0,2694.7621650121405,924.5167117658181,5025.5422453609945,38967.13490600963,50533.888878999715,53228.65104401186,494.25187061279814,980.283198936133,21634.56076241757,17529.399259522153,10697.507757905369,10691.50215572324,7
2025-04-28,M1,32153.444475547312,0.0,7355.436210795082,39508.8806863424,39508.8806863424,0.0,6619.8242124852995,0.0,0.0,39508.8806863424,54089.70664003247,60709.53085251776,271.54681750624707,0.0,19570.361360504052,15754.344642159198,10691.50215572324,10800.0,0
2025-04-29,M1,31849.629861729136,0.0,1753.611396850983,33603.24125858011,33603.24125858011,0.0,993.9717241576673,88.11579212915615,614.6957658929933,34217.9370244731,53340.99328677125,54334.965010928914,323.4329433862539,3149.8166624262567,18508.51305567842,14991.895575099526,10800.0,10800.0,1
2025-04-30,M1,31017.17960738612,0.0,758.5618398829874,31775.7414472691,31775.7414472691,0.0,1136.0558272550613,95.1682714506903,439.79865564685554,32215.54010291596,51666.205188929795,52802.26101618486,662.138740849477,0.0,21105.612241137816,17127.176127685078,10800.0,10764.855319596176,3
2025-05-01,M1,30463.983023493245,0.0,3062.8962713908027,33526.87929488406,33526.87929488406,0.0,1913.7929957776123,2528.696075344642,15064.178935147724,48591.05823003178,50429.03777962639,52342.83077540401,1.1368683772161603e-13,590.8684666666661,20723.241267383924,17453.961683301943,10764.855319596176,10022.481701017323,15
2025-05-02,M1,12772.972901448538,0.0,2699.0410282605635,15472.013929709101,15472.013929709101,0.0,1692.1121397940265,1799.3760362446558,10099.522533787424,25571.536463496523,26850.70460643345,28542.816746227476,0.0,11855.249349999998,20858.624207065848,16662.00085792705,10022.481701017323,10281.909200790979,16
2025-05-03,M1,13249.710339465128,0.0,489.02867161459756,13738.739011079724,13738.739011079724,0.0,335.5103601757826,1626.917990596169,9340.290378511903,23079.029389591626,27571.416093867556,27906.926454043336,2.9488869284778048,16420.56793333333,21235.023002644746,16991.867028267046,10281.909200790979,10513.577649541203,9
2025-05-04,M1,35766.875451289045,0.0,0.0,35766.875451289045,35766.875451289045,0.0,0.0,1016.8552273969036,6227.011617203225,41993.88706849227,60072.51141893002,60072.51141893002,2789.6458078346222,3241.9934499999995,17414.36226808777,14091.302212928798,10513.577649541203,10529.501232010416,8
2025-05-05,M1,35105.790189263185,0.0,926.9391571747757,36032.729346437955,36032.729346437955,0.0,659.5899867502426,777.6704387986649,5096.798963189825,41129.52830962778,58773.35909381058,59432.94908056082,1073.7815707479408,0.0,21097.30321792907,17036.47206931752,10529.501232010416,10587.660717793784,7
2025-05-06,M1,33998.563998382706,0.0,955.9839954219208,34954.54799380462,34954.54799380462,0.0,1216.291632163327,817.7062332297978,5142.6841406830445,40097.23213448766,56511.130758011175,57727.4223901745,987.2974045462505,948.3023740740784,20625.42420942124,16885.97773130393,10587.660717793784,10388.34502704631,8
