date,model,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,grid_cost_yuan,two_way_grid_cost_yuan,reversal_gap_yuan,adjusted_kwh,emergency_kwh,emergency_cost_yuan,total_cost_yuan,planned_purchase_kwh,final_commitment_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,start_soc_kwh,end_soc_kwh,emergency_slots
2025-02-11,M9,50299.591715482,0.0,989.0065972025359,51288.59831268453,51288.59831268453,0.0,644.5990267828174,271.640650438223,1301.008985792031,52589.60729847656,80096.06457016748,80740.66359695031,1456.3083199253424,0.0,22937.857168285234,18602.45837415538,10646.411699889788,10621.084957840523,4
2025-02-12,M9,51074.95997630703,0.0,613.5767202279941,51688.53669653502,51688.53669653502,0.0,424.5062674985375,10.432783395604702,48.86715742501242,51737.40385396003,81165.91248909617,81590.4187565947,2158.728556434027,163.38428333333331,21836.88506848879,17824.882501599164,10621.084957840523,10468.856517703583,1
2025-02-13,M9,50984.20486814943,0.0,1076.2492837693653,52060.45415191879,52060.45415191879,0.0,562.1356386289182,0.0,0.0,52060.45415191879,81284.55029838579,81846.6859370147,6000.902672372253,401.75736666666694,20086.9355118019,15972.388630492773,10468.856517703583,10800.0,0
2025-02-14,M9,18945.14740736814,0.0,1567.7353021124713,20512.882709480604,20512.882709480604,0.0,1062.2769797486694,0.0,0.0,20512.882709480604,36086.071067678175,37148.34804742684,424.85557481820416,3231.04783279171,19424.435911317163,15733.793088166896,10800.0,10800.0,0
2025-02-15,M9,18671.46632174891,0.0,2128.257681714887,20799.724003463798,20799.724003463798,0.0,1498.5555306064946,0.0,0.0,20799.724003463798,35608.96838321406,37107.52391382055,116.29950544308872,4033.903830319601,19353.83935819928,15676.609880141415,10800.0,10800.0,0
2025-02-16,M9,50869.94944201183,0.0,1617.4727551687458,52487.42219718057,52487.42219718057,0.0,895.2452792101693,47.17144106304613,216.4962369238396,52703.91843410441,81409.34870079052,82304.59398000069,2815.980703351919,30.539166666666688,21725.612900237695,17597.74644919254,10800.0,10800.0,2
2025-02-17,M9,50460.178569527554,0.0,1311.3458103038008,51771.52437983135,51771.52437983135,0.0,662.2523203658957,16.694513422821956,78.19710087249804,51849.721480703854,81180.72563324476,81842.97795361065,6117.1837659459525,882.1082833333332,19350.090795197513,15673.573544109984,10800.0,10800.0,1
2025-02-18,M9,47717.99061497161,0.0,2861.125403928838,50579.116018900444,50579.116018900444,0.0,1811.2155062703232,41.07420374070068,187.79077365477534,50766.90679255522,76705.01456746753,78516.23007373785,2387.738152799866,241.45472736625413,20193.282178837315,16356.55856485822,10800.0,10800.0,2
2025-02-19,M9,47262.07800861418,0.0,3159.521942807137,50421.5999514213,50421.5999514213,0.0,2216.579350408805,86.2143278976099,382.16564902758256,50803.76560044889,76210.55292844962,78427.13227885844,1310.8027275406398,0.0,22753.771030958254,18430.554535076182,10800.0,10800.0,2
2025-02-20,M9,48394.698069960934,0.0,1141.5672139553988,49536.26528391633,49536.26528391633,0.0,593.4169681657829,48.93628684981297,229.21756760452396,49765.48285152085,77819.09381797971,78412.51078614549,3108.5893935357512,391.814483333333,20883.734014699432,16915.824551906546,10800.0,10800.0,1
2025-02-21,M9,18549.84534247399,0.0,1986.6612521926427,20536.506594666633,20536.506594666633,0.0,1354.829049163259,0.0,0.0,20536.506594666633,35498.67159810696,36853.50064727022,1027.3415577804226,6705.071269087332,18741.188352995458,15180.362565926322,10800.0,10800.0,0
2025-02-22,M9,18552.68457047859,0.0,2105.398739694551,20658.08331017314,20658.08331017314,0.0,1439.0194484286103,0.0,0.0,20658.08331017314,35455.033418026534,36894.052866455146,959.38922319209,4507.743536098409,18853.459072796388,15271.301848965071,10800.0,10800.0,0
2025-02-23,M9,48106.19288103393,0.0,2148.332523094641,50254.525404128566,50254.525404128566,0.0,1308.3137694592865,22.13503095425881,103.68048498974827,50358.20588911831,77670.18678355057,78978.50055300986,3089.1481261853774,417.62383333333355,20852.68390058986,16890.673959477786,10800.0,10800.0,1
2025-02-24,M9,46542.792862375885,0.0,1469.527428921746,48012.320291297634,48012.320291297634,0.0,832.7792512157209,68.02218512260299,310.6268213642724,48322.9471126619,75156.39466636753,75989.17391758325,2998.9424194499043,995.1054368543206,20316.392788078792,16456.278158343823,10800.0,10800.0,2
2025-02-25,M9,46344.19247785319,0.0,1362.329816157886,47706.52229401108,47706.52229401108,0.0,731.7301576573697,65.42801478012564,290.36124155884823,47996.883535569934,75113.81648592252,75845.54664357987,4956.203706371636,1318.4479603360119,20078.946096415944,16263.946338096915,10800.0,10800.0,3
2025-02-26,M9,43810.26135879693,0.0,3224.6432544463228,47034.90461324326,47034.90461324326,0.0,2634.642916950351,6.478115872737931,30.343494747904465,47065.24810799117,71001.41150938625,73636.0544263366,687.5213951813539,0.0,21790.332177340344,17650.16906364569,10800.0,10800.0,1
2025-02-27,M9,43821.005216215766,0.0,1908.5637899082394,45729.56900612401,45729.56900612401,0.0,1237.4807479598758,522.2932009857632,2530.6514191723086,48260.22042529632,71092.5169830504,72329.99773101027,1690.9808157171392,0.0,22130.136401467884,17925.41048518899,10800.0,10800.0,8
2025-02-28,M9,17781.900284912335,0.0,2110.419006948046,19892.319291860378,19892.319291860378,0.0,1472.2590462979847,0.0,0.0,19892.319291860378,34288.9887360486,35761.24778234658,998.4282350202661,7825.681534754064,19181.81296090659,15537.26849833434,10800.0,10800.0,0
2025-03-01,M9,17916.0451244722,0.0,722.9607322500676,18639.005856722266,18639.005856722266,0.0,394.22036765912407,0.0,0.0,18639.005856722266,34506.51942712387,34900.739794783,813.9194565667154,6773.473137673253,19234.638248472078,15580.056981262378,10800.0,10800.0,0
2025-03-02,M9,45240.788885670016,0.0,5535.566276740282,50776.3551624103,50776.3551624103,0.0,3221.1127887887765,185.61554436781404,881.2293779281017,51657.5845403384,73889.8174535384,77110.93024232719,1307.9491515780255,0.0,20973.39317407737,17343.103605627053,10800.0,10405.938739306235,6
2025-03-03,M9,47254.70697995712,0.0,1747.6455224273145,49002.352502384434,49002.352502384434,0.0,1135.2006515138728,165.16981476552397,773.3552049990697,49775.7077073835,76853.59825346153,77988.79890497541,1604.829125569752,184.4892666666666,23405.034142159617,19057.53044798844,10405.938739306235,10295.435636151617,6
2025-03-04,M9,46133.387814816226,0.0,2638.59606343543,48771.983878251645,48771.983878251645,0.0,1633.0032679670962,0.6247333333334382,2.9262509333338245,48774.91012918498,74912.25419561355,76545.25746358065,2243.8669857510213,670.0634281403711,20938.873274872152,16506.379425182895,10295.435636151617,10800.0,1
2025-03-05,M9,45177.119745654265,0.0,1913.602607682902,47090.722353337165,47090.722353337165,0.0,1093.5739975578094,6.618300000000204,30.558060533334277,47121.280413870496,73683.30195015048,74776.87594770828,4236.37159074288,625.9976666666664,19950.80512437937,16160.152150747297,10800.0,10800.0,2
2025-03-06,M9,42404.237460255245,0.0,3337.452776329436,45741.69023658467,45741.69023658467,0.0,2220.411582224847,0.0,0.0,45741.69023658467,69215.61205469196,71436.02363691681,1411.1033446468236,803.271483333333,20173.296365237686,16892.301689634365,10800.0,10186.742629120181,0
2025-03-07,M9,17098.589996821534,0.0,1037.297328896023,18135.887325717555,18135.887325717555,0.0,607.499138285752,0.0,0.0,18135.887325717555,33207.99301308728,33815.49215137303,371.2662414652996,8347.277673968827,19067.005625335456,14892.342922729888,10186.742629120181,10800.0,0
2025-03-08,M9,15796.634856988838,0.0,3718.3098547360482,19514.94471172489,19514.94471172489,0.0,2656.969987766087,0.0,0.0,19514.94471172489,30693.332164230764,33350.302151996846,601.8857100863955,10075.314105903917,18999.8043123151,15389.841492975233,10800.0,10800.0,0
2025-03-09,M9,42017.793257569545,0.0,3298.749616355684,45316.54287392523,45316.54287392523,0.0,2298.3355323144233,0.0,0.0,45316.54287392523,69008.91591700864,71307.25144932306,2606.4423310303036,1407.4223857196887,20841.377276700347,16881.515594127282,10800.0,10800.0,0
2025-03-10,M9,40868.20575705234,0.0,5886.746427445287,46754.95218449762,46754.95218449762,0.0,4582.442460121934,0.0,0.0,46754.95218449762,67093.60925173476,71676.0517118567,82.21235177833569,0.0,20633.490391650714,17081.722481572353,10800.0,10390.449706294145,0
2025-03-11,M9,40949.0649455845,0.0,3359.9757777023497,44309.04072328684,44309.04072328684,0.0,2709.0099082659563,0.0,0.0,44309.04072328684,66910.05109943949,69619.06100770543,846.3352958599374,658.5661305677266,20532.554768435766,16357.313987157984,10390.449706294145,10694.955678821909,0
2025-03-12,M9,42215.58176903765,0.0,1998.423679288958,44214.00544832659,44214.00544832659,0.0,1209.1334560051155,0.0,0.0,44214.00544832659,68826.81791846413,70035.95137446925,2247.5861678701735,1533.1465166666665,19621.383346836672,15801.699340237585,10694.955678821909,10796.75697959981,0
2025-03-13,M9,41774.26543552174,0.0,3977.0200754211564,45751.28551094287,45751.28551094287,0.0,3496.964017689913,0.0,0.0,45751.28551094287,67927.73186947362,71424.69588716353,211.73061554091166,0.0,20851.764174033717,17184.41691907776,10796.75697959981,10469.54815947708,0
2025-03-14,M9,16995.561087811187,0.0,1689.9186098446146,18685.479697655795,18685.479697655795,0.0,1110.529633112013,0.0,0.0,18685.479697655795,32338.485045013298,33449.01467812531,1121.2446062154254,12506.30334107102,18392.811005446845,14600.770257941313,10469.54815947708,10800.0,0
2025-03-15,M9,16704.89928923122,0.0,2142.224224111327,18847.123513342547,18847.123513342547,0.0,1442.5788963523723,0.0,0.0,18847.123513342547,31783.75499605177,33226.333892404145,808.625161632802,7950.35783480492,18648.55655771805,15105.33081175162,10800.0,10800.0,0
2025-03-16,M9,41847.348602229016,0.0,2435.2161980552896,44282.56480028431,44282.56480028431,0.0,1802.850728200634,1.6400000000001,7.461180000000455,44290.02598028431,67787.12637040982,69589.97709861046,2526.409560865156,39.012390326729246,19342.88533729069,15667.737123205461,10800.0,10800.0,1
2025-03-17,M9,41531.13013433409,0.0,1229.316393179695,42760.446527513785,42760.446527513785,0.0,683.2841301145778,0.0,0.0,42760.446527513785,67523.79440131667,68207.07853143124,4930.853531261949,2009.6780653908936,17939.028954974056,14530.613453528991,10800.0,10800.0,0
2025-03-18,M9,41091.86877673074,0.0,1041.874505018206,42133.743281748946,42133.743281748946,0.0,575.8801925821947,134.27935913608505,653.6352911400968,42787.37857288904,66847.34391867134,67423.22411125354,2441.1326435823494,152.2479218993185,20200.865990743656,16362.70145250236,10800.0,10800.0,3
2025-03-19,M9,38494.56341814876,0.0,3730.173769928888,42224.73718807763,42224.73718807763,0.0,3158.21880124075,0.0,0.0,42224.73718807763,62122.08016354245,65280.29896478319,2060.85645228164,0.0,19757.747697376624,16003.775634875066,10800.0,10800.0,0
2025-03-20,M9,40018.06853974123,0.0,2627.1365114126634,42645.205051153855,42645.205051153855,0.0,2059.7631835422467,0.0,0.0,42645.205051153855,64876.42661788899,66936.18980143123,917.0948768973035,0.0,20053.332146669876,16243.1990388026,10800.0,10800.0,0
2025-03-21,M9,16041.80426107305,0.0,2438.6377429316044,18480.442004004653,18480.442004004653,0.0,1672.9489926828876,0.0,0.0,18480.442004004653,30457.64358588067,32130.59257856356,998.5395042491052,15577.991455095904,18529.458434483568,15008.861331931686,10800.0,10800.0,0
2025-03-22,M9,16462.252211719344,0.0,1450.8293679715207,17913.08157969086,17913.08157969086,0.0,978.1646860001669,0.0,0.0,17913.08157969086,31255.71492516857,32233.879611168737,1143.3088549922256,11752.906783348646,18191.917049971216,14735.452810476687,10800.0,10800.0,0
2025-03-23,M9,39883.32102622284,0.0,2328.4672180095336,42211.788244232375,42211.788244232375,0.0,1475.8618496704526,0.0,0.0,42211.788244232375,64878.95723319387,66354.81908286433,2826.5911671106924,1207.8182960719407,18687.83948955274,15137.149986537723,10800.0,10800.0,0
2025-03-24,M9,38055.06986556393,0.0,2408.3404648471865,40463.41033041113,40463.41033041113,0.0,1879.165704207217,0.0,0.0,40463.41033041113,62229.898567203694,64109.0642714109,1088.6359142609194,1168.8761285536923,20279.237606647177,16426.18246138422,10800.0,10800.0,0
2025-03-25,M9,39153.49012662852,0.0,2458.600881839893,41612.0910084684,41612.0910084684,0.0,1572.9952859306347,0.0,0.0,41612.0910084684,64057.84174701382,65630.83703294446,612.3734623947871,252.05482261547866,20085.705427723864,16269.421396456339,10800.0,10800.0,0
2025-03-26,M9,37706.5698255074,0.0,2625.5075643065034,40332.077389813894,40332.077389813894,0.0,1728.78866280078,0.0,0.0,40332.077389813894,61311.10724501247,63039.89590781325,2434.170618341287,1471.2894270586899,18641.478924982195,15099.59792923558,10800.0,10800.0,0
2025-03-27,M9,38296.746163949785,0.0,2479.797593451884,40776.54375740167,40776.54375740167,0.0,1605.6367890697431,0.0,0.0,40776.54375740167,62175.747641409485,63781.38443047922,1444.921321517223,0.0,19049.861626115842,15430.387917153845,10800.0,10800.0,0
2025-03-28,M9,15773.470491363047,0.0,1967.5465687250949,17741.017060088143,17741.017060088143,0.0,1293.0062605485523,0.0,0.0,17741.017060088143,30364.5125259875,31657.51878653605,1240.0841520577799,16138.146141507255,18196.882770022894,14739.475043718543,10800.0,10800.0,0
2025-03-29,M9,15587.67261170299,0.0,2143.5056996335825,17731.17831133658,17731.17831133658,0.0,1416.235794491466,0.0,0.0,17731.17831133658,30204.478709202816,31620.714503694282,738.8824328318801,19704.60999028566,18263.225774965336,14793.212877721922,10800.0,10800.0,0
2025-03-30,M9,36760.78675167396,0.0,2007.3042823293451,38768.091034003315,38768.091034003315,0.0,1239.1963900797095,0.0,0.0,38768.091034003315,59954.04483749259,61193.2412275723,1366.4640647746073,839.6187142042668,19165.993413649605,15524.45466505618,10800.0,10800.0,0
2025-03-31,M9,34846.78273318139,0.0,4685.871880196801,39532.65461337821,39532.65461337821,0.0,4776.144608691327,0.0,0.0,39532.65461337821,56416.61492299168,61192.759531683,634.0501619812367,34.42413140585518,18804.714499803093,15231.81874484051,10800.0,10800.0,0
2025-04-01,M9,37926.27474413705,0.0,3741.143642826721,41667.41838696377,41667.41838696377,0.0,2838.4825035801596,0.0,0.0,41667.41838696377,62466.067424608846,65304.54992818901,914.8289987733655,735.8797462414175,18131.524560566122,14686.534894058565,10800.0,10800.0,0
2025-04-02,M9,37543.53867553537,0.0,4699.807590210406,42243.34626574577,42243.34626574577,0.0,3980.036980571988,60.330019982230716,297.66732481853984,42541.01359056431,61568.47837523384,65548.51535580584,1414.9065468101473,0.0,19782.12331041008,16023.519881432163,10800.0,10800.0,2
2025-04-03,M9,38272.46514633338,0.0,1190.8380580584924,39463.30320439188,39463.30320439188,0.0,693.0265879455444,0.0,0.0,39463.30320439188,62417.36281799576,63110.38940594131,1798.8162683101264,1802.7082088569587,19185.97190582925,15540.637243721696,10800.0,10800.0,0
2025-04-04,M9,15190.621134763727,0.0,1149.5975110324364,16340.218645796163,16340.218645796163,0.0,766.4039806423767,0.0,0.0,16340.218645796163,29542.82384847573,30309.227829118106,828.4956732204105,19530.375802862003,18523.968963345782,15004.414860310088,10800.0,10800.0,0
2025-04-05,M9,15027.154981325944,0.0,1556.5718551243372,16583.72683645028,16583.72683645028,0.0,1062.6706050328871,0.0,0.0,16583.72683645028,29394.401473562382,30457.072078595273,253.560207226439,14611.253525290947,18674.438751287125,15126.295388542574,10800.0,10800.0,0
2025-04-06,M9,36437.943605065084,0.0,1260.2242325822922,37698.16783764738,37698.16783764738,0.0,803.0770213738242,0.0,0.0,37698.16783764738,59731.30516055502,60534.38218192885,791.1476083451472,1674.566123524461,19255.748333645148,15597.156150252566,10800.0,10800.0,0
2025-04-07,M9,34984.74464318053,0.0,2479.8173006945567,37464.56194387507,37464.56194387507,0.0,2217.0466045572034,0.0,0.0,37464.56194387507,56988.08045452865,59205.12705908586,1198.4022838733226,1257.9551185677847,18452.896701639125,14946.846328327698,10800.0,10800.0,0
2025-04-08,M9,36171.97816159139,0.0,980.5072282801716,37152.48538987157,37152.48538987157,0.0,682.5878453199781,0.0,0.0,37152.48538987157,59108.65850923961,59791.24635455959,1369.3935310306979,294.0728115794998,20321.216165196445,16546.629769913714,10800.0,10703.95035988378,0
2025-04-09,M9,35745.69275182119,0.0,4967.073548820521,40712.76630064172,40712.76630064172,0.0,4954.996207933174,0.0,0.0,40712.76630064172,58441.50097988349,63396.49718781666,487.5900208237673,0.0,19678.130868309836,15903.534717983603,10703.95035988378,10743.674010269746,0
2025-04-10,M9,36324.41716277537,0.0,2186.1276243012135,38510.54478707658,38510.54478707658,0.0,1998.4734844043737,0.0,0.0,38510.54478707658,59117.81681159777,61116.29029600213,1821.9288504070728,1139.5368927452678,19176.280326803048,15482.093673953244,10743.674010269746,10800.0,0
2025-04-11,M9,14662.024660331359,0.0,1998.852247265974,16660.876907597336,16660.876907597336,0.0,1370.3181413210568,0.0,0.0,16660.876907597336,28724.52395054057,30094.842091861625,602.2402947757199,20683.0691595191,18383.591952106006,14890.709481205864,10800.0,10800.0,0
2025-04-12,M9,14912.343709849443,0.0,972.2268257747728,15884.570535624214,15884.570535624214,0.0,622.685896257609,0.0,0.0,15884.570535624214,29120.03508587861,29742.72098213622,677.0498448080751,16598.743389195566,18114.56420069778,14672.797002565198,10800.0,10800.0,0
2025-04-13,M9,34697.05096067276,0.0,1990.0536541571928,36687.10461482994,36687.10461482994,0.0,1729.4071136683963,0.0,0.0,36687.10461482994,56853.71432711696,58583.121440785355,522.1643967787315,0.0,19918.939793017344,16134.34123234405,10800.0,10800.0,0
2025-04-14,M9,34824.40243068972,0.0,1566.342282746218,36390.74471343593,36390.74471343593,0.0,1032.2500582591513,0.0,0.0,36390.74471343593,57099.93977826422,58132.189836523365,1758.5913244410235,238.3591986257087,18985.302702403325,15378.095188946689,10800.0,10800.0,0
2025-04-15,M9,34165.82937986737,0.0,978.5070949363223,35144.336474803706,35144.336474803706,0.0,995.5417035113894,0.0,0.0,35144.336474803706,55599.753066345555,56595.29476985695,1156.1304623468932,1675.4801202018023,19075.028178815344,15450.772824840431,10800.0,10800.0,0
2025-04-16,M9,34661.65887430215,0.0,2498.169798459546,37159.82867276168,37159.82867276168,0.0,2699.78640846631,0.0,0.0,37159.82867276168,56917.42974196879,59617.2161504351,155.10970947950568,0.0,19381.655215555737,15699.14072460014,10800.0,10800.0,0
2025-04-17,M9,33917.53322775498,0.0,2088.938141978585,36006.47136973357,36006.47136973357,0.0,2591.02209084875,0.0,0.0,36006.47136973357,54885.136830816366,57476.15892166512,900.552239759951,0.0,19511.917536342986,15804.653204437818,10800.0,10800.0,0
2025-04-18,M9,14320.294353612368,0.0,1516.355584335984,15836.64993794835,15836.64993794835,0.0,1042.154453415464,0.0,0.0,15836.64993794835,28227.554132003337,29269.708585418797,1016.3568244743567,18420.663678302808,18308.2678910963,14829.696991788001,10800.0,10800.0,0
2025-04-19,M9,14186.469376957042,0.0,937.2634791311013,15123.732856088143,15123.732856088143,0.0,625.6869588720958,0.0,0.0,15123.732856088143,28054.45921794126,28680.146176813352,753.2410363168548,17606.57148517399,18608.70739643422,15073.052991111708,10800.0,10800.0,0
2025-04-20,M9,33724.048068897086,0.0,1340.2459023834174,35064.29397128052,35064.29397128052,0.0,1124.2581898102087,0.0,0.0,35064.29397128052,55108.513080483586,56232.771270293786,573.072319640935,0.0,19483.96877536598,15782.014708046449,10800.0,10800.0,0
2025-04-21,M9,34197.49271204388,0.0,716.6595470761488,34914.15225912003,34914.15225912003,0.0,369.46868173734566,0.0,0.0,34914.15225912003,56354.581401617295,56724.05008335464,1824.8254834262543,2885.2982687268445,18405.347094043223,14908.331146175013,10800.0,10800.0,0
2025-04-22,M9,32778.131493854125,0.0,2947.9712786222126,35726.10277247635,35726.10277247635,0.0,3083.1405897862387,0.0,0.0,35726.10277247635,53123.84924141412,56206.989831200364,419.32956134017763,0.0,19130.162911544845,15495.43195835132,10800.0,10800.0,0
2025-04-23,M9,32717.85122169017,0.0,2824.1957417026742,35542.04696339283,35542.04696339283,0.0,2927.069376929907,0.0,0.0,35542.04696339283,53198.75504178097,56125.82441871088,1121.255482769606,84.64996307078422,18526.327664230717,15006.325408026885,10800.0,10800.0,0
2025-04-24,M9,32816.98121144468,0.0,341.64264469227857,33158.62385613697,33158.62385613697,0.0,187.0379729297915,0.0,0.0,33158.62385613697,53186.33214824253,53373.37012117232,723.005630075481,2030.0901187607847,18579.829854400334,15049.66218206427,10800.0,10800.0,0
2025-04-25,M9,13607.931909408728,0.0,293.7780664883917,13901.70997589712,13901.70997589712,0.0,176.38568770913918,0.0,0.0,13901.70997589712,27282.141456056383,27458.527143765517,171.67660004631372,21789.239623083653,18709.16971659164,15211.916445956085,10800.0,10736.123360536827,0
2025-04-26,M9,13460.492664661413,0.0,836.7296385723156,14297.222303233726,14297.222303233726,0.0,670.8902335589428,0.0,0.0,14297.222303233726,27135.092577562908,27805.982811121845,49.54996242094353,24245.751542142614,18993.107704362774,15552.620031137816,10736.123360536827,10549.231370976862,0
2025-04-27,M9,31501.513495798885,0.0,2403.9269812602106,33905.4404770591,33905.4404770591,0.0,2080.299354427735,0.0,0.0,33905.4404770591,51422.08039090923,53502.37974533696,136.06787818230782,735.0288143984858,21002.749335407276,16944.937465984432,10549.231370976862,10623.997477305149,0
2025-04-28,M9,32985.389559329604,0.0,6680.805113698129,39666.19467302775,39666.19467302775,0.0,6749.008939734011,0.0,0.0,39666.19467302775,53920.37919970653,60669.38813944053,256.93344536530185,0.0,19116.23740517481,15325.750027766231,10623.997477305149,10800.0,0
2025-04-29,M9,32750.494859333805,0.0,877.3216493564553,33627.81650869026,33627.81650869026,0.0,1171.1306000114473,0.0,0.0,33627.81650869026,53068.02562061911,54239.15622063056,202.56691908672735,3149.8166624263818,18176.625907635782,14723.066985184998,10800.0,10800.0,0
2025-04-30,M9,32111.867647393025,0.0,341.78340910393325,32453.651056496965,32453.651056496965,0.0,494.01660363059506,0.0,0.0,32453.651056496965,51924.705675326724,52418.72227895733,780.4272426689438,0.0,19043.995458100922,15662.554855145874,10800.0,10536.757184350981,0
2025-05-01,M9,31868.13800036365,0.0,2188.82897047149,34056.96697083514,34056.96697083514,0.0,2250.5020659516026,1362.2122204638272,8553.224298833711,42610.19126966885,51446.899438851426,53697.40150480304,0.0,859.0422830603807,20262.735158127274,17073.542515920788,10536.757184350981,9802.616031197977,9
2025-05-02,M9,14097.23766945961,0.0,1762.664982688143,15859.902652147759,15859.902652147759,0.0,1910.9875909727964,1118.1855896692673,6716.697862767546,22576.600514915306,27994.52184583248,29905.50943680528,0.0,12759.91746522651,19707.097672902866,15733.64019498816,9802.616031197977,10057.181497934818,9
2025-05-03,M9,14636.849314761152,0.0,264.25680428115214,14901.106119042306,14901.106119042306,0.0,412.19923123270115,643.4988237196983,3124.000821022082,18025.10694006439,28747.509699945804,29159.708931178502,2.9488869284778048,17933.354893343327,18614.84159884661,15615.109274220213,10057.181497934818,9460.417521096533,8
2025-05-04,M9,37281.613827478184,0.0,0.0,37281.613827478184,37281.613827478184,0.0,0.0,0.0,0.0,37281.613827478184,60933.00433924723,60933.00433924723,2754.729534030682,3241.9934499999995,16996.524906283852,13794.910884400635,9460.417521096533,9429.61117630684,0
2025-05-05,M9,36633.11947593045,0.0,327.2481755462562,36960.36765147671,36960.36765147671,0.0,512.6388870705853,0.0,0.0,36960.36765147671,59656.37557148702,60169.014458557605,898.4267810627152,0.0,20925.85560707777,16731.274729582867,9429.61117630684,9672.575967584753,0
2025-05-06,M9,35425.008448209715,0.0,732.7582465484495,36157.76669475817,36157.76669475817,0.0,1102.660009300871,0.0,0.0,36157.76669475817,57224.2819426238,58326.94195192467,979.1323464823939,857.8335466412013,20173.180444050486,16553.28675191607,9672.575967584753,9435.897531767885,0
2025-05-07,M9,35786.54722087896,0.0,1130.0051392280825,36916.55236010705,36916.55236010705,0.0,1735.1669394019018,541.7704158198309,3447.2670834241403,40363.819443531196,58089.12611040969,59824.29304981159,547.0867355321968,242.68027547111046,20669.223499335978,16160.77299470786,9435.897531767885,10081.784242605972,7
2025-05-08,M9,38992.82020056997,0.0,0.0,38992.82020056997,38992.82020056997,0.0,0.0,35.999250000000075,243.22893262500048,39236.049133194974,62340.13421022074,62340.13421022074,1478.8858471579792,899.6378855034466,18551.069188972084,14379.971861412763,10081.784242605972,10800.0,1
2025-05-09,M9,17208.834342235325,0.0,0.0,17208.834342235325,17208.834342235325,0.0,0.0,0.0,0.0,17208.834342235325,31410.162478498176,31410.162478498176,1028.445042108242,18487.78401681405,17866.03983987309,14471.492270297207,10800.0,10800.0,0
