date,planned_purchase_kwh,planned_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,start_soc_kwh,end_soc_kwh,reserve_kwh
2025-03-20,64049.70157534981,40908.79109343326,213.820627659739,957.5169990924053,41866.308092525665,378.9885959152195,0.0,16924.916101414176,15249.344310986507,10568.10818548111,8856.81677565775,2042.3508883552936
2025-03-21,33460.21303314545,18166.41158156707,0.0,0.0,18166.41158156707,532.853198374653,15957.232337339243,17552.27583288747,12615.612852122587,8856.81677565775,10636.517411786926,2029.184381781724
2025-03-22,32241.752515732576,17641.964334606153,0.0,0.0,17641.964334606153,483.9630071915721,12521.869446584511,17032.146792264284,13677.426463641123,10636.517411786926,10768.309009667975,2016.0178752081538
2025-03-23,62982.456594180105,40008.90593708219,0.0,0.0,40008.90593708219,814.2049129543844,0.0,18377.216168082276,14978.68460352322,10768.309009667975,10664.820668138442,2002.8513686345837
2025-03-24,61945.31405919018,39303.71415040034,0.0,0.0,39303.71415040034,496.77189699278284,458.13763154881576,18287.941548793686,15296.034101478423,10664.820668138442,10128.37461596562,1960.6904556260074
2025-03-25,61414.40370603467,38863.97245434931,1558.3940592112644,8905.5395071524,47769.5119615017,53.55782547247128,0.0,16632.685995251693,14663.570772144894,10128.37461596562,8804.935598197811,1918.5295426174343
2025-03-26,63860.391275392685,40225.15265973908,0.0,0.0,40225.15265973908,1259.4872496664116,1560.3453626713099,19594.792057596875,14146.788261208567,8804.935598197811,10721.594826469925,2029.184381781724
2025-03-27,61128.49567239988,39090.2601903098,0.0,0.0,39090.2601903098,494.89151899759145,0.0,16708.74848290625,14792.133729503961,10721.594826469925,9323.764317192263,2016.0178752081538
2025-03-28,32737.572110141693,17684.76149018905,0.0,0.0,17684.76149018905,568.022721038719,16788.138636201296,17167.6264916695,12608.096505434489,9323.764317192263,10765.632042545376,2002.8513686345837
2025-03-29,31332.344531901577,16960.435620281274,0.0,0.0,16960.435620281274,121.40460994054911,20274.080072402303,17170.375687276184,13940.725021050792,10765.632042545376,10729.275693259737,1960.6904556260074
2025-03-30,57823.903003318286,36988.11195929695,0.0,0.0,36988.11195929695,177.87375967253212,0.0,17286.770628894912,14986.361085249155,10729.275693259737,9635.85694232166,1918.5295426174343
2025-03-31,58606.82202228258,37102.14476176742,1027.9762342445451,4379.330135241603,41481.47489700902,162.5660612698519,0.0,16121.787131627581,13600.94441970364,9635.85694232166,9033.304894449117,1876.368629608858
2025-04-01,60422.88177487264,38073.28064221615,2619.1126673086255,16086.967957785966,54160.248600002116,206.78463729762296,0.0,14864.850640624381,12238.492352407397,9033.304894449117,8813.345635002841,2016.0178752081538
2025-04-02,61941.09802890505,38705.10446080731,1962.921838684764,11224.241196779643,49929.34565758696,141.59490159320012,0.0,18002.35531579861,14675.265749801996,8813.345635002841,8709.614586108266,2068.6839015024334
2025-04-03,63969.274758827094,39927.66937510371,0.0,0.0,39927.66937510371,988.7760467094303,1592.287454708301,20096.963863044417,14572.282872301725,8709.614586108266,10605.456649179663,2085.6480166827055
2025-04-04,30925.186846833967,16685.081061920177,0.0,0.0,16685.081061920177,588.0877981081649,20539.277111940683,16799.63511077273,13432.61542398761,10605.456649179663,10800.0,2081.406987887638
2025-04-05,30502.817760732556,16389.283515820942,0.0,0.0,16389.283515820942,177.68219538192062,15285.361490659376,16823.127414056224,13827.468322698296,10800.0,10576.960980763613,2077.1659590925697
2025-04-06,58005.60682259831,36967.8095628669,0.0,0.0,36967.8095628669,186.72540345414473,0.0,17692.749976859257,14283.94482438175,10576.960980763613,10629.38615506833,2128.265314388772
2025-04-07,57901.850056249015,36731.564279054015,0.0,0.0,36731.564279054015,458.713967050669,805.2485728738228,17101.82742561172,13706.659192620515,10629.38615506833,10791.409512984965,2089.889045477774
2025-04-08,57649.05747831227,36595.84865540241,0.0,0.0,36595.84865540241,411.55763788552724,0.0,18309.652248982104,15425.346025222032,10791.409512984965,10130.823175711044,2085.648016682706
2025-04-09,57957.39627410917,36739.46387883538,2566.477417641042,14484.284873267246,51223.74875210262,70.18938504344328,0.0,14054.950594861266,12735.577304821163,10130.823175711044,8629.637261284899,2081.406987887638
2025-04-10,61164.551788982266,38367.656411916585,0.0,0.0,38367.656411916585,712.3081982892102,639.6587804578182,19758.40641504599,14406.459504810746,8629.637261284899,10405.025807258793,2166.6415832997704
2025-04-11,30384.81217224696,16295.705623538179,0.0,0.0,16295.705623538179,200.41760672635218,21324.564119121467,16918.480096601415,13375.299816868945,10405.025807258793,10770.213653234578,2128.265314388772
2025-04-12,30057.417802898482,16116.307076413994,0.0,0.0,16116.307076413994,316.1456909191895,17598.67755696504,16374.582804914899,13257.14879990065,10770.213653234578,10777.172844435048,2089.889045477774
2025-04-13,56205.339079467776,35538.156900849266,0.0,0.0,35538.156900849266,300.5728314384157,0.0,16527.78420818449,14899.37644348845,10777.172844435048,9097.315916813923,2085.648016682706
2025-04-14,58195.01973000112,36226.33050188315,0.0,0.0,36226.33050188315,608.3270272429074,0.0,19639.545194887723,14580.884292129502,9097.315916813923,10571.924045402315,2081.406987887638
2025-04-15,56654.03516244809,35848.23416094023,0.0,0.0,35848.23416094023,1045.8405487243954,2258.348897576451,16688.362708314275,13477.945825500363,10571.924045402315,10615.955121218094,2077.1659590925697
2025-04-16,55880.730643975796,35266.43175716528,1070.6243764083142,5884.792685727025,41151.2244428923,97.14078054226786,0.0,14735.115230868469,13660.492941026616,10615.955121218094,8699.23333897014,2072.9249302975018
2025-04-17,58257.61815514065,36392.39202427945,0.0,0.0,36392.39202427945,312.99322562426437,0.0,19193.64262497064,14117.360045454247,8699.23333897014,10287.556095383436,2089.889045477774
2025-04-18,29811.737729098193,15835.9361109222,0.0,0.0,15835.9361109222,761.4195532854039,19032.298223635145,16856.332919417924,13192.430150573613,10287.556095383436,10800.0,2085.648016682706
2025-04-19,29044.966843421615,15446.281204439958,0.0,0.0,15446.281204439958,651.3322303961693,18402.733343777298,17033.5838996144,13827.361880366252,10800.0,10766.49008702379,2081.406987887638
2025-04-20,55361.93433573431,34876.82536349651,0.0,0.0,34876.82536349651,113.05248388416605,0.0,17911.592910084277,14620.455941567458,10766.49008702379,10641.97265991358,2077.1659590925697
2025-04-21,55438.233588763826,34814.75774240381,0.0,0.0,34814.75774240381,805.1844969364408,2910.530679002627,16631.250464886914,13425.642435395497,10641.97265991358,10692.717594539037,2072.9249302975018
2025-04-22,54211.58967560379,34259.300514926945,0.0,0.0,34259.300514926945,72.83289965251493,0.0,16659.209085761282,14673.381626476665,10692.717594539037,9382.248408972333,2068.6839015024334
2025-04-23,56156.00064223549,34954.2010608711,0.0,0.0,34954.2010608711,175.91730986342475,0.0,18512.47461832802,13932.308002622618,9382.248408972333,10563.133340331313,2085.648016682706
2025-04-24,54393.172539848,34280.50734563078,0.0,0.0,34280.50734563078,765.9940043819553,3114.722185765585,16894.99638685296,13472.646737152501,10563.133340331313,10799.02260277398,2081.406987887638
2025-04-25,28357.1375016971,14872.355405615308,0.0,0.0,14872.355405615308,294.7280039857043,23017.50122127392,16521.941444185282,13477.390817747812,10799.02260277398,10693.891216154281,2077.1659590925697
2025-04-26,28136.516587510203,14676.323409133129,0.0,0.0,14676.323409133129,50.969770568196964,25186.83728400251,16758.514627510143,13929.998727903976,10693.891216154281,10298.778016575661,2072.9249302975018
2025-04-27,52796.13206993522,32981.02051761508,0.0,0.0,32981.02051761508,124.43222938098256,1513.3026723344256,18534.488188685755,15949.562203799267,10298.778016575661,9258.081604393656,2068.6839015024334
2025-04-28,54942.95274660688,34119.64764507323,4091.130152845866,24558.79525622676,58678.44290129999,203.89334657475388,0.0,14165.923912360751,11957.701676149412,9258.081604393656,8721.077929796766,2056.7235671034214
2025-04-29,55653.168786084,34515.851978198945,0.0,0.0,34515.851978198945,139.41239059499185,3561.4791616624007,18278.110302996385,13759.046785836435,8721.077929796766,9883.54744045303,2081.406987887638
2025-04-30,53903.32575855743,33664.802340906695,0.0,0.0,33664.802340906695,1014.4473126870863,768.0859794740513,17395.316184453877,13531.378151390913,9883.54744045303,10504.467393804955,2077.1659590925697
2025-05-01,52330.58655312337,32992.81750138,900.1040551976872,5214.587404996078,38207.404906376076,0.0,1120.523376060011,17983.673717400514,16884.885285139462,10504.467393804955,7928.790089310465,2072.9249302975018
2025-05-02,30400.607979106084,15714.001369230855,733.7944670587448,3964.95495274915,19678.956321980004,0.0,13384.843058906545,17241.454465498144,13782.215161573196,7928.790089310465,8132.526706510802,2089.889045477774
2025-05-03,31136.389556268914,16230.476435665048,0.0,0.0,16230.476435665048,2.908176638012719,18796.30899307411,16709.008611037978,13239.007874481189,8132.526706510802,8460.62570702144,2102.484811468935
2025-05-04,61882.29783987549,38504.124729612944,0.0,0.0,38504.124729612944,2582.962524305918,3553.3396833333327,16796.137530472923,12784.809231570009,8460.62570702144,9371.805893813726,2211.315735206349
2025-05-05,60160.9963961427,37441.32177339479,0.0,0.0,37441.32177339479,1406.1359762468924,0.0,19397.877878664804,15719.024258768986,9371.805893813726,9364.313474868724,2176.088407793141
2025-05-06,59337.947224086536,37080.7583026683,0.0,0.0,37080.7583026683,1079.1009020537776,1858.4858077590054,18714.377236984827,15184.09908937774,9364.313474868724,9336.031777735358,2140.861080379933
2025-05-07,59415.06878180042,37068.93407180446,42.90854645837335,187.46018360185468,37256.39425540632,655.3631777387277,1137.0608226543309,17930.893935535412,15333.186557669673,9336.031777735358,8436.962366750922,2105.633752966725
2025-05-08,62268.08138623573,39574.850902669365,35.999250000000075,243.22893262500048,39818.07983529437,868.88862901388,0.0,18925.26421915176,13316.584611929902,8436.962366750922,10673.495039620948,2102.484811468935
2025-05-09,32185.372040358467,18054.804192137017,0.0,0.0,18054.804192137017,1023.3303448406955,19429.58199982214,16416.944112392015,13183.870266696387,10673.495039620948,10800.0,2099.3358699711443
2025-05-10,31621.22288230875,17708.93792216214,0.0,0.0,17708.93792216214,639.4413057022251,15749.77953700324,16428.725063687798,13317.76830741785,10800.0,10788.332215743629,2096.1869284733543
2025-05-11,59333.695575674654,37667.00378093119,27.561666666666724,185.80697583333372,37852.81075676453,789.6474501312154,552.2709624169263,16203.505811219973,13668.246064760122,10788.332215743629,10184.547373885915,2093.037986975564
2025-05-12,60058.09632618469,37728.71324143365,0.0,0.0,37728.71324143365,2380.716010738827,2760.717966666666,15064.311825698827,12078.844710252954,10184.547373885915,10321.489450067143,2089.889045477774
2025-05-13,57487.94489216247,36372.78422731056,0.0,0.0,36372.78422731056,903.6620377908033,0.0,17547.62840670155,14092.558318996545,10321.489450067143,10455.956883880157,2085.648016682706
2025-05-14,57295.929031271124,36283.69011179315,0.0,0.0,36283.69011179315,1025.6098642661836,244.07747816926712,17068.834003979522,14056.74109847718,10455.956883880157,10199.306266931533,2081.406987887638
2025-05-15,58333.186095578545,37324.686827281155,0.0,0.0,37324.686827281155,688.0909269008794,868.5768555875779,18267.556157869112,14256.096128112356,10199.306266931533,10800.0,2077.1659590925697
2025-05-16,30893.33072435661,17405.410337573383,0.0,0.0,17405.410337573383,828.9660419247459,24338.901531241107,16040.722212209734,13030.765594352306,10800.0,10758.02155281953,2072.9249302975018
2025-05-17,30974.00291549468,17433.49234122525,0.0,0.0,17433.49234122525,178.0517875514405,17162.742820925218,16696.0202798525,13511.611056167809,10758.02155281953,10771.538631166992,2068.6839015024334
2025-05-18,56164.22239397085,36074.364674940254,5.236666666666679,35.318698333333415,36109.68337327359,189.48393819387488,0.0,16366.095994931227,14062.288972487584,10771.538631166992,9876.259501618884,2085.648016682706
2025-05-19,56916.050656107735,35996.25638240803,67.00333333333344,451.9039816666674,36448.1603640747,1402.1619781715733,4142.534916666667,17203.867100282278,13280.726555679441,9876.259501618884,10603.377052229109,2081.406987887638
2025-05-20,54311.22546284419,34832.68100412181,1284.7297544990404,6474.624473567808,41307.30547768962,96.36616692703171,0.0,14341.987371198535,13369.793137449,10603.377052229109,8655.839978031127,2077.1659590925697
2025-05-21,57529.89598708252,36321.011459962196,0.0,0.0,36321.011459962196,275.3354768935044,1838.4836531440164,17604.527222102995,13551.06564839133,8655.839978031127,9443.174868600123,2093.037986975564
2025-05-22,55765.56536378724,35498.60382575405,2.57000000000005,17.333365000000338,35515.93719075405,127.44721639285304,266.3544085574049,18014.21512094678,13456.512198776465,9443.174868600123,10704.288256589496,2089.889045477774
2025-05-23,29675.566581833387,16504.335113416528,0.0,0.0,16504.335113416528,439.2396423607635,19450.838696508683,17274.904452043025,13910.36509241242,10704.288256589496,10795.74104963663,2085.648016682706
2025-05-24,30046.563687506226,16787.47287599292,0.0,0.0,16787.47287599292,875.8819410038777,22211.8279135743,16844.83891719836,13640.486467603641,10795.74104963663,10800.0,2081.406987887638
2025-05-25,53821.602047772765,34493.54698326234,0.0,0.0,34493.54698326234,671.6191551483253,1908.5613660320178,16848.314569945425,14151.903226686329,10800.0,10239.146194410516,2077.1659590925697
2025-05-26,53517.67694131732,34310.01836745352,2543.483002132352,15691.612972246006,50001.631339699525,170.29705615044713,0.0,14265.872305046842,12954.84236774762,10239.146194410516,8684.161971455314,2072.9249302975018
2025-05-27,56499.989282742565,35763.83329024732,0.0,0.0,35763.83329024732,761.5992567835767,1129.8469928745585,18312.765107399988,13094.58937431555,8684.161971455314,10616.106818875804,2089.889045477774
2025-05-28,53691.93531961523,34489.89746847372,290.789756576984,1435.5088519564013,35925.40632043012,155.40249501712458,0.0,16505.004366455032,14951.505885279943,10616.106818875804,8857.826431707614,2085.648016682706
2025-05-29,55278.22030211629,34931.13020704727,2041.970374610392,12114.635602869934,47045.7658099172,239.44174966570995,0.0,16395.471802498774,13424.846375437799,8857.826431707614,8697.25508124785,2081.406987887638
2025-05-30,31399.866585905387,17156.819206671727,0.0,0.0,17156.819206671727,132.61611594872107,19785.095171890967,17068.011834394616,12182.08980299558,8697.25508124785,10522.810395541243,2096.1869284733543
2025-05-31,29992.46223334468,16638.80599010609,0.0,0.0,16638.80599010609,848.0457809540135,17359.651147924575,17438.44795928817,14042.864204822075,10522.810395541243,10614.231109098293,2093.037986975564
2025-06-01,55544.96900202686,35329.00198066505,14477.85133648293,81832.58983492458,117161.59181558964,0.0,0.0,8553.34045957157,9755.346421061779,10614.231109098293,7472.963721532955,2089.889045477774
2025-06-02,66664.9646457432,41230.361418470304,6358.213883864104,32646.27422590337,73876.63564437367,604.3293641733628,0.0,19234.245948166645,15456.20423273271,7472.963721532955,7610.224816291035,2102.484811468935
2025-06-03,75669.7144418112,47924.20441029937,183.90266726495975,1242.5784887358302,49166.7828990352,990.9994969571651,942.7590724125414,21078.72681221285,15351.235105839733,7610.224816291035,9524.151051905132,2211.315735206349
2025-06-04,74847.05406887067,47859.77675856188,186.4317877158594,1270.1373759484816,49129.91413451036,1967.2122454151415,91.32266666666646,17916.26964195554,14586.579514117482,9524.151051905132,9441.483158423476,2176.088407793141
2025-06-05,76085.79455333357,48749.32570062959,180.14420458058964,1224.0546107328692,49973.38031136246,1408.645600066781,433.5601166666668,19013.467173487297,15739.052148973238,9441.483158423476,9065.767893480663,2140.861080379933
2025-06-06,36797.820862986766,20973.479843374436,1171.2881555578983,7083.234839325346,28056.71468269978,25.208458787291875,4830.285985166842,16318.89896753089,14060.279792940353,9065.767893480663,8130.243860991399,2105.633752966725
2025-06-07,38967.41928548156,22389.553590247466,0.0,0.0,22389.553590247466,30.326485024217618,4017.5577497175445,15728.602440601851,11935.580556528716,8130.243860991399,9024.229883612268,2246.543062619557
2025-06-08,89252.19233962524,58811.70624490876,0.0,0.0,58811.70624490876,17858.974238588264,2266.315669135796,12335.716107818656,8393.73694258415,9024.229883612268,10800.0,2488.2957860039924
2025-06-09,79401.89718829417,52016.5774718996,17.816384703002768,120.16260662940218,52136.74007852901,4594.686088717143,668.9188333333334,17299.825840389218,14076.429922775857,10800.0,10729.365564377125,2419.4539873469157
2025-06-10,77666.20463507195,50692.96025425774,0.0,0.0,50692.96025425774,2202.7858180915955,291.20968333333303,18381.684596992443,14827.919696678753,10729.365564377125,10797.415372027262,2350.612188689839
2025-06-11,77846.59532554125,50511.125672327544,1317.404469595548,6688.70181879902,57199.82749112656,1321.4438719164627,0.0,18759.115337676907,17001.005731123234,10797.415372027262,8790.612808021773,2281.7703900327624
2025-06-12,81769.07218745111,52922.07935292538,0.0,0.0,52922.07935292538,3646.3867461758473,358.2286666666665,19841.771705757274,14529.706364482012,8790.612808021773,10504.089160445523,2246.543062619557
2025-06-13,37617.05168647244,22409.011850728864,0.0,0.0,22409.011850728864,241.72509372834992,6196.322996165245,16272.522138925495,13438.832242346652,10504.089160445523,10217.323260648851,2211.3157352063463
2025-06-14,37509.332005959586,22161.606285291127,0.0,0.0,22161.606285291127,85.08437222154555,8535.612309797296,15640.473606389045,12945.181032448294,10217.323260648851,9910.215025900885,2176.088407793141
2025-06-15,79237.80545021148,51162.22936533722,0.0,0.0,51162.22936533722,4162.770889378784,0.0,19196.072372685092,14748.012145185725,9910.215025900885,10800.0,2140.861080379935
2025-06-16,77795.00623231509,50398.58610038165,6.372381590865643,43.05499621868372,50441.64109660034,1488.8095484139894,0.0,19520.445656553064,15901.929407727752,10800.0,10699.590637866932,2105.633752966725
2025-06-17,75567.99222468122,48652.11831124441,910.7837884755653,4650.182977178782,53302.301288423194,167.9435549577206,0.0,18666.527271709987,16992.706030177582,10699.590637866932,8618.680704430837,2102.484811468935
2025-06-18,80162.11597947495,51338.35645817884,94.80856224779791,639.4592195017487,51977.815677680584,3666.482151479814,55.22366666666653,19465.09600203476,13858.26817845849,8618.680704430837,10739.191352419359,2211.3157352063463
2025-06-19,76080.46611548799,49260.427752415024,105.17094390521049,709.0746787538558,49969.50243116888,3546.8951137087806,922.4980499999999,18700.686872841645,15243.947177157224,10739.191352419359,10632.090452246592,2176.088407793141
2025-06-20,36947.052442941975,22369.37173727763,0.0,0.0,22369.37173727763,1138.12728773228,10232.61283055153,16270.979086512634,13095.247611854476,10632.090452246592,10725.696505825212,2140.861080379935
2025-06-21,36785.16206152648,22093.056632630476,0.0,0.0,22093.056632630476,1978.395007967664,12135.530879876032,17208.540152239326,13872.044378556544,10725.696505825212,10800.0,2105.633752966725
2025-06-22,68979.35949258806,44411.54468139963,528.7498005252024,2424.68502642117,46836.2297078208,170.3433742627294,0.0,17385.346512951823,15504.921694101291,10800.0,9219.121090432982,2102.484811468935
