date,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,grid_cost_yuan,adjusted_kwh,emergency_kwh,emergency_cost_yuan,total_cost_yuan,planned_purchase_kwh,final_commitment_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,start_soc_kwh,end_soc_kwh,emergency_slots,reversal_slots,down_slots,path_down_kwh,path_up_kwh,below_min_kwh,chain_misprice_yuan
2025-02-15,14931.643024059367,147.8072600332174,2059.777590681529,17139.227874774115,2655.961990552837,0.0,0.0,17139.227874774115,35666.855771682654,36658.006949982955,116.14870775674422,4033.903830319601,18989.32368829659,15761.460376389972,10747.90135037826,10325.558918300776,0,1,11,832.4054061262661,1823.556584426571,832.4054061262659,0.0
2025-02-16,53429.18316597443,1289.7590493621829,2438.9193209731607,57157.86153630977,5890.727128242652,14.050303401570659,75.07779622629282,57232.939332536065,81936.50545823411,80075.05178999389,251.09987723287236,0.0,21983.198733414967,17522.57561725238,10325.558918300776,10640.909314760494,1,14,53,3876.090398241435,2014.6367300012162,3876.090398241435,0.0
2025-02-17,50546.42782153041,2290.523856182515,1692.956232172096,54529.90790988502,8356.014701682454,19.048865583199245,101.64474675195116,54631.55265663697,81497.17941042819,75685.46699847473,637.5462546453205,0.0,20697.705733496314,16814.599290750375,10640.909314760494,10585.95637407343,1,12,72,7083.863556817962,1272.1511448644937,7083.863556817947,0.0
2025-02-18,49190.015958910335,1032.5077403222201,4112.884348994773,54335.40804822733,6277.687279322419,6.867537074033976,34.996968929277145,54370.405017156605,76784.50748516372,76546.19846444315,469.5624026462589,0.0,19997.245011598305,16005.129196060716,10585.95637407343,10800.0,1,14,31,3257.9981500214926,3019.6891293009267,3255.662846458963,0.0
2025-02-19,49174.7673236298,616.449091770778,4755.235309267147,54546.45172466773,5869.7066392925135,38.99495424988097,206.30049924963663,54752.75222391736,76052.2195951163,77342.44607565245,600.8101891326122,0.0,21732.348530836178,17831.045073399793,10800.0,10546.841373975009,2,9,20,2289.740079378177,3579.9665599143336,2289.7400793781776,0.0
2025-02-20,50492.08251037093,915.3661575136848,1805.5912770278746,53213.03994491249,4340.563598265542,48.93628684981297,274.5570373708757,53487.596982283365,78046.9365814022,76420.50682136016,1250.4060958275013,0.0,21042.42376645605,16816.52048740691,10546.841373975009,10800.0,1,20,39,2983.496679153793,1357.0669191117488,2980.973111124927,0.0
2025-02-21,14733.067899568872,166.20145308018454,1770.4515636681315,16669.720916317186,2216.274993931751,0.0,0.0,16669.720916317186,35498.67159810696,35981.45980828903,154.60643676346888,6705.071269087332,18744.842468973122,15183.32239986823,10800.0,10800.0,0,1,20,866.7433918748427,1349.5316020569085,866.7433918748427,0.0
2025-02-22,14833.163417153979,189.01994257143127,2032.7277973884143,17054.911157113824,2618.534657312106,0.0,0.0,17054.911157113824,35555.71950048784,36350.283697694395,348.32744403361147,4507.743536098407,19406.688738845125,15757.238904616082,10800.0,10757.976637609403,0,2,25,911.985230052778,1706.549427259328,908.5708922750882,0.0
2025-02-23,49718.98621308742,1012.150985894382,2412.829158602546,53143.966357584344,4827.552693585516,22.13503095425881,114.43811003351804,53258.40446761786,77715.36717605681,76029.83278428335,630.9824520649697,0.0,20963.911397935546,17074.779718096244,10757.976637609403,10653.51943120001,1,13,50,3256.5435426794893,1571.0091509060276,3256.543542679487,0.0
2025-02-24,47748.915941449304,1073.4203744031129,2090.061975550555,50912.39829140297,5344.312937058052,41.82843512260297,213.72238925893987,51126.12068066191,75310.0479340945,73524.7172600303,903.2014807810635,292.46757687658703,21242.16057320315,17074.31755237456,10653.51943120001,10800.0,1,26,47,3564.821805561126,1779.4911314969263,3564.821805561126,0.0
2025-02-25,46239.41496110182,1233.6586496970826,1395.9834880875742,48869.05709888648,5249.6294537260055,56.061243581239296,289.2775379137553,49158.33463680023,75141.4070390401,71510.61360116377,1659.0553367820348,262.32499339851347,20525.15349207591,16701.182210844785,10800.0,10715.769019707452,3,13,52,4440.211445801173,809.4180079248337,4440.211445801172,0.0
2025-02-26,45761.58772992469,334.53713592682533,4423.638787879839,50519.76365373136,5318.524144494568,6.478115872737931,33.611704205700754,50553.37535793706,71206.87075718795,73748.41550131454,685.480090292226,0.0,21993.46111209698,17738.89561853526,10715.769019707452,10800.0,1,26,33,1388.4897001839918,3930.0344443105764,1388.4897001839915,0.0
2025-02-27,43696.81183269144,745.1701512028669,3646.1985074308895,48088.1804913252,6366.330166424792,523.3371080302285,2743.139874808876,50831.320366134074,71172.02412998832,71329.49977416599,804.9085656602084,0.0,22053.56473875708,17962.220622221066,10800.0,10690.18535130241,8,19,46,3104.4272611235574,3261.9029053012337,3104.4272611235565,0.0
2025-02-28,13656.410238598739,158.21369008437142,1831.669728290767,15646.293656973876,2434.320152076521,0.0,0.0,15646.293656973876,34387.82191987643,34855.211225431165,142.82228113855587,7825.681534754066,19150.61360854988,15556.499749011333,10690.18535130241,10640.737877873602,0,13,30,983.4654232608899,1450.8547288156312,979.4684102318535,0.0
2025-03-01,13659.003945551438,301.9131542326577,851.4741690803186,14812.391268864414,2240.6031407962705,0.0,0.0,14812.391268864414,34649.85533703763,34176.593860171895,21.405313723232666,7276.55390384619,18857.21137302593,15637.342663756792,10640.737877873602,10237.402931644949,0,13,31,1356.9323088310064,883.6708319652639,1356.9323088310066,0.0
2025-03-02,46974.47899803838,730.2551005226577,7330.042969512543,55034.77706807358,7209.524304340225,223.05552377213098,1094.1408139180003,56128.917881991576,74356.59197393291,77051.38833363919,817.8477802836848,0.0,20731.31721511954,16633.028204658578,10237.402931644949,10414.445975631892,6,20,39,2257.363972316979,4952.160332023246,2257.3639723169795,0.0
2025-03-03,47616.149778239276,1392.2863222802077,4963.873170139423,53972.3092706589,8389.060443815906,186.60890689099688,898.598682650671,54870.90795330957,76844.14576865525,76370.86295729423,419.0874368663839,0.0,22238.255610573833,18117.017816588323,10414.445975631892,10298.856228939087,6,25,42,4431.171627588461,3957.8888162274443,4431.171627588461,0.0
2025-03-04,46515.21420741608,1203.7822283663013,2995.535916860666,50714.53235264305,6033.875608164924,0.6247333333334382,3.1064865000005213,50717.63883914305,74703.21577987378,72998.3866771679,91.9246139749165,0.0,20058.644190729254,16351.015327536252,10298.856228939087,10183.841192221804,1,12,52,3869.352355435394,2164.5232527295298,3869.3523554353947,0.0
2025-03-05,43995.36349881327,1701.9097448777059,2582.502002633907,48279.775246324876,7951.577294339338,6.618300000000204,32.736535900001016,48312.51178222488,74396.17821048418,70636.02528125088,704.8243357119985,0.0,20220.16066825743,16412.813439385216,10183.841192221804,10145.526416558805,2,13,57,5855.865111786321,2095.712182553014,5855.865111786321,0.0
2025-03-06,42348.86312117751,942.4593367564532,4725.5920691537185,48016.914527087676,6958.175353587353,0.0,0.0,48016.914527087676,70019.19703018629,70024.54616325368,100.11531065264995,0.0,20760.354951520825,16776.57823225313,10145.526416558805,10189.203392646297,0,14,39,3476.4131102599863,3481.7622433273677,3475.362267113193,0.0
2025-03-07,12754.834547038785,280.6138119335062,1112.8733460046944,14148.321704976986,2561.0306533535654,0.0,0.0,14148.321704976986,33205.77832591377,33070.44682546595,43.36495494095993,8347.277673968827,18853.205144230145,15095.686481007313,10189.203392646297,10384.103043556415,0,13,30,1348.1810769006938,1212.8495764528716,1348.1810769006938,0.0
2025-03-08,12083.165761890577,184.6294687337616,3218.776833293898,15486.572063918236,3623.3625574080124,0.0,0.0,15486.572063918236,31067.639425029993,32901.80808582729,96.76567350269323,10067.667477484687,18732.26744024199,15058.03202206875,10384.103043556415,10511.997048586707,0,3,4,894.5969483053588,2728.7656091026547,882.5460785661678,0.0
2025-03-09,40344.55121648637,1391.892236951405,4209.99921789685,45946.44267133462,8484.191657954821,0.0,0.0,45946.44267133462,69487.25252969007,67523.3644216181,143.49490570980942,243.0057845091335,20839.98489214866,17036.646210749495,10511.997048586707,10338.376550687724,0,12,22,5224.039883013393,3260.151774941431,5217.98644250418,0.0
2025-03-10,43145.15347682348,239.3926525661086,6858.402048855574,50242.94817824516,6612.959767343343,0.0,0.0,50242.94817824516,67682.72667038454,72252.9632278079,64.63189446562745,0.0,21463.173904647792,17316.914021305525,10338.376550687724,10414.217485642379,0,3,5,1021.3616049599939,5591.598162383349,1021.3616049599938,0.0
2025-03-11,41526.82190900707,466.4332374837848,4334.778475890118,46328.03362238097,5899.211137261957,0.0,0.0,46328.03362238097,66883.64245571922,68894.78865640247,710.8544332159972,129.94068792429675,20700.40185329397,16585.327118031797,10414.217485642379,10616.437911349407,0,23,23,1944.032468289358,3955.1786689725986,1807.5534673724262,0.0
2025-03-12,41067.07278023885,1194.4965992487105,2322.0815315841314,44583.650911071694,6320.265955355903,0.0,0.0,44583.650911071694,68954.81542341989,66440.63905862637,191.14829734284467,112.29792417476006,20332.828846515273,16631.170692739837,10616.437911349407,10436.905325724447,0,2,26,4417.221160074711,1903.044795281191,4417.221160074711,0.0
2025-03-13,43609.2791658673,147.63925627423242,4650.216048647978,48407.13447078951,4870.153996819164,0.0,0.0,48407.13447078951,68485.90037377959,71896.41879916162,223.90348108650014,0.0,21651.97015619112,17525.07285478266,10436.905325724447,10451.375294315718,0,2,3,729.8177857185556,4140.336211100607,729.8177857185556,0.0
2025-03-14,12851.736357509064,166.7170013998748,1547.362882827102,14565.81624173604,2136.0140991425105,0.0,0.0,14565.81624173604,32354.84062365852,32701.596669369574,360.9641639853008,12506.303341071018,18374.426030863502,14569.522849883582,10451.375294315718,10800.0,0,14,24,894.6290267157294,1241.3850724267809,886.4758461942946,0.0
2025-03-15,12990.092162331874,132.5256646238123,1825.6081956752435,14948.22602263093,2236.089398680405,0.0,0.0,14948.22602263093,31783.754996051775,32444.18677331059,326.78269768427714,7950.35783480492,18425.31561925087,15182.394528429475,10800.0,10513.456803515255,0,3,5,787.8288107107951,1448.2605879696098,784.0399231176555,0.0
2025-03-16,42643.43015889838,317.29572993311086,2588.8994021804265,45549.625291011915,3197.4322035564574,1.6400000000001,8.081100000000493,45557.70639101192,68263.84103317064,68976.0044739847,1489.5066639944175,0.0,20416.85263063517,16279.761753978219,10513.456803515255,10800.0,1,3,5,1242.6343813711983,1954.7978221852586,1164.5498630511624,0.0
2025-03-17,39337.21611252113,1271.6592041789163,1438.5484921717357,42047.42380887178,6318.865709691829,0.0,0.0,42047.42380887178,67552.0754977307,63438.177651295846,1621.247420665742,441.4467555566132,18512.37916705352,14995.027125313354,10800.0,10800.0,0,14,53,5216.381778063333,1102.4839316285002,5216.381778063333,0.0
2025-03-18,40322.12129008123,781.7965508505682,1769.4262672207303,42873.34410815253,4312.01520491042,204.4653753738376,985.3350502211717,43858.6791583737,66847.34391867134,65519.42306346611,698.6923442517434,0.0,20522.303831166006,16623.06610324446,10800.0,10800.0,4,14,42,2819.9680300578275,1492.047174852593,2819.9680300578275,0.0
2025-03-19,38305.88887990917,278.5756949454116,3786.8875759499133,42371.352150804494,4332.0491639818765,0.0,0.0,42371.352150804494,62122.08016354246,64718.88529344157,1452.6784853887875,0.0,20003.87556869888,16203.139210646093,10800.0,10800.0,0,14,26,867.6220170413756,3464.4271469405003,866.2031026948639,0.0
2025-03-20,38960.590049811726,929.4892679247303,5698.856798853317,45588.93611658977,8804.169476240622,0.0,0.0,45588.93611658977,64876.426617889,66759.54068668035,651.1821344803932,0.0,20523.140713333203,16623.743977799895,10800.0,10800.0,0,14,23,3460.5277037246296,5343.641772515994,3460.5277037246296,0.0
2025-03-21,11991.008086451611,134.2169001920003,2088.20455552611,14213.429542169722,2335.3609950725117,0.0,0.0,14213.429542169722,30457.643585880673,31533.682692309972,472.85296304205286,15577.991455095904,18551.025439025354,15101.651681520001,10800.0,10716.30991565615,0,1,3,629.6609443216048,1705.7000507509067,622.7189995666712,0.0
2025-03-22,12773.668324069533,106.33703412501261,1136.2535654120582,14016.258923606603,1525.3598058760072,0.0,0.0,14016.258923606603,31331.036001078035,31630.38157430778,460.1111652171986,11752.906783348646,18351.802257258714,14815.638364850116,10716.30991565615,10771.111541799977,0,13,31,613.0071163231316,912.3526895528755,613.0071163231315,0.0
2025-03-23,39083.05787824112,551.0151671177865,2287.5345513291286,41921.60759668803,3510.240170263869,0.0,0.0,41921.60759668803,64944.65301049697,64580.265105876875,1356.8408095619927,710.8904744238982,19562.179436022583,15819.365730798268,10771.111541799977,10800.0,0,1,13,1937.314037441985,1572.9261328218836,1934.0886782208172,0.0
2025-03-24,37693.79896550583,526.8826308666429,2813.669523135407,41034.35111950788,4848.6509849218055,0.0,0.0,41034.35111950788,62229.89856720369,62509.98648947652,635.718746557853,14.636734830630076,20321.757498708987,16460.623573954283,10800.0,10800.0,0,2,11,2284.2815313244864,2564.3694535973195,2284.281531324487,0.0
2025-03-25,37921.72237886285,960.2121344293671,5187.834182728453,44069.76869602067,8429.058821581762,0.0,0.0,44069.76869602067,64057.84174701383,64830.32476505366,147.10226505632198,0.0,19786.901174581355,16053.803391250678,10800.0,10770.651733511357,0,15,21,3828.2879017709647,4600.770919810798,3828.2879017709647,0.0
2025-03-26,36648.59948276191,719.6627859629968,2515.6879816508667,39883.95025037577,4888.264032556709,0.0,0.0,39883.95025037577,61343.71642999985,59945.43492767462,800.4836609227316,0.0,18557.805053923483,15005.40865383825,10770.651733511357,10800.0,0,2,16,3143.272767440968,1744.991265115742,3140.6150383988725,0.0
2025-03-27,37610.88623461493,346.4804311089041,3298.628166016376,41255.99483174021,4490.776462581949,0.0,0.0,41255.99483174021,62175.74764140947,63706.15158209106,1314.2076858479418,0.0,19341.865769700635,15666.911273457528,10800.0,10800.0,0,2,4,1480.1862609501882,3010.5902016317614,1480.1862609501882,0.0
2025-03-28,11796.716972041673,190.965070581423,1765.5158312483884,13753.197873871486,2322.4852581038276,0.0,0.0,13753.197873871486,30364.5125259875,30896.601503232767,462.66735310656856,16129.672980792622,18328.317908773228,14845.937506106315,10800.0,10800.0,0,3,14,895.1981404292796,1427.2871176745475,894.1930596635007,0.0
2025-03-29,11742.687217845558,119.84380072451322,1949.0015608197698,13811.532579389841,2385.613186764904,0.0,0.0,13811.532579389841,30204.47870920282,31091.5754833143,218.64341189600103,19704.609990285662,18216.38367262797,14755.270774828663,10800.0,10800.0,0,2,2,749.258206326711,1636.3549804381933,749.2582063265295,0.0
2025-03-30,35007.20166239167,690.3518995119556,2826.1430369367495,38523.696598840375,6069.192319267708,0.0,0.0,38523.696598840375,59954.04483749258,59452.990284881525,464.5073547919043,0.0,19172.964368892775,15530.101138803147,10800.0,10800.0,0,4,21,3285.1234359393825,2784.0688833283257,3285.1234359393825,0.0
2025-03-31,34386.71685466724,391.1643122496249,6119.590164018774,40897.47133093564,7757.200536083081,0.0,0.0,40897.47133093564,56574.948256325006,61198.28636279101,567.1192826189691,0.0,19367.250509677502,15687.472912838784,10800.0,10800.0,0,6,16,1566.9312148085355,6190.269321274544,1363.830852257966,0.0
2025-04-01,37838.64392071137,654.763540226898,4247.263163249337,42740.67062418761,6073.439877657724,0.0,0.0,42740.67062418761,62466.067424608846,64136.385382312015,409.426419801052,0.0,18516.35497812787,14998.247532283576,10800.0,10800.0,0,6,6,2201.5609599772797,3871.8789176804435,2041.9386369662623,0.0
2025-04-02,37043.44469090697,377.02749779312194,4829.089405829823,42249.56159452991,5177.698769139604,60.330019982230716,296.4991496887443,42546.06074421865,61568.47837523384,64937.83210685225,748.8653981679635,0.0,20320.028198619297,16506.066869952774,10800.0,10747.951078809838,2,3,3,904.1725187605966,4273.526250379009,895.8087174976106,0.0
2025-04-03,37568.30177126654,680.5088658209052,1404.6736862192554,39653.4843233067,3997.8642889177927,0.0,0.0,39653.4843233067,62475.1949526515,60652.62355722198,636.4966713706397,403.42925852397127,19485.912271524005,15736.744910863299,10747.951078809838,10800.0,0,3,25,2910.2178421736553,1087.6464467441378,2908.7645744311103,0.0
2025-04-04,11458.943062306813,99.98639767014322,1047.2573245100232,12606.18678448698,1365.9464649486035,0.0,0.0,12606.18678448698,29542.82384847573,29809.57423450779,307.20733946376663,19530.375802862003,18637.836011484327,15096.647169302312,10800.0,10800.0,0,1,29,549.5980394582741,816.3484254903294,549.5980394582741,0.0
2025-04-05,11681.97781646403,110.51526831289894,1442.1767803457703,13234.669865122698,1975.8241691493167,0.0,0.0,13234.669865122698,29394.401473562386,30359.228258267427,143.18304312086968,14614.5319793241,18724.179008589264,15166.780756100137,10800.0,10799.782489841304,0,14,14,505.49869222213624,1470.3254769271803,503.0456234943331,0.0
2025-04-06,35356.261922763944,685.299043739421,1620.0524432084185,37661.61340971178,4239.668865332381,0.0,0.0,37661.61340971178,59877.923941457295,58563.22993066569,336.3771689275852,0.0,20087.267031203242,16270.490536131801,10799.782489841304,10800.0,0,17,34,2777.181438061996,1462.4874272703855,2777.1814380619953,0.0
2025-04-07,34432.30568407277,433.25843545829986,2491.940878569179,37357.50499810025,3947.4352022964385,0.0,0.0,37357.50499810025,56988.08045452866,57474.738461346635,441.3322773797487,242.07642329408702,18693.974230009502,15145.36375267003,10800.0,10796.394859597407,0,4,6,1730.3885977392301,2217.046604557207,1481.281159974204,0.0
2025-04-08,35086.93777155976,481.4308678752168,1594.0992536514466,37162.467893086425,3979.615462008614,0.0,0.0,37162.467893086425,59112.66422079804,58598.42386260275,456.32455016241965,0.0,20427.890966993557,16638.985271219884,10796.394859597407,10693.735317425064,0,15,33,2246.9279101019547,1732.6875519066593,2246.9279101019547,0.0
2025-04-09,35640.41917535724,110.30709287027642,5333.969907277759,41084.696175505276,5882.347863723478,0.0,0.0,41084.696175505276,58452.85102705985,63405.490715090935,487.5900208237674,0.0,19677.07817915944,15893.488501558937,10693.735317425064,10743.674010269748,0,20,20,464.8540878461922,5417.493775877286,464.8540878461922,0.0
2025-04-10,35458.955533703585,515.8042749271614,2493.4320591903884,38468.19186782114,4892.242909973688,0.0,0.0,38468.19186782114,59117.81681159777,59401.871893872325,837.855039172478,378.9738264039963,19335.324934413828,15610.919806117974,10743.674010269748,10800.0,0,5,19,2304.0939138495646,2588.148996124123,1959.5968048989707,0.0
2025-04-11,11188.095717321865,90.6274224731437,1593.3403377303207,12872.06347752533,1854.3186079189563,0.0,0.0,12872.06347752533,28724.52395054057,29569.518399175373,76.16723055094366,20697.181939633625,18313.258222758624,14833.739160434481,10800.0,10800.0,0,2,4,504.6620796420752,1349.6565282768809,487.2077242099781,0.0
2025-04-12,11360.813979075385,116.73582434718672,904.1243595235585,12381.67416294613,1450.780921288664,0.0,0.0,12381.67416294613,29120.035085878615,29398.45089966421,341.9066648986643,16619.11222998966,18066.428173511682,14654.156718735796,10800.0,10777.389002009626,0,13,29,586.1825537515338,864.5983675371303,586.1825537515338,0.0
2025-04-13,34149.07979526626,322.13818900137454,2930.8661024560843,37402.08408672372,4303.29242778614,0.0,0.0,37402.08408672372,56878.83765821738,58636.354680198296,527.6072441641271,0.0,20063.36344478683,16230.974492085992,10777.389002009626,10800.0,0,26,41,1272.8877029026103,3030.4047248835295,1272.8877029026103,0.0
2025-04-14,33664.67323000778,563.724037031233,1773.4318292355376,36001.82909627455,3751.1297012729374,0.0,0.0,36001.82909627455,57099.939778264205,56277.831829317714,182.8799809814309,0.0,18963.38932764125,15396.469279304969,10800.0,10759.862306760491,0,4,20,2286.6188251097183,1464.5108761632184,2286.6188251097187,0.0
2025-04-15,33394.80680327772,236.51724278380703,1267.6191348018008,34898.94318086333,2578.453279434514,0.0,0.0,34898.94318086333,55644.350503278336,56152.56842495264,982.5000951300973,1359.6883867032159,19130.669399318114,15459.71828953212,10759.862306760491,10800.0,0,14,30,1035.1176788801063,1543.3356005544078,1009.5083125244691,0.0
2025-04-16,34675.14324845772,78.19692974848697,2823.5012114170304,37576.841389623245,3413.143003054836,0.0,0.0,37576.841389623245,56917.42974196879,59617.227994965855,152.36888458849887,0.0,19396.142949354457,15710.875788977104,10800.0,10800.0,0,2,2,356.6723750288876,3056.470628025948,356.6723750288876,0.0
2025-04-17,33274.49763265199,196.345397222405,2446.4060190155924,35917.249048889986,4136.381355745229,0.0,0.0,35917.249048889986,55146.205937657316,57495.79022447993,744.4291106165225,0.0,20436.94086243907,16553.922098575655,10800.0,10800.0,0,14,39,893.3985344613016,3242.982821283927,797.1513366371925,0.0
2025-04-18,10742.047921080726,113.73945333040417,1194.2492889759153,12050.036663387047,1477.0768944150236,0.0,0.0,12050.036663387047,28227.554132003334,28817.344256868495,538.0641819302491,18420.663678302808,18444.732701590034,14940.233488287928,10800.0,10800.0,0,3,4,443.6433847749319,1033.4335096400919,433.50676618321586,0.0
2025-04-19,10907.34058320269,59.38622745318801,715.6884625596228,11682.4152732155,931.2662600621907,0.0,0.0,11682.4152732155,28054.45921794126,28312.957849930644,433.80030861797843,17608.7215166546,18571.044106038178,15085.287331380117,10800.0,10752.509327234224,0,3,12,336.38381403640466,594.8824460257861,335.933417122733,0.0
2025-04-20,33638.86499589483,62.603308380898106,1364.3503789804236,35065.818683256155,1616.4237163306134,0.0,0.0,35065.818683256155,55161.28049466778,56174.15339508229,454.91919095664866,0.0,19572.356396332194,15810.86707553988,10752.509327234224,10800.0,0,1,1,301.77540795805305,1314.6483083725605,301.77540795805305,0.0
2025-04-21,32630.63077447668,598.3702286074782,740.320537520753,33969.32154060491,3220.8073763291136,0.0,0.0,33969.32154060491,56499.731191434985,54218.89142864984,466.6553982873323,1587.6536442166584,19198.273699013276,15550.601696200756,10800.0,10800.0,0,2,20,2750.8235695571293,469.9838067719843,2747.1800248179343,0.0
2025-04-22,32669.94321359073,128.52710926458172,3149.1698901782725,35947.640213033585,3808.04586279712,0.0,0.0,35947.640213033585,53132.71305057863,56082.9205084826,264.90670744547424,0.0,19289.918338791947,15624.833854421475,10800.0,10800.0,0,3,3,428.91920244657695,3379.1266603505437,405.56168010394106,0.0
2025-04-23,32542.421017356184,103.64092699604174,2711.0474824334688,35357.1094267857,3320.751464906963,0.0,0.0,35357.1094267857,53198.75504178098,55802.42121891373,759.6539562193148,90.06371646567209,18698.878050326734,15146.091220764658,10800.0,10800.0,0,2,3,358.5426438871068,2962.208821019857,344.46179036947,0.0
2025-04-24,32340.695840491793,92.87114570167856,473.05361958224904,32906.62060577572,853.0389132189338,0.0,0.0,32906.62060577572,53226.27354501652,53205.494097018876,721.2624194337801,1819.8722410029536,18811.856508327088,15237.603771744945,10800.0,10800.0,0,13,21,436.90918060828983,416.12973261064394,436.90918060828983,0.0
2025-04-25,10214.350430628423,65.68504891992939,279.33094177319197,10559.366421321545,652.0668047963461,0.0,0.0,10559.366421321545,27282.14145605638,27274.613515648205,125.65068876897291,21789.15161367652,18648.783336415574,15289.329773212863,10800.0,10595.760810315285,0,13,26,329.7973726022594,322.2694321940868,329.7973726022594,0.0
