date,planned_purchase_kwh,planned_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,start_soc_kwh,end_soc_kwh,reserve_kwh
2025-03-28,32833.44922875749,13877.1453327798,0.0,0.0,13877.1453327798,535.1713634669061,16777.49143963255,17233.770662361057,12534.865003369687,9217.234185396926,10800.0,2002.8513686345837
2025-03-29,31301.413370192415,13242.278871888084,0.0,0.0,13242.278871888084,112.13416597621273,20274.350098177507,17130.74142779579,13923.021505090426,10800.0,10747.643390471296,1960.6904556260074
2025-03-30,57803.494450861,36691.513707182974,0.0,0.0,36691.513707182974,156.06776995317017,0.0,17219.43650543,14917.629524522163,10747.643390471296,9669.99232922256,1918.5295426174343
2025-03-31,58568.893814614916,37165.9948984869,1056.536845761741,4666.968375244138,41832.96327373103,162.56606126985184,0.0,16030.224914324372,13518.749798550896,9669.99232922256,9076.361642613501,1876.368629608858
2025-04-01,60375.04094357888,38721.58322287466,2606.9068369748966,15065.988897445826,53787.57212032049,172.1644240218135,0.0,14783.789321134376,12182.857481269075,9076.361642613501,8845.26371911325,2016.0178752081538
2025-04-02,61905.633491004584,38771.11120019348,1975.7448288233736,11529.203516788453,50300.314716981935,152.98518771799627,0.0,18022.98991355552,14729.932181445543,8845.26371911325,8699.363328595951,2068.6839015024334
2025-04-03,64006.62119791559,40568.52301772161,0.0,0.0,40568.52301772161,1049.3138563332113,1584.6403043556702,20173.311275382795,14664.174504822746,8699.363328595951,10561.816248859646,2085.6480166827055
2025-04-04,30964.463207121982,12990.38004552749,0.0,0.0,12990.38004552749,588.4840845539388,20530.558716565592,16843.435684084925,13428.817528082474,10561.816248859646,10800.0,2081.406987887638
2025-04-05,30502.817760732556,13009.62923159732,0.0,0.0,13009.62923159732,194.33468040619533,15284.262328569726,16807.608339613158,13827.502571189852,10800.0,10562.955759885346,2077.1659590925697
2025-04-06,58167.30950557718,37158.34234462629,0.0,0.0,37158.34234462629,295.3886279609321,0.0,18358.626521484155,14896.78191053457,10562.955759885346,10533.739728627117,2128.265314388772
2025-04-07,58008.12386340592,36892.12680842298,0.0,0.0,36892.12680842298,537.3943462648516,724.1544498609861,17220.805147498366,13716.949363551605,10533.739728627117,10791.409512984965,2089.889045477774
2025-04-08,57649.05747831226,36557.54842196492,0.0,0.0,36557.54842196492,409.470726578104,0.0,18318.557651970976,15432.164516903478,10791.409512984965,10131.261936532755,2085.648016682706
2025-04-09,57956.90876208505,36623.250081058926,2566.477417641039,14022.841509272093,50646.09159033102,70.18938504344328,0.0,14074.75686545479,12755.871087438813,10131.261936532755,8625.353018287838,2081.406987887638
2025-04-10,61169.312058979005,38433.446116591185,0.0,0.0,38433.446116591185,648.3934417525281,698.8728594623778,19703.67866020521,14342.270802441111,8625.353018287838,10422.807365315733,2166.6415832997704
2025-04-11,30368.808769995714,12807.187338868856,0.0,0.0,12807.187338868856,171.55428341059786,21341.694140392334,16868.641056483513,13329.730876957396,10422.807365315733,10793.772230642679,2128.265314388772
2025-04-12,30036.21508323119,12665.74997706326,0.0,0.0,12665.74997706326,248.05766102063598,17689.961355278625,16252.499813256842,13179.464296324913,10793.772230642679,10777.172844435048,2089.889045477774
2025-04-13,56205.33907946778,35633.23291281004,0.0,0.0,35633.23291281004,330.17729328170424,0.0,16470.409185997196,14871.605883144448,10777.172844435048,9076.534575005364,2085.648016682706
2025-04-14,58218.11010978841,36159.06833691597,0.0,0.0,36159.06833691597,595.5190033105403,0.0,19630.10624764133,14535.546941163459,9076.534575005364,10593.022485478717,2081.406987887638
2025-04-15,56630.59245125209,35437.6036370794,0.0,0.0,35437.6036370794,1103.3604705578264,2258.348897576451,16579.906051521437,13450.451801736957,10593.022485478717,10569.991485473616,2077.1659590925697
2025-04-16,55931.80135035855,35316.72831484794,1069.3399888921463,5733.361602626429,41050.08991747437,68.67223769278564,0.0,14792.691716623774,13639.814565065855,10569.991485473616,8728.064513695173,2072.9249302975018
2025-04-17,58225.58351655728,36056.94331162475,0.0,0.0,36056.94331162475,306.95683725832134,0.0,19128.228840051408,14077.944510752444,8728.064513695173,10301.309902238725,2089.889045477774
2025-04-18,29799.35930292843,12305.858420475994,0.0,0.0,12305.858420475994,759.8591674176607,19038.05638188683,16834.23938055509,13186.912810264475,10301.309902238725,10800.0,2085.648016682706
2025-04-19,29044.966843421615,12097.350041947797,0.0,0.0,12097.350041947797,607.1745767538282,18498.51240502592,16870.623345618555,13716.022733976686,10800.0,10743.535751082602,2081.406987887638
2025-04-20,55387.43915344674,34747.014453412354,0.0,0.0,34747.014453412354,72.02330170011105,0.0,17947.357186730012,14589.686218316712,10743.535751082602,10685.394754343271,2077.1659590925697
2025-04-21,55524.12570975885,34409.50117892949,0.0,0.0,34409.50117892949,799.4259026888163,2915.0397686766123,17253.11941009492,13960.36975503483,10685.394754343271,10701.680273390008,2072.9249302975018
2025-04-22,54339.20809015172,34346.133611172074,0.0,0.0,34346.133611172074,21.180738366520245,0.0,17365.76284627898,15200.664811160445,10701.680273390008,9441.239267085033,2068.6839015024334
2025-04-23,56090.45524433249,35040.19481106929,0.0,0.0,35040.19481106929,186.7684449829295,0.0,18440.35646745637,13936.586384773476,9441.239267085033,10552.464104714125,2085.648016682706
2025-04-24,54405.02724608932,33966.223269796275,0.0,0.0,33966.223269796275,764.9080074641543,3114.722185765585,16907.937090012085,13472.646737152503,10552.464104714125,10800.0,2081.406987887638
2025-04-25,28443.365764277005,11548.427088909342,0.0,0.0,11548.427088909342,236.97136692080556,23104.898306474046,16835.33375402871,13734.195313146558,10800.0,10691.58336401856,2077.1659590925697
2025-04-26,28138.593654432352,11692.502874386257,0.0,0.0,11692.502874386257,50.969770568196964,25193.147940017858,16745.99071062403,13921.708400111067,10691.58336401856,10294.410114567896,2072.9249302975018
2025-04-27,52800.985294388294,32628.29391493628,0.0,0.0,32628.29391493628,124.43222938098256,1513.3026723344256,18509.843394098938,15920.064184759382,10294.410114567896,9264.30896396874,2068.6839015024334
2025-04-28,54936.033458190126,34114.14637076524,4089.549045061636,23263.95789787537,57378.10426864061,165.883579895612,0.0,14163.336059252477,11925.604452562988,9264.30896396874,8760.639803337097,2056.7235671034214
2025-04-29,55609.21114881697,34009.08211176747,0.0,0.0,34009.08211176747,152.2999186751631,3571.5791559952177,18231.84704163311,13779.728684153182,8760.639803337097,9858.492491747806,2081.406987887638
2025-04-30,53931.16459045213,33028.28885506782,0.0,0.0,33028.28885506782,884.5101361419202,768.0859794740513,17414.288816937507,13392.574775434678,9858.492491747806,10650.713787619698,2077.1659590925697
2025-05-01,52198.96479869011,33457.92475886378,900.1040551976845,5195.864394732187,38653.789153595964,0.0,1120.523376060011,18058.353809062766,17091.187131234983,10650.713787619698,7913.024292181768,2072.9249302975018
2025-05-02,30414.79719652191,13073.631226314432,733.7944670587449,3441.982139130988,16515.61336544542,0.0,13390.531217480488,17131.672028364883,13663.931665598051,7913.024292181768,8149.38282260122,2089.889045477774
2025-05-03,31224.210321682258,13206.318549188647,0.0,0.0,13206.318549188647,2.908176638012719,18800.927886156736,17226.757962680575,13673.55535379307,8149.38282260122,8460.62570702144,2102.484811468935
2025-05-04,61882.29783987549,39329.14368308132,0.0,0.0,39329.14368308132,2576.7928121304362,3553.3396833333327,16825.279030284215,12807.78101920582,8460.62570702144,9372.509035159654,2211.315735206349
2025-05-05,60160.215127980555,38050.82569279209,0.0,0.0,38050.82569279209,1393.6239662864816,0.0,19463.263750250342,15772.679388556258,9372.509035159654,9364.247089766894,2176.088407793141
2025-05-06,59338.02098531079,38105.38635783228,0.0,0.0,38105.38635783228,1120.1156833296118,1825.7084127557216,18783.50632383349,15261.391801274698,9364.247089766894,9312.300779800704,2140.861080379933
2025-05-07,59441.43655728336,37906.21840373827,36.404643352764104,159.26621050862605,38065.484614246896,670.1386422584499,1137.0608226543309,17917.961101658664,15315.165315935305,9312.300779800704,8421.615420254268,2105.633752966725
2025-05-08,62285.1335490098,40531.10753734493,0.0,0.0,40531.10753734493,767.8342828605967,0.0,18943.669420383987,13252.882554234788,8421.615420254268,10745.492838338983,2102.484811468935
2025-05-09,32120.574021512235,14688.971051220204,0.0,0.0,14688.971051220204,1025.619280281965,19445.691311908984,16320.111230665138,13170.233651343853,10745.492838338983,10800.0,2099.3358699711443
2025-05-10,31621.22288230875,14637.72449201551,0.0,0.0,14637.72449201551,431.93677031847903,15986.779724785134,16283.051351143957,13201.590247272154,10800.0,10786.31260794939,2096.1869284733543
2025-05-11,59479.49894466487,38348.489913552345,59.51626666666675,396.62748059166734,38745.117394144014,679.971258059726,651.8419745889871,16931.441454197924,14208.318558848423,10786.31260794939,10237.589295784828,2093.037986975564
2025-05-12,60038.76304207381,38471.39683150759,0.0,0.0,38471.39683150759,2431.4479892084855,2760.717966666666,15168.854003457665,12253.452150592333,10237.589295784828,10274.611064905255,2089.889045477774
2025-05-13,57606.08387568552,36884.860739551834,0.0,0.0,36884.860739551834,851.8277330725566,0.0,17902.288022755452,14277.244646809155,10274.611064905255,10523.065122263879,2085.648016682706
2025-05-14,57321.23362554492,36412.16868194773,0.0,0.0,36412.16868194773,982.1554385443496,293.19359732981366,17481.983837419997,14450.248031082572,10523.065122263879,10201.01943029458,2081.406987887638
2025-05-15,58620.8665105079,38148.757131271435,0.0,0.0,38148.757131271435,691.6422374658522,868.5768555875779,19771.087480980263,15475.498346859127,10201.01943029458,10800.0,2077.1659590925697
2025-05-16,31048.535025212557,14145.743777869055,0.0,0.0,14145.743777869055,789.8795372036781,24331.308713612256,16904.422321385744,13692.582080322456,10800.0,10800.0,2072.9249302975018
2025-05-17,30936.222313032264,14447.129731855295,0.0,0.0,14447.129731855295,186.2343173860616,17164.376749180334,16639.329954836052,13502.517791703518,10800.0,10772.5994130152,2068.6839015024334
2025-05-18,56315.592512442716,36267.39809811099,5.236666666666679,34.42846500000008,36301.82656311099,139.86797886366432,0.0,17168.534575422345,14663.741475176621,10772.5994130152,9931.234447365714,2085.648016682706
2025-05-19,56734.34681253856,36416.86866998428,12.233166666666648,83.24669916666653,36500.115369150946,732.4516655096272,4560.821842419511,16611.583810027572,12673.493888751478,9931.234447365714,10800.0,2081.406987887638
2025-05-20,54292.59814318373,34872.08907129448,1314.7973916972987,6492.347427449099,41364.436498743584,71.85045614561284,0.0,15129.035504386877,14120.88524231813,10800.0,8726.259462483602,2077.1659590925697
2025-05-21,57451.652115468656,36949.87035050059,0.0,0.0,36949.87035050059,190.01583038831518,1848.3502924173101,17534.87623505127,13484.205525721572,8726.259462483602,9525.197489894666,2093.037986975564
2025-05-22,55704.491263390744,35758.982075731066,2.57000000000005,16.86434000000033,35775.84641573107,169.1933262352499,266.3544085574049,17966.411993107708,13511.529281176281,9525.197489894666,10682.15797127352,2089.889045477774
2025-05-23,29853.817171951094,13332.412399652694,0.0,0.0,13332.412399652694,439.1471588173949,19459.008772724737,18045.55016432528,14510.837807249642,10682.15797127352,10800.0,2085.648016682706
2025-05-24,30201.063965512527,13827.451749988386,0.0,0.0,13827.451749988386,923.5643611340927,22201.274633620284,17482.755723288526,14161.032135863707,10800.0,10800.0,2081.406987887638
2025-05-25,53979.9353811061,34907.78940556806,0.0,0.0,34907.78940556806,593.5811431375063,1998.479527551939,17644.434994903007,14801.570467819683,10800.0,10233.802086724172,2077.1659590925697
2025-05-26,53522.486638235016,34340.14228334372,2541.2044397460386,15417.373930271822,49757.51621361554,148.07836184207417,0.0,14222.002166188515,12886.222400049523,10233.802086724172,8715.57914734992,2072.9249302975018
2025-05-27,56465.08130952634,35981.473661523574,0.0,0.0,35981.473661523574,565.0309085721819,1280.0558190673974,18327.253366500005,13097.62608461324,8715.57914734992,10657.189305407435,2089.889045477774
2025-05-28,53813.29441507009,34841.82800962948,287.1421350872502,1439.9196809581872,36281.74769058766,184.47788650614018,0.0,17241.901364363966,15599.766800712758,10657.189305407435,8841.826310320825,2085.648016682706
2025-05-29,55200.314448240606,35313.79896157021,2048.533790123995,12286.570611674048,47600.36957324426,197.4497050076327,0.0,15986.187280787435,13044.912247430459,8841.826310320825,8735.047921440118,2081.406987887638
2025-05-30,31524.18636306568,14183.97270316985,0.0,0.0,14183.97270316985,161.88589464675442,19770.225944534817,17947.915823347736,12952.074566130292,8735.047921440118,10496.978200086089,2096.1869284733543
2025-05-31,30174.044542587653,13319.441283755106,0.0,0.0,13319.441283755106,848.5775712714312,17360.469395640765,18082.386952541405,14506.570926865948,10496.978200086089,10652.71431641119,2093.037986975564
2025-06-01,55502.20988279031,38685.76629337514,14474.504336043425,84914.16959399867,123599.93588737381,0.0,0.0,8431.842771648007,9679.954852814277,10652.71431641119,7485.86741887854,2089.889045477774
2025-06-02,66650.6272042481,45023.45928439341,6375.570751769221,34564.4345922193,79587.89387661271,444.7555353237117,0.0,19541.711930885285,15601.07696019168,7485.86741887854,7738.878200906761,2102.484811468935
2025-06-03,75526.76623668261,51841.48186490982,105.37976482840224,740.6246909755913,52582.10655588542,978.1408258730637,931.3961705026029,20898.635824995203,15368.393653193189,7738.878200906761,9471.657495410022,2211.315735206349
2025-06-04,74905.38024275412,52366.70468446202,144.63429129893677,1004.3660273863123,53371.07071184833,1964.3452610279505,91.32266666666646,17981.339858652533,14632.254068960752,9471.657495410022,9396.803291574246,2176.088407793141
2025-06-05,76135.43884983272,53536.9804703925,229.0635777015866,1578.15971252198,55115.140182914474,1403.2452422093027,433.5601166666668,19005.993081641536,15627.614029649858,9396.803291574246,9138.181476551781,2140.861080379933
2025-06-06,36890.981971556095,19057.82864793558,1171.2881555578983,6502.304343735941,25560.132991671522,3.1843975209735618,4844.846964409596,17023.314792325273,14664.071427141846,9138.181476551781,8165.752092820255,2105.633752966725
2025-06-07,39093.79521016892,20205.430138243893,0.0,0.0,20205.430138243893,30.326485024217618,4015.2638100680806,16574.009140511305,12652.317392101346,8165.752092820255,9024.229883612268,2246.543062619557
2025-06-08,89241.4125603131,63173.828126896675,0.0,0.0,63173.828126896675,17788.448341160918,2269.4248358024624,12633.805325968899,8635.189209285845,9024.229883612268,10800.0,2488.2957860039924
2025-06-09,79370.04365380526,56939.21200161568,17.816384703002768,125.93511527317506,57065.14711688885,4331.721779040342,863.7589666666668,17156.139786673324,13896.473227205395,10800.0,10800.0,2419.4539873469157
2025-06-10,77638.54649672502,55193.01208812915,0.0,0.0,55193.01208812915,2204.3122337041436,291.20968333333303,18550.42287554846,15025.842529194248,10800.0,10800.0,2350.612188689839
2025-06-11,77892.77552233296,55051.891940044115,1047.715897370024,5429.090636879373,60480.98257692349,1197.7170733551993,0.0,19068.701365768866,17410.37333608775,10800.0,8616.97196687226,2281.7703900327624
2025-06-12,81914.3476785261,57588.802367676966,2.0890374661846636,15.034802644131025,57603.837170321094,3707.123143480134,358.2286666666665,19759.922621152033,14361.229148639883,8616.97196687226,10443.98104964255,2246.543062619557
2025-06-13,37829.48231952844,19970.07217904159,0.0,0.0,19970.07217904159,252.55400683154647,6233.446510998172,16841.050417497776,13842.88231579905,10443.98104964255,10219.946074502719,2211.3157352063463
2025-06-14,37665.30480682444,20443.770653442258,0.0,0.0,20443.770653442258,103.64555097135269,8474.268353065527,16624.683542177165,13730.635389389607,10219.946074502719,9925.899718695939,2176.088407793141
2025-06-15,79208.54097271894,55771.96863508445,0.0,0.0,55771.96863508445,4202.190156166595,0.0,18908.87489497554,14529.498411756533,9925.899718695939,10800.0,2140.861080379935
2025-06-16,77899.59412250765,55409.97125621162,6.372381590865643,42.97852763959333,55452.94978385121,1524.89608763307,0.0,19847.773397415738,16160.755797616957,10800.0,10706.600726988667,2105.633752966725
2025-06-17,75698.81894579912,53353.36483240758,915.0440527308501,4917.485982128614,58270.85081453619,228.84221543370847,0.0,19324.561634528716,17576.552068099114,10706.600726988667,8569.203900176613,2102.484811468935
2025-06-18,80212.98781244634,56497.02818916541,43.68823776564159,294.2333342925259,56791.261523457935,3669.8640666588576,55.22366666666653,19495.474809189953,13892.277392303478,8569.203900176613,10679.26745922148,2211.3157352063463
2025-06-19,76253.18865004268,53375.48809143432,148.86186517177305,1027.2528872966975,54402.74097873102,3427.025384422859,922.4980499999999,19413.409667320775,15620.386786529181,10679.26745922148,10795.350841444428,2176.088407793141
2025-06-20,36958.45142599725,19924.393227613964,0.0,0.0,19924.393227613964,1087.1878432929152,10286.578072060065,16736.423252338172,13552.318591693904,10795.350841444428,10800.0,2140.861080379935
2025-06-21,36876.622250102504,19494.05350947079,0.0,0.0,19494.05350947079,1958.8811474367917,12180.846096341125,17906.07687539258,14503.922269067996,10800.0,10800.0,2105.633752966725
2025-06-22,69137.6928259214,48407.649796659796,512.1333678280007,2534.670702337105,50942.3204989969,161.23111990248617,0.0,18184.60435064514,16153.35037679823,10800.0,9217.976830249256,2102.484811468935
2025-06-23,72082.69186561296,49812.85950832139,51.37146357085089,356.91850964807196,50169.77801796946,789.7080026525157,142.84761294675081,20755.917505959173,16615.695792374627,9217.976830249256,9436.418371862927,2099.3358699711443
