date,baseline,ridge,lightgbm
2025-06-09,0.07618088325841792,0.45075869896372683,0.47306041777785524
2025-06-10,0.06473538560784527,0.44053304348222255,0.4947315709099322
2025-06-11,0.06459510666577166,0.4468111912019711,0.4885937021322572
2025-06-12,0.07490075474597885,0.44671839456195644,0.47838085069206476
2025-06-13,0.08053959582327365,0.4725769006571428,0.44688350351958356
2025-06-14,0.07681142661163026,0.4935018805550871,0.4296866928332827
2025-06-15,0.0799467024023525,0.5137866541279904,0.4062666434696571
2025-06-16,0.08687959303599734,0.5213263740231954,0.39179403294080734
2025-06-17,0.09944319712340591,0.5426452130276289,0.3579115898489652
2025-06-18,0.10711310888678832,0.5271466081268005,0.3657402829864112
2025-06-19,0.10757542135809754,0.5232496564221046,0.36917492221979786
2025-06-20,0.11850291937226055,0.5123073761889592,0.36918970443878035
2025-06-21,0.1403772898614827,0.48997840069244575,0.3696443094460715
2025-06-22,0.16232446085153618,0.4717057426083344,0.3659697965401294
2025-06-23,0.16470859836306823,0.4680541922639971,0.36723720937293475
2025-06-24,0.17150561821446866,0.4612404116556868,0.3672539701298445
2025-06-25,0.17251840008314692,0.4357150563996631,0.39176654351719
2025-06-26,0.17195961328814346,0.44797253798919934,0.3800678487226572
2025-06-27,0.17469482114839704,0.46224010146411737,0.36306507738748567
2025-06-28,0.19972655373416506,0.4551069331050576,0.3451665131607773
2025-06-29,0.19214873304952623,0.45335504471283367,0.3544962222376401
2025-06-30,0.1861201280151542,0.4523494086044768,0.3615304633803689
2025-07-01,0.17508202959608307,0.45715389839318366,0.3677640720107332
2025-07-02,0.20325781931244719,0.45807902473768897,0.33866315594986396
2025-07-03,0.20662346804082754,0.46737838213014443,0.325998149829028
2025-07-04,0.17436775645719277,0.4524948688701968,0.37313737467261043
2025-07-05,0.188621666113097,0.4250213520527999,0.38635698183410305
2025-07-06,0.19212936509366704,0.4212978881804869,0.3865727467258461
2025-07-07,0.17631254418641035,0.4576862397176498,0.36600121609593994
2025-07-08,0.1715196628123656,0.4780870196943373,0.35039331749329705
2025-07-09,0.1307882354546629,0.5290226083581882,0.34018915618714896
2025-07-10,0.11835872568399491,0.5616343266033254,0.32000694771267973
2025-07-11,0.08651780007444758,0.6281580593583396,0.2853241405672129
2025-07-12,0.08855055108154479,0.6331358459049713,0.278313603013484
2025-07-13,0.09739137552726847,0.639205459338005,0.2634031651347265
2025-07-14,0.09195947552702298,0.6857021118173006,0.2223384126556765
2025-07-15,0.10248259717792492,0.7002309560144779,0.19728644680759708
2025-07-16,0.11003305077514988,0.7279631372544687,0.16200381197038144
2025-07-17,0.11575881675810036,0.739323463720056,0.14491771952184362
2025-07-18,0.1174660637377476,0.7286346336140639,0.15389930264818846
2025-07-19,0.12205850198942272,0.7229721702038453,0.154969327806732
2025-07-20,0.1298778646824461,0.7083937119225625,0.16172842339499133
2025-07-21,0.12211914937630029,0.7060757988032786,0.171805051820421
2025-07-22,0.12020207754601082,0.7041029564234643,0.1756949660305248
2025-07-23,0.11857278339446894,0.7034610475502006,0.17796616905533055
2025-07-24,0.11915358208834441,0.6996009927947818,0.18124542511687375
2025-07-25,0.11661686297438904,0.6964030335326681,0.18698010349294292
2025-07-26,0.1360190243782,0.6627137639663291,0.20126721165547087
2025-07-27,0.14486939044410418,0.6498103572136439,0.20532025234225187
2025-07-28,0.1490057316985864,0.6317477703543102,0.2192464979471035
2025-07-29,0.1619163977429371,0.6080590633688189,0.23002453888824406
2025-07-30,0.1542281246255621,0.6131195047471935,0.23265237062724445
2025-07-31,0.16016979581083898,0.6110247151972964,0.22880548899186465
2025-08-01,0.1620551615524483,0.618907025305413,0.21903781314213874
2025-08-02,0.21187631550125896,0.5530033476329663,0.23512033686577477
2025-08-03,0.24078663379410672,0.5298132980370904,0.2294000681688029
2025-08-04,0.2342598934872392,0.5359309009255538,0.2298092055872069
2025-08-05,0.21061726101833142,0.5359357999176936,0.25344693906397503
2025-08-06,0.1994791777750122,0.5700101039704677,0.2305107182545202
2025-08-07,0.1960831648980658,0.5700052215295728,0.2339116135723615
2025-08-08,0.195036838265417,0.5839684074095777,0.22099475432500523
2025-08-09,0.21789047800029537,0.5661384758500724,0.21597104614963228
2025-08-10,0.23155524193436133,0.5350419716161025,0.23340278644953627
2025-08-11,0.20065461468899734,0.532866109808411,0.26647927550259165
2025-08-12,0.18846545448181912,0.5458896894540851,0.2656448560640958
2025-08-13,0.1674993127833837,0.5388827337795074,0.2936179534371089
2025-08-14,0.1549632091276048,0.5383052657987625,0.3067315250736328
2025-08-15,0.15060497254892172,0.5332646566729409,0.3161303707781375
2025-08-16,0.15948315873225374,0.4982801445909615,0.34223669667678486
2025-08-17,0.16329009258270075,0.4749811570824457,0.36172875033485347
2025-08-18,0.16722296963179303,0.46971674877656927,0.36306028159163767
2025-08-19,0.16426112460604883,0.4768048316568835,0.35893404373706767
2025-08-20,0.15007316351646138,0.48859613643972705,0.3613307000438115
2025-08-21,0.1649682390325791,0.47297156889527575,0.36206019207214524
2025-08-22,0.16412694188464874,0.4735350913545297,0.3623379667608216
2025-08-23,0.16611951542277492,0.4780270608229649,0.3558534237542601
2025-08-24,0.16124441667592798,0.48794653419559453,0.3508090491284774
2025-08-25,0.16868262466678774,0.47972791135714027,0.35158946397607194
2025-08-26,0.16842876514531094,0.4758045721847116,0.3557666626699776
2025-08-27,0.16424591895355348,0.47840338187377596,0.35735069917267065
2025-08-28,0.15833782214309486,0.47773823860440284,0.3639239392525024
2025-08-29,0.15861304620247754,0.46424932874974,0.3771376250477825
2025-08-30,0.15408803312034683,0.4696554449527193,0.3762565219269338
2025-08-31,0.15712363948513458,0.44925992938602716,0.39361643112883826
2025-09-01,0.1614700189514305,0.4356116673387355,0.40291831370983383
2025-09-02,0.1742256915265125,0.42208136839052096,0.40369294008296663
2025-09-03,0.17155733589899796,0.41978132156934395,0.4086613425316581
2025-09-04,0.16180270950267636,0.44173035417828244,0.39646693631904123
2025-09-05,0.14608295412531888,0.466549701886727,0.3873673439879542
2025-09-06,0.1626430340069704,0.500330354860609,0.33702661113242066
2025-09-07,0.1506667924929967,0.5470093329291155,0.3023238745778878
2025-09-08,0.14986778442740611,0.5341744428021501,0.3159577727704438
2025-09-09,0.09210144428607206,0.475963682757969,0.43193487295595884
2025-09-10,0.0710664502383183,0.4836817894797188,0.44525176028196295
2025-09-11,0.05478108751587454,0.45877121733835674,0.4864476951457687
2025-09-12,0.05106181764160852,0.4587891645263028,0.49014901783208864
2025-09-13,0.051785679039386336,0.45159525796691485,0.4966190629936989
2025-09-14,0.06271126241993931,0.47328183060506007,0.46400690697500063
2025-09-15,0.06910080542794146,0.43488725680880136,0.4960119377632572
2025-09-16,0.06727664564360468,0.44103315936069587,0.4916901949956995
2025-09-17,0.07441446660427743,0.4208433483171169,0.5047421850786057
2025-09-18,0.07583267012203006,0.40995949745363275,0.5142078324243372
2025-09-19,0.08008415401037022,0.406912259505568,0.5130035864840617
2025-09-20,0.08542619466965254,0.38932995714187574,0.5252438481884717
2025-09-21,0.08979430821887091,0.37723088228364227,0.5329748094974868
2025-09-22,0.09242117499008658,0.37129953569573615,0.5362792893141773
2025-09-23,0.09461858338253129,0.3729449863401303,0.5324364302773384
2025-09-24,0.09870607362845196,0.3671949953190759,0.5340989310524721
2025-09-25,0.09941703595225843,0.37130412882301445,0.5292788352247271
2025-09-26,0.10327802421483064,0.3803062199280691,0.5164157558571003
2025-09-27,0.10659416338927363,0.3827457551672388,0.5106600814434876
2025-09-28,0.11439451630462671,0.3682843257939514,0.517321157901422
2025-09-29,0.1242581857762347,0.3663303769795872,0.509411437244178
2025-09-30,0.12376229530955071,0.3370144411955218,0.5392232634949274
2025-10-01,0.11813937887651114,0.3456152853082714,0.5362453358152175
2025-10-02,0.14813292657601904,0.34342165843892425,0.5084454149850567
2025-10-03,0.14875467964185674,0.3652091075095515,0.48603621284859183
2025-10-04,0.16272000623493788,0.3377340887000435,0.49954590506501856
2025-10-05,0.16525520256080267,0.34017989247282565,0.4945649049663716
2025-10-06,0.16621250651742792,0.3432866131728537,0.49050088030971845
2025-10-07,0.18164403516689856,0.3432693988960484,0.47508656593705295
2025-10-08,0.18201840486843274,0.35042542035152874,0.4675561747800386
2025-10-09,0.1479328532539072,0.37176746466471056,0.48029968208138224
2025-10-10,0.1472785545355876,0.388989484404032,0.46373196106038034
2025-10-11,0.1665659563579494,0.3534334199572462,0.4800006236848044
2025-10-12,0.16819240978226835,0.3528428963108499,0.4789646939068817
2025-10-13,0.1571147771510564,0.34405583112729554,0.4988293917216481
2025-10-14,0.16768153057582771,0.3297201313396651,0.5025983380845073
2025-10-15,0.15712244400387623,0.3455269731102572,0.4973505828858665
2025-10-16,0.1616265316751034,0.3509518488759739,0.4874216194489227
2025-10-17,0.16358888645669187,0.36508571900351844,0.47132539453978967
2025-10-18,0.1450410485001438,0.37501913077584215,0.47993982072401414
2025-10-19,0.13990811708473927,0.38444267160427803,0.4756492113109827
2025-10-20,0.15980206335225325,0.36994130952965715,0.47025662711808963
2025-10-21,0.16294270692866147,0.3555827044817062,0.48147458858963244
2025-10-22,0.16455797572303726,0.3767550602419283,0.4586869640350345
2025-10-23,0.15599115482646916,0.3925787560649714,0.4514300891085595
2025-10-24,0.1486930933886841,0.3842032594526799,0.4671036471586359
2025-10-25,0.14200489515329254,0.38266404488750316,0.4753310599592044
2025-10-26,0.14321839628449792,0.39487021514663745,0.46191138856886477
2025-10-27,0.1381451953889351,0.3845511948002905,0.4773036098107744
2025-10-28,0.15071409707093592,0.36208291789807445,0.48720298503098963
2025-10-29,0.14396486093856717,0.3634417643510995,0.49259337471033343
2025-10-30,0.15532200537270044,0.3729400812197592,0.47173791340754034
2025-10-31,0.14905453691163928,0.3759726072314183,0.4749728558569424
2025-11-01,0.15059686933410782,0.3855034518546413,0.46389967881125094
2025-11-02,0.1465423500305369,0.3971510956780119,0.45630655429145134
2025-11-03,0.15765144853867866,0.37618053547164104,0.46616801598968033
2025-11-04,0.15076357711867397,0.37251625709879027,0.4767201657825358
2025-11-05,0.1533707987036244,0.3609324214271038,0.48569677986927173
2025-11-06,0.15069583516420587,0.3698032661587045,0.4795008986770896
2025-11-07,0.14909661383511252,0.3920882779957974,0.4588151081690901
2025-11-08,0.1612462719562737,0.36755849053499523,0.47119523750873105
2025-11-09,0.1572678150486714,0.3909449303959332,0.4517872545553955
2025-11-10,0.17478651949700072,0.3739844160653284,0.45122906443767086
2025-11-11,0.1863666803243944,0.37179909018755,0.44183422948805556
2025-11-12,0.1764555260744114,0.3815135671210348,0.44203090680455387
2025-11-13,0.17113235408867228,0.38617828210436317,0.4426893638069645
2025-11-14,0.15404779377036895,0.39821915833034643,0.4477330478992846
2025-11-15,0.14609460158734255,0.39591193992459817,0.4579934584880592
2025-11-16,0.14568622942214604,0.38836823737491805,0.4659455332029359
2025-11-17,0.14876230120262807,0.3748953403328031,0.47634235846456885
2025-11-18,0.14533827829479887,0.3708008436277308,0.4838608780774703
2025-11-19,0.14875743374980108,0.36045919026983947,0.4907833759803594
2025-11-20,0.1450952502596972,0.3715207431144902,0.4833840066258127
2025-11-21,0.15618836174671064,0.35842985405671624,0.485381784196573
2025-11-22,0.17357105628143177,0.33618300399634304,0.49024593972222524
2025-11-23,0.1684166792361186,0.34294536471144454,0.48863795605243693
2025-11-24,0.1766529045967598,0.3419445912217039,0.48140250418153635
2025-11-25,0.17163469198866385,0.32979985951689206,0.49856544849444406
2025-11-26,0.16678179815781716,0.33155939399084394,0.5016588078513389
2025-11-27,0.16641271030463295,0.3213262773585675,0.5122610123367995
2025-11-28,0.16573718678805094,0.32988713260885605,0.504375680603093
2025-11-29,0.17412780337259265,0.2948920415007627,0.5309801551266446
2025-11-30,0.17642160653927355,0.32852765314996923,0.4950507403107573
2025-12-01,0.17713458043533298,0.31946280487551865,0.5034026146891485
2025-12-02,0.18742370477927403,0.3599732192715695,0.45260307594915644
2025-12-03,0.17964226584138676,0.3620065971818632,0.45835113697675006
2025-12-04,0.1702324429973642,0.36230712759969047,0.46746042940294535
2025-12-05,0.16522969205563645,0.37862788101074507,0.45614242693361845
2025-12-06,0.15874857528113598,0.4101670918077505,0.4310843329111135
2025-12-07,0.15997719093095075,0.4354535042255994,0.40456930484344983
2025-12-08,0.13880307040913917,0.46812649385457,0.39307043573629086
2025-12-09,0.07289538372819869,0.601908954781348,0.3251956614904534
2025-12-10,0.06162176397909586,0.6316649531297707,0.30671328289113353
2025-12-11,0.05816492563042896,0.6869318346717781,0.254903239697793
2025-12-12,0.05923311214949185,0.7285267227570681,0.21224016509344004
2025-12-13,0.06552771804606096,0.7399161751971106,0.19455610675682847
2025-12-14,0.07214454333133666,0.7383649745251778,0.18949048214348546
2025-12-15,0.08317320434498636,0.7354505251592816,0.18137627049573216
2025-12-16,0.10083712071916376,0.7429210024293227,0.15624187685151364
2025-12-17,0.10989480530129325,0.7705698349852947,0.11953535971341203
2025-12-18,0.11675381454302426,0.7520939249916155,0.13115226046536022
2025-12-19,0.1193778827436053,0.7388478456769705,0.14177427157942424
2025-12-20,0.14262727670620048,0.7037156268303721,0.15365709646342735
2025-12-21,0.15455331215487808,0.6743215824732571,0.17112510537186493
2025-12-22,0.15705413013257882,0.6634406286953028,0.1795052411721184
2025-12-23,0.16193672466407927,0.6447941801237889,0.19326909521213192
2025-12-24,0.16443504290435448,0.6408216873406747,0.19474326975497078
2025-12-25,0.1636214813122509,0.6385147090052555,0.19786380968249365
2025-12-26,0.1583553258626597,0.6393342340178595,0.2023104401194809
2025-12-27,0.17483594056943716,0.6150612972498083,0.21010276218075463
2025-12-28,0.16458018215927564,0.6118192722394669,0.2236005456012575
2025-12-29,0.16905822890655145,0.6023849407400961,0.22855683035335245
2025-12-30,0.18237112073256884,0.5795473209089258,0.23808155835850542
2025-12-31,0.18787902016620217,0.5848722127378521,0.22724876709594585
